Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,10/05/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2621001-18-MAY-12,3324.97,,,Other,
Department of Health,Department of Health,11/05/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2621001-18-MAY-12,1212.61,,,Other,
Department of Health,Department of Health,12/05/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2621001-18-MAY-12,104.14,,,Other,
Department of Health,Department of Health,14/05/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2621001-18-MAY-12,8201.21,,,Other,
Department of Health,Department of Health,15/05/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2621001-18-MAY-12,5948,,,Other,
Department of Health,Department of Health,16/05/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2621001-18-MAY-12,4795.35,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEALTH RESEARCH AUTHORITY,PUBLIC,SE1 6LH,HAFS-13000,500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL TREATMENT AGENCY FOR SUBSTANCE MISUSE (NTA),PUBLIC,WF3 1WE,HAFS-13029,520000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,HAFS-12999,3000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,PUBLIC,CV4 7AL,HAFS-13034,3000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),PUBLIC,SE1 7NT,HAFS-13028,3500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,DARLINGTON PCT,PUBLIC,DL14 6WA,HAFS-12972,10642000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HARTLEPOOL PCT,PUBLIC,TS7 0NJ,HAFS-12996,12300000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BASSETLAW PCT,PUBLIC,NG21 0ER,HAFS-12943,14000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,TRAFFORD PCT,PUBLIC,M16 0PQ,HAFS-13090,14000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,TORBAY PCT,PUBLIC,TQ9 6JE,HAFS-13088,14300000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,REDCAR AND CLEVELAND PCT,PUBLIC,TS14 7AA,HAFS-13057,16500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST LINCOLNSHIRE CARE TRUST PLUS,PUBLIC,DN33 2BA,HAFS-13038,16900000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,MIDDLESBOROUGH PCT,PUBLIC,TS2 1RH,HAFS-13026,17700000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH EAST COAST SHA,PUBLIC,RH6 7DE,HAFS-13069,18000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH LINCOLNSHIRE PCT,PUBLIC,DN20 8GS,HAFS-13041,19300000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BATH & NORTH EAST SOMERSET PCT,PUBLIC,BA2 5RP,HAFS-12944,20000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST SHA,PUBLIC,NE15 8NY,HAFS-13039,20000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SWINDON PCT,PUBLIC,SN10 5EQ,HAFS-13085,20000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WESTERN CHESHIRE PCT,PUBLIC,CH2 1HU,HAFS-13101,20150000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,TELFORD & WREKIN PCT,PUBLIC,SY3 8XL,HAFS-13087,20940000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,KNOWSLEY PCT,PUBLIC,L33 7XW,HAFS-13013,20944000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,RICHMOND AND TWICKENHAM PCT,PUBLIC,KT5 9AL,HAFS-13058,21000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WARRINGTON PCT,PUBLIC,WF3 1WE,HAFS-13095,21000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,KINGSTON PCT,PUBLIC,KT5 9AL,HAFS-13011,21500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,STOCKTON-ON-TEES TEACHING PCT,PUBLIC,TS17 6SF,HAFS-13079,21800000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,ISLE OF WIGHT NHS PCT,PUBLIC,PO30 5TG,HAFS-13008,22000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH SOMERSET PCT,PUBLIC,BS2 8EE,HAFS-13042,22000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BLACKPOOL PCT,PUBLIC,PR4 3AL,HAFS-12951,22310000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BLACKBURN AND DARWEN TEACHING CARE TRUST PLUS,PUBLIC,BB1 2EE,HAFS-12950,22483000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BURY PCT,PUBLIC,BL9 0EN,HAFS-12960,23000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEREFORDSHIRE PCT,PUBLIC,HR2 9RP,HAFS-13002,23000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,HAFS-13032,23000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,PETERBOROUGH PCT,PUBLIC,PE1 1FA,HAFS-13053,23500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH TYNESIDE PCT,PUBLIC,NE33 3DP,HAFS-13073,23800000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH GLOUCESTERSHIRE PCT,PUBLIC,BS1 2NP,HAFS-13071,24000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,LUTON TEACHING PCT,PUBLIC,LU1 2PJ,HAFS-13022,24700000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BEXLEY CARE TRUST,PUBLIC,DA5 2BW,HAFS-12948,25000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BOLTON PCT,PUBLIC,B11 1PP,HAFS-12952,25000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,CITY AND HACKNEY TEACHING PCT,PUBLIC,E1 1RD,HAFS-12966,25000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOLIHULL PCT,PUBLIC,B91 3EF,HAFS-13065,25000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,CALDERDALE PCT,PUBLIC,WF3 1WE,HAFS-12961,26000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HARROW PCT,PUBLIC,HA1 3EX,HAFS-12995,26000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEYWOOD MIDDLETON & ROCHDALE PCT,PUBLIC,M24 1AY,HAFS-13004,27000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HASTINGS & ROTHER PCT,PUBLIC,TN40 2DZ,HAFS-12997,27500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev ND In RAB,NHS FC,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,HAFS-13033,27500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,CAMDEN PCT,PUBLIC,NW1 0PE,HAFS-12963,28000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HAMMERSMITH AND FULHAM PCT,PUBLIC,WF3 1WE,HAFS-12992,28000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,KENSINGTON AND CHELSEA PCT,PUBLIC,W10 6DZ,HAFS-13010,28000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,MILTON KEYNES PCT,PUBLIC,MK6 5NG,HAFS-13027,29000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,PLYMOUTH TEACHING PCT,PUBLIC,PL6 5XZ,HAFS-13054,29000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HILLINGDON PCT,PUBLIC,TW3 3HR,HAFS-13005,29500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,ENFIELD PCT,PUBLIC,EN1 1NJ,HAFS-12986,29600000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,GATESHEAD PCT,PUBLIC,NE11 0NB,HAFS-12987,29800000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BARNSLEY PCT,PUBLIC,S70 3RD,HAFS-12942,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,EAST MIDLANDS SHA,PUBLIC,WF3 1WE,HAFS-12981,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HALTON & ST HELENS PCT,PUBLIC,WA10 2AP,HAFS-12991,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HARINGEY TEACHING PCT,PUBLIC,N15 3TH,HAFS-12994,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,PORTSMOUTH CITY TEACHING PCT,PUBLIC,PO4 8LD,HAFS-13055,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH CENTRAL SHA,PUBLIC,WF3 1WE,HAFS-13068,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH WEST SHA,PUBLIC,WF3 1WE,HAFS-13075,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTHAMPTON CITY PCT,PUBLIC,SO30 3JB,HAFS-13076,30000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,DERBY CITY PCT,PUBLIC,WF3 1WE,HAFS-12973,31000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,GREAT YARMOUTH AND WAVENY PCT,PUBLIC,NR31 0LT,HAFS-12989,31000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HOUNSLOW PCT,PUBLIC,UB2 4SA,HAFS-13006,31000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,ROTHERHAM PCT,PUBLIC,S66 1YY,HAFS-13059,31000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,TAMESIDE AND GLOSSOP PCT,PUBLIC,M34 2GP,HAFS-13086,31500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BROMLEY PCT,PUBLIC,WF3 1WE,HAFS-12958,32000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NEWHAM PCT,PUBLIC,E1 1RD,HAFS-13031,32000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WEST ESSEX PCT,PUBLIC,CM16 6TN,HAFS-13097,32000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH STAFFORDSHIRE PCT,PUBLIC,ST4 4LX,HAFS-13043,32500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BARKING AND DAGENHAM PCT,PUBLIC,IG11 8EY,HAFS-12940,33000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HAVERING PCT COMMISSIONING,PUBLIC,RM12 6RS,HAFS-12998,33000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,ISLINGTON PCT,PUBLIC,NW1 2LT,HAFS-13009,33000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,OLDHAM PCT,PUBLIC,OL9 6EE,HAFS-13051,33000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WALTHAM FOREST PCT,PUBLIC,WF3 1WE,HAFS-13093,33000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH TYNESIDE PCT,PUBLIC,NE27 0QJ,HAFS-13044,33300000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,REDBRIDGE PCT,PUBLIC,WF3 1WE,HAFS-13056,33500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,STOCKPORT PCT,PUBLIC,SK7 5BY,HAFS-13078,34000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SHROPSHIRE COUNTY PCT,PUBLIC,SY3 8XL,HAFS-13064,34908000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH EAST ESSEX PCT,PUBLIC,SS2 6HE,HAFS-13070,35000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BRIGHTON & HOVE CITY TEACHING PCT,PUBLIC,WF3 1WE,HAFS-12956,35500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HULL PCT,PUBLIC,HU1 3HA,HAFS-13007,35800000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BERKSHIRE EAST PCT,PUBLIC,RG30 2BA,HAFS-12946,36000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,EAST RIDING OF YORKSHIRE PCT,PUBLIC,HU10 6DT,HAFS-12983,36000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST ESSEX PCT,PUBLIC,CO15 4AB,HAFS-13037,36000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WOLVERHAMPTON CITY PCT,PUBLIC,WV3 0UD,HAFS-13105,36000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WALSALL TEACHING PCT,PUBLIC,WS4 2BX,HAFS-13092,36500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WESTMINSTER PCT,PUBLIC,BS1 2NP,HAFS-13102,36500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NEWCASTLE PCT,PUBLIC,NE27 0QJ,HAFS-13030,37000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NOTTINGHAM CITY PCT,PUBLIC,WF3 1WE,HAFS-13049,37000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WANDSWORTH TEACHING PCT,PUBLIC,WF3 1WE,HAFS-13094,37000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,DUDLEY PCT,PUBLIC,DY2 8PP,HAFS-12978,37500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SALFORD PCT,PUBLIC,M6 5FW,HAFS-13060,37500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,GREENWICH TEACHING PCT,PUBLIC,SE10 8EX,HAFS-12990,38000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,TOWER HAMLETS PCT,PUBLIC,E1 1RD,HAFS-13089,38000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTHUMBERLAND CARE TRUST,PUBLIC,NE27 0QJ,HAFS-13048,38300000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SUNDERLAND TEACHING PCT,PUBLIC,NE37 1PR,HAFS-13082,38300000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,MEDWAY TEACHING PCT,PUBLIC,ME19 4AX,HAFS-13024,38750000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BRENT TEACHING PCT,PUBLIC,HA0 4UZ,HAFS-12955,39000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SEFTON PCT,PUBLIC,L13 1HN,HAFS-13062,39000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BARNET PCT,PUBLIC,NW9 6QQ,HAFS-12941,39590000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,LEICESTER CITY PCT,PUBLIC,LE1 6NB,HAFS-13016,40000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTHWARK PCT,PUBLIC,SE1 7NT,HAFS-13077,40000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WEST MIDLANDS SHA,PUBLIC,B16 9RG,HAFS-13099,40000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,YORKSHIRE & THE HUMBER SHA,PUBLIC,LS1 4PL,HAFS-13107,40000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH LANCASHIRE PCT,PUBLIC,PR4 3AL,HAFS-13040,40144000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SUTTON AND MERTON PCT,PUBLIC,WF3 1WE,HAFS-13084,41000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BOURNEMOUTH & POOLE PCT,PUBLIC,BH12 5AG,HAFS-12953,41500000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,STOKE ON TRENT PCT,PUBLIC,ST4 4LX,HAFS-13080,41930000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,EAST SUSSEX DOWNS & WEALD PCT,PUBLIC,BN21 3UN,HAFS-12984,42000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,EALING PCT,PUBLIC,UB2 4SA,HAFS-12979,43000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,LEWISHAM PCT,PUBLIC,SE12 8RN,HAFS-13018,43000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,MID ESSEX PCT,PUBLIC,CM8 2TL,HAFS-13025,43000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,WIRRAL PCT,PUBLIC,CH42 0LQ,HAFS-13104,43000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,DONCASTER PCT,PUBLIC,DN4 5DJ,HAFS-12976,44000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,SANDWELL PCT,PUBLIC,B70 9LD,HAFS-13061,44000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,"ASHTON, LEIGH & WIGAN PCT",PUBLIC,WN1 1AH,HAFS-12939,45000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEART OF BIRMINGHAM TEACHING PCT,PUBLIC,B7 4WH,HAFS-13001,45000000,,,Other,
Department of Health,Department of Health,01/05/2012,CASH FUNDING Rev Inside RAB,NHS FC,BERKSHIRE WEST PCT,PUBLIC,RG30 2BA,HAFS-12947,45700000,,,Other,
