Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Publications,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) lTD),1073939,1362.05,RUNNING COSTS DEVOLVED - Publications,SM2 5AS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Media and Design Services,Business & Skills Group - Enterprise Directorate,TARGETBASE CLAYDON HEELEY LTD,1073940,2998.00,QUEENS AWARD - MAKING OF PRESENTATIONAL ITEMS - Media and Design Services,SW11 3BZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Professional/Management),Business & Skills Group - Enterprise Directorate,TARGETBASE CLAYDON HEELEY LTD,1073941,3174.43,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SW11 3BZ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Stationery,Finance & Commercial Group - Corporate Shared Services,BANNER BUSINESS SERVICES LTD,1073942,19.20,RUNNING COSTS DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other Creditors - Transfers in/out of Boundary,Markets and Local Growth - Regional Growth Fund & Legacy,BAKER TILLY TAX AND ACCOUNTING LTD,1073943,500.00,PMO TRANCHE 3 TRANSFERS - Other Creditors - Transfers in/out of Boundary,GU1 1UW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Corporate Shared Services,BROOK STREET (UK) LTD,1073945,301.39,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,BADENOCH AND CLARK LTD,1073946,1200.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),EC4V 4BG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Professional/Management),Legal Services - Legal Services,BADENOCH AND CLARK LTD,1073946,528.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),EC4V 4BG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Corporate Shared Services,BROOK STREET (UK) LTD,1073947,200.93,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Professional/Management),Legal Services - Legal Services,BADENOCH AND CLARK LTD,1073948,672.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),EC4V 4BG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1073949,528.19,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1073950,692.28,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Publications,Government Office for Science - Government Office for Science,JONES YARRELL LEADENHALL,1073953,114.46,RUNNING COSTS DEVOLVED - Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Media Services,Government Office for Science - Government Office for Science,JONES YARRELL LEADENHALL,1073954,76.05,RUNNING COSTS DEVOLVED - Media Services,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,AMTEC CONSULTING PLC,1073955,3645.00,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),EC3V 3DG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,AMTEC CONSULTING PLC,1073955,540.00,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),EC3V 3DG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,PARTICIPATORY DEVELOPMENT ASSOCIATES (PDA) LTD,1073956,263.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,AMTEC CONSULTING PLC,1073957,3115.00,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),EC3V 3DG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,AMTEC CONSULTING PLC,1073957,445.00,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),EC3V 3DG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Other Training Costs,Markets and Local Growth - Consumer and Competition Policy,UEA CONSULTING LTD,1073958,2000.00,RUNNING COSTS DEVOLVED - Other Training Costs,NR4 7TJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Markets and Local Growth - Regional Growth Fund & Legacy,BROOK STREET (UK) LTD,1073960,383.69,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Corporate Shared Services,BROOK STREET (UK) LTD,1073961,301.39,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other UK Travel & Subsistence,Business & Skills Group - Enterprise Directorate,SARAH GOAD JP,1073962,144.90,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,RH1 4NE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Advanced Manufacturing Services,BROOK STREET (UK) LTD,1073963,523.21,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Water (Programme),Finance & Commercial Group - Corporate Shared Services,THAMES WATER UTILITIES LTD,1073964,240.77,CD SPEND RELATING TO EX-LSC PROPERTIES - Water (Programme),SN38 3TW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,IT Maintenance and Management Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT COMMUNICATIONS BUREAU,1073965,99000.00,SCOPE INTELLIGENCE PROJECT - IT Maintenance and Management Services,SW1P 7XB,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Miscellaneous Revenue,Markets and Local Growth - Regional Growth Fund & Legacy,HOMES & COMMUNITIES AGENCY,1073966,7486.13,RUNNING COSTS DEVOLVED - Miscellaneous Revenue,NE11 0NA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Other Printing and Stationery Costs,"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",EMS EVENTS LTD,1073967,360.48,RUNNING COSTS DEVOLVED - Other Printing and Stationery Costs,SE1 7HX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Grants - Current - Other,Business & Skills Group - Skills Directorate,THE ASSOCIATION OF GRADUATE CAREERS ADVISORY SERVICES (AGCAS),1073972,7316.58,GRADUATE OPPORTUNITIES DEVELOPMENT FUND - Grants - Current - Other,S11 8XB,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Grants - Current - Other,Business & Skills Group - Skills Directorate,THE ASSOCIATION OF GRADUATE CAREERS ADVISORY SERVICES (AGCAS),1073972,4432.13,GRADUATE OPPORTUNITIES DEVELOPMENT FUND - Grants - Current - Other,S11 8XB,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Other Accommodation Charges (Programme),Finance & Commercial Group - Corporate Shared Services,KINGDOM SECURITY LTD,1073974,1967.16,CD SPEND RELATING TO EX-LSC PROPERTIES - Other Accommodation Charges (Programme),WA10 4QG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,CARA Approved Recruitment Consultancy Costs,"People, Communications and Effectiveness Group - Human Resources",SAXTON BAMPFYLDE HEVER LTD,1073978,4975.00,RUNNING COSTS NON DEVOLVED - CARA Approved Recruitment Consultancy Costs,SW1H 9JA,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,CARA Approved Recruitment Consultancy Costs,"People, Communications and Effectiveness Group - Human Resources",SAXTON BAMPFYLDE HEVER LTD,1073978,1625.00,RUNNING COSTS NON DEVOLVED - CARA Approved Recruitment Consultancy Costs,SW1H 9JA,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1073979,595.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,CARA Approved External Legal Advice and Services,Legal Services - Legal Services,LORD DAVID PANNICK,1073980,900.00,RUNNING COSTS DEVOLVED - CARA Approved External Legal Advice and Services,EC4Y 9BW,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Secondees (not paid directly),Markets and Local Growth - Consumer and Competition Policy,METHODS CONSULTING LTD,1073982,10800.00,RUNNING COSTS DEVOLVED - Secondees (not paid directly),WC2H 8AD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/01/2013,Grant in Aid - Current -Other,Knowledge & Innovation Group - Higher Education - Policy,HIGHER EDUCATION FUNDING COUNCIL FOR ENGLAND,1073983,597753400.00,HEFCE GRANT IN AID - Grant in Aid - Current -Other,BS16 1QD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/01/2013,Grant in Aid - Current -Other,Knowledge & Innovation Group - Higher Education - Policy,OFFICE FOR FAIR ACCESS (OFFA),1073984,60000.00,OFFA - GRANT IN AID - Grant in Aid - Current -Other,BS16 1DQ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1073985,1000000.00,BBSRC - REPAYMENT OF FUNDING RECEIVED FROM OTHER BODIES - Grants - Current - Other,SN2 1FF,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,SSC UK Shared Services - Mobilisation Costs,Finance & Commercial Group - Modernisation Fund and Shared Services,MORGAN LAW PARTNERS LLP,1073986,617.63,RUNNING COSTS NON DEVOLVED - SSC UK Shared Services - Mobilisation Costs,SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,MORGAN LAW PARTNERS LLP,1073987,2539.20,RUNNING COSTS NON DEVOLVED - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,EDF ENERGY plc,1073988,31.08,RUNNING COSTS NON DEVOLVED - Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,EDF ENERGY plc,1073988,7711.92,RUNNING COSTS NON DEVOLVED - Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Hire of Agency Staff (Professional/Management),Business & Skills Group - Advanced Manufacturing Services,CONSTRUCTION INDUSTRY COUNCIL,1073989,15361.38,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),WC1E 7BT,,,,Administration
