Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł5,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł16,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł256,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł28,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł16,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł53,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł37,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł71,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł152,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł61,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł9,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł400,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł21,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł14,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł12,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł49,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł118,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł62,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł36,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł32,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł89,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł72,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł152,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł223,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł72,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł83,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł39,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł100,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł146,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł76,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł51,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł3,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł120,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł98,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł38,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł172,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł14,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł246,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł61,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł83,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł524,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł132,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł173,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł14,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł24,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł460,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł53,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł506,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł144,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł17,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł425,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł200,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł230,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł55,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł123,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł22,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł371,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł71,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł419,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł42,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł239,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł6,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł89,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł300,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł167,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł478,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł149,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł398,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł2,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł91,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł59,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł514,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł120,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł161,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł35,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł8,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,-Ł138,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł759,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł512,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł104,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł178,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł171,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł15,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł234,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł57,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł310,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł985,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł478,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł723,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł101,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł21,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł76,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł154,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł27,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł3,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł368,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł113,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł792,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł162,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł13,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł64,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł15,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł494,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł104,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł269,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł128,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,11-Apr-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2024987265,Ł31,Print & Associated Services,Print,Core Print
