Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Discription,Contract Number,Project Code
,,23/12/2013,Research & development,DG: RDD,NORTH EAST LONDON NHS FOUNDATION TRUST,PUBLIC,CM8 2TL,ERS-511074-84344,"101,292",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,NORTH EAST LONDON NHS FOUNDATION TRUST,PUBLIC,CM8 2TL,ERS-511074-84344,"12,749",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NORTH WEST LONDON HOSPITALS NHS TRUST,PUBLIC,HA1 3UJ,ERS-511075-84400,"49,189",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",PUBLIC,NE3 3XT,ERS-511077-84414,"22,836",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",PUBLIC,NE3 3XT,ERS-511077-84414,"41,131",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,NE12 8EW,ERS-511078-84395,"96,221",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,NE12 8EW,ERS-511078-84395,"73,968",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"19,469",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"22,883",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"22,500",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"43,284",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"29,699",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"59,699",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"22,497",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"14,514",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"13,795",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"88,984",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"50,934",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-511080-84412,"6,772",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-511082-84360,"46,792",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-511082-84360,"65,580",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-511082-84360,"23,772",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-511082-84360,"87,296",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-511084-84377,"13,407",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-511084-84377,"120,644",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-511084-84377,"139,080",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-511084-84377,"16,496",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-511084-84377,"143,769",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-511084-84377,"27,902",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-511084-84377,"21,670",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-511085-84396,"73,248",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-511085-84396,"31,311",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-511085-84396,"20,000",Equator Project,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-511085-84396,"205,097",Reviews Infrastructure including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CB3 8RE,ERS-511089-84357,"7,801",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CB3 8RE,ERS-511089-84357,"30,000",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CB3 8RE,ERS-511089-84357,"19,499",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,PENNINE CARE NHS FOUNDATION TRUST,PUBLIC,OL6 7SR,ERS-511090-84390,"45,916",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,PENNINE CARE NHS FOUNDATION TRUST,PUBLIC,OL6 7SR,ERS-511090-84390,"19,910",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,PUBLIC HEALTH ENGLAND PHE033,PUBLIC,NG5 1PB,ERS-511093-84492,"118,269",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-511100-84391,"45,702",Commissioned EME,,
,,23/12/2013,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-511100-84391,"16,086",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,ROYAL CORNWALL HOSPITAL NHS TRUST,PUBLIC,TR1 2XN,ERS-511101-84355,"18,605",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,ROYAL CORNWALL HOSPITAL NHS TRUST,PUBLIC,TR1 2XN,ERS-511101-84355,"18,730",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,ROYAL CORNWALL HOSPITAL NHS TRUST,PUBLIC,TR1 2XN,ERS-511101-84355,"115,212",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-511102-84359,"28,039",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-511102-84359,"12,600",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-511102-84359,"25,054",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-511102-84359,"19,313",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 1QG,ERS-511103-84343,"137,592",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 1QG,ERS-511103-84343,"87,245",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 1QG,ERS-511103-84343,"121,930",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-511104-84382,"2,268",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-511104-84382,"100,475",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,ROYAL UNITED HOSPITAL BATH NHS TRUST,PUBLIC,BA1 3NJ,ERS-511105-84351,"28,510",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,ROYAL UNITED HOSPITAL BATH NHS TRUST,PUBLIC,BA1 3NJ,ERS-511105-84351,"20,872",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,ERS-511106-84374,"98,958",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,ERS-511106-84374,"15,483",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,ERS-511106-84374,"20,398",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,ERS-511106-84374,"49,800",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,PUBLIC,S10 2TH,ERS-511109-84350,"91,837",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,PUBLIC,S10 3TH,ERS-511110-84486,"18,390",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,PUBLIC,S10 3TH,ERS-511110-84486,"109,892",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-511111-84362,"11,791",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-511111-84362,"58,431",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-511111-84362,"17,546",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-511111-84362,"14,045",AD-HOC - ETC,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"63,844",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"83,088",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"22,457",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"105,683",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"27,442",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"14,574",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"19,439",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"72,048",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"97,212",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,346,Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"74,628",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"20,409",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"22,266",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"19,948",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-511114-84399,"22,173",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,SUSSEX COMMUNITY NHS TRUST,PUBLIC,BN2 3EW,ERS-511123-84353,"14,226",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,SUSSEX COMMUNITY NHS TRUST,PUBLIC,BN2 3EW,ERS-511123-84353,"12,464",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,PUBLIC,TA1 5DA,ERS-511126-84345,"26,644",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,PUBLIC,TA1 5DA,ERS-511126-84345,600,AD-HOC - ETC,,
,,23/12/2013,Research & development,DG: RDD,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-511128-84348,"18,241",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-511128-84348,"26,087",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-511128-84348,"18,568",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"41,555",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"18,425",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"23,993",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"21,145",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"22,465",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"46,307",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"14,594",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-511131-84393,"4,578",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE SOLENT NHS TRUST R1C,PUBLIC,SO16 4XE,ERS-511133-84489,"121,952",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,THE SOLENT NHS TRUST R1C,PUBLIC,SO16 4XE,ERS-511133-84489,"26,433",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,THE SOLENT NHS TRUST R1C,PUBLIC,SO16 4XE,ERS-511133-84489,"45,245",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,THE SOLENT NHS TRUST R1C,PUBLIC,SO16 4XE,ERS-511133-84489,"104,890",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,THE SOLENT NHS TRUST R1C,PUBLIC,SO16 4XE,ERS-511133-84489,"21,397",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-511135-84388,"33,963",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-511135-84388,"95,379",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-511135-84388,"96,283",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-511135-84388,"12,268",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-511135-84388,"22,186",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-511135-84388,"13,472",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-511137-84387,"10,000",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-511137-84387,"101,841",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-511137-84387,"20,222",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-511138-84365,"28,038",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-511138-84365,"14,799",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-511138-84365,"14,418",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-511138-84365,"55,292",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-511138-84365,"16,305",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-511139-84373,"71,983",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-511139-84373,"17,456",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-511139-84373,"13,194",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-511139-84373,"7,549",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-511140-84361,"30,000",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-511140-84361,"24,218",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-511140-84361,"11,793",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-511140-84361,"2,594",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-511140-84361,"23,449",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"45,750",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"23,373",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"32,066",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"26,719",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"20,081",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"35,754",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"42,061",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"26,055",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"31,971",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"15,382",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"9,529",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"38,546",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511141-84341,"41,036",Programme Grants for NHS Trusts,,
,,23/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,PUBLIC,CV2 2DX,ERS-511142-84368,"34,804",HS & DR,,
