Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,08/10/2010,Revenue Grant in Aid to NDPBs,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),ERS-406337-35781,"200,000.00",
Department of Health,Department of Health,08/10/2010,Consultancy Other: not VAT recoverable,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90043645,"39,127.50",
Department of Health,Department of Health,08/10/2010,Consultancy Other: not VAT recoverable,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90043518,"141,000.00",
Department of Health,Department of Health,08/10/2010,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90043522,"40,919.38",
Department of Health,Department of Health,08/10/2010,Provisions cash payment,WORKFORCE,NHS INJURY BENEFITS SCHEME,ERS-406417-35822,"4,095,186.76",
Department of Health,Department of Health,09/10/2010,Expense clearing Government Procurement Card (Short term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1548001-21-OCT-10,36.64,
Department of Health,Department of Health,10/10/2010,Expense clearing Government Procurement Card (Short term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1548001-21-OCT-10,51.72,
Department of Health,Department of Health,11/10/2010,IT minor costs non capital,FINANCE & OPERATIONS,CSC COMPUTER SCIENCES LTD,5201193357,"31,418.89",
Department of Health,Department of Health,11/10/2010,Professional fees,FINANCE & OPERATIONS,DEPARTMENT FOR WORK & PENSIONS (DWP),2834581,"37,833.00",
Department of Health,Department of Health,11/10/2010,Additions FT Financing Facility Loans,FINANCE & OPERATIONS,HEATHERWOOD & WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,HAFS-9225,"3,000,000.00",
Department of Health,Department of Health,11/10/2010,Additions FT Financing Facility Loans,FINANCE & OPERATIONS,HEATHERWOOD & WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,HAFS-9227,"3,000,000.00",
Department of Health,Department of Health,11/10/2010,Addition Clearing - Furniture & fittings,FINANCE & OPERATIONS,HERMAN MILLER LTD,332242,"67,860.64",
Department of Health,Department of Health,11/10/2010,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS,HUMBER NHS FOUNDATION TRUST,HAFS-9223,"30,000.00",
Department of Health,Department of Health,11/10/2010,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS,PENNINE CARE NHS FOUNDATION TRUST,HAFS-9224,"410,000.00",
Department of Health,Department of Health,11/10/2010,Additions FT Financing Facility Loans,FINANCE & OPERATIONS,YORK HOSPITALS NHS FOUNDATION TRUST,HAFS-9226,"1,265,000.00",
Department of Health,Department of Health,11/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248433,"98,132.94",
Department of Health,Department of Health,11/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248433,"238,992.06",
Department of Health,Department of Health,11/10/2010,External Consultancy Fees,INFORMATICS,PARITY RESOURCES LTD,11543334,"26,541.44",
Department of Health,Department of Health,11/10/2010,External Consultancy Fees,INFORMATICS,QI CONSULTING,11566546,"21,600.00",
Department of Health,Department of Health,11/10/2010,Expense clearing Government Procurement Card (Short term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1548001-21-OCT-10,"8,306.65",
Department of Health,Department of Health,11/10/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,KING STURGE LLP,RH00954246238,"48,613.25",
Department of Health,Department of Health,11/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BAXTER HEALTHCARE LTD,31967847,"614,136.69",
Department of Health,Department of Health,11/10/2010,Library services,NHS MEDICAL DIRECTOR,MULTIPLE SCLEROSIS TRUST,5113,"41,941.00",
Department of Health,Department of Health,11/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,ROSEMONT PHARMACEUTICALS LTD,OP/I648882,6.26,
Department of Health,Department of Health,11/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,ROSEMONT PHARMACEUTICALS LTD,OP/I648882,"446,276.48",
Department of Health,Department of Health,11/10/2010,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,SALFORD ROYAL NHS FOUNDATION TRUST,1000117742,"32,500.00",
Department of Health,Department of Health,11/10/2010,Travel & subsistence secondees,NHS MEDICAL DIRECTOR,SALFORD ROYAL NHS FOUNDATION TRUST,1000117742,"6,000.00",
Department of Health,Department of Health,11/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,THE PRIMROSE HOSPICE LTD,ERS-406496-35881,"36,692.00",
Department of Health,Department of Health,11/10/2010,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,YORK HOSPITALS NHS FOUNDATION TRUST,10031925,"55,779.21",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,ADFAM,ERS-406547-35943,"32,172.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,AGE UK,ERS-406545-35942,"41,514.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,BREAKTHROUGH BREAST CANCER,ERS-406597-35961,"26,950.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,CARERS UK,ERS-406573-35952,"100,000.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,CHIZUK,ERS-406516-35901,"35,730.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,DEAFINITIONS LTD,ERS-406567-35951,"35,350.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,DISABLED LIVING FOUNDATION,ERS-406658-36002,"25,000.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,GENETIC INTEREST GROUP LTD,ERS-406553-35947,"26,704.50",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,NACRO,ERS-406624-35983,"86,455.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,NATIONAL CENTRE FOR INDEPENDENT LIVING (NCIL),ERS-406526-35921,"92,750.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,NATIONAL VOICES,ERS-406488-35861,"100,000.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,RETHINK SEVERE MENTAL ILLNESS LTD,ERS-406619-35981,"32,256.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE CHILD ACCIDENT PREVENTION TRUST,ERS-406562-35948,"25,365.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE CHILD ACCIDENT PREVENTION TRUST,ERS-406564-35949,"26,820.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE MENS HEALTH FORUM,ERS-406629-35984,"62,500.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE METHADONE ALLIANCE,ERS-406621-35982,"48,572.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE TERRENCE HIGGINS TRUST,ERS-406589-35953,"37,500.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,TOMMORROWS PEOPLE TRUST,ERS-406637-35986,"25,000.00",
Department of Health,Department of Health,11/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,YWCA ENGL& & WALES,ERS-406594-35955,"32,998.52",
Department of Health,Department of Health,11/10/2010,Secondees in invoiced costs,REGIONAL DIRECTORS PUBLIC HEALTH,SOUTH WEST SHA,6191932,"41,293.81",
Department of Health,Department of Health,11/10/2010,Research & development,RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-406442-35844,240000,
Department of Health,Department of Health,11/10/2010,Research & development,RESEARCH & DEVELOPMENT,CRANFIELD UNIVERSITY,ERS-406443-35845,35258.66,
Department of Health,Department of Health,11/10/2010,Research & development,RESEARCH & DEVELOPMENT,EAST & NORTH HERTFORDSHIRE NHS TRUST,ERS-406456-35841,368941,
Department of Health,Department of Health,11/10/2010,Research & development,RESEARCH & DEVELOPMENT,Universal Sensors Ltd,ERS-406453-35846,118414,
Department of Health,Department of Health,11/10/2010,Research & development,RESEARCH & DEVELOPMENT,VERAZ LTD,SBRI-2002,40284.21,
Department of Health,Department of Health,11/10/2010,Outsourcing Contract,WORKFORCE,NHS EMPLOYERS LTD,3630,"3,168,214.78",
Department of Health,Department of Health,12/10/2010,Professional fees,COMMISSIONING,MARKET & OPINION RESEARCH INTERNATIONAL LTD,10002142,"595,285.00",
Department of Health,Department of Health,12/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729121,"259,525.09",
Department of Health,Department of Health,12/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729118,"366,904.50",
Department of Health,Department of Health,12/10/2010,Travel & subsistence staff,FINANCE & OPERATIONS,FCM TRAVEL SOLUTIONS,1049602357,"81,298.12",
Department of Health,Department of Health,12/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,DEFENCE BILLS AGENCY (DBA),7158311,"909,966.74",
Department of Health,Department of Health,12/10/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,NOTTINGHAM UNIVERSITY OF,7645031,"42,788.50",
Department of Health,Department of Health,12/10/2010,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,11749321,"24,690.50",
Department of Health,Department of Health,12/10/2010,Contr Other External,INFORMATICS,CABLE & WIRELESS UK,11699119,"532,837.28",
Department of Health,Department of Health,12/10/2010,Contr Other External,INFORMATICS,CABLE & WIRELESS UK,11757681,"-529,187.59",
Department of Health,Department of Health,12/10/2010,Expense clearing Government Procurement Card (Short term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1548001-21-OCT-10,"9,094.56",
Department of Health,Department of Health,12/10/2010,Consultancy/Professional Advice,NHS MEDICAL DIRECTOR,BADENOCH & CLARK LTD,3992007,"25,380.00",
Department of Health,Department of Health,12/10/2010,Storage costs,NHS MEDICAL DIRECTOR,BAXTER HEALTHCARE LTD,31968505,"942,841.43",
Department of Health,Department of Health,12/10/2010,IT minor costs non capital,NHS MEDICAL DIRECTOR,HEALTH & SOCIAL CARE INFORMATION CENTRE,12591983,"61,665.00",
Department of Health,Department of Health,12/10/2010,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),S0580,"631,506.00",
Department of Health,Department of Health,12/10/2010,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),S0579,"798,289.67",
Department of Health,Department of Health,12/10/2010,Revenue Grant in Aid to NDPBs,POLICY & STRATEGY,BURY PCT,INV0000014114,"82,250.00",
Department of Health,Department of Health,12/10/2010,Other programme expenditure,POLICY & STRATEGY,TAMESIDE & GLOSSOP PCT,I0008567,"40,000.00",
Department of Health,Department of Health,12/10/2010,Other programme expenditure,SOCIAL CARE,CENTRAL OFFICE OF INFORMATION (COI),716238,"39,673.88",
Department of Health,Department of Health,12/10/2010,Revenue Grants Other to NDPBs & Other Bodies,WORKFORCE,OFFICE OF THE HEALTH PROFESSIONS ADJUDICATOR OHPA,DLG-PS-QHPA-05,"93,200.00",
Department of Health,Department of Health,13/10/2010,Consultancy/Professional Advice,COMMISSIONING,ERNST & YOUNG LLP,GB10300000589,"58,750.00",
Department of Health,Department of Health,13/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),727953,"30,695.00",
Department of Health,Department of Health,13/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729080,"67,285.00",
Department of Health,Department of Health,13/10/2010,Distribution services,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/I112850,"28,492.93",
Department of Health,Department of Health,13/10/2010,Publicity & advertising,COMMUNICATIONS,RADLEY YELDAR LTD,13671,"28,507.00",
Department of Health,Department of Health,13/10/2010,IT minor costs non capital,HEALTH PROTECTION & IMPROVEMENT,LIVERPOOL JOHN MOORES UNIVERSITY,501247,"54,351.00",
Department of Health,Department of Health,13/10/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,YORKSHIRE & THE HUMBER SHA,19593936,"50,591.93",
Department of Health,Department of Health,13/10/2010,Computer Hardware Purchase,INFORMATICS,COMPUTACENTER UK LTD,11710002,"51,305.32",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,91.28,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,270.03,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,241.30",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,617.46,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"2,313.87",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,75.68,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,848,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,394.76,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"2,720.32",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,528.92,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,220.96,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"3,556.62",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,220.96,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,095.75",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,220.96,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,669.46,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,894.89,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"6,728.99",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,429.89",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,261.05,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,219.38,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,077.90",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"9,893.17",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,125.91",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"5,540.26",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,372.21,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,886.05,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"2,186.86",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"2,613.05",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,420.3,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,735.2,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,023.15",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,987.8,
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,000.11",
Department of Health,Department of Health,13/10/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11767152,"1,839.54",
