Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1012.78,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1024.89,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1057.47,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1102.93,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1126.54,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1157.49,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1177.21,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1182.05,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1203.18,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1230.13,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1253.64,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1445.31,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1595.45,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1823.47,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1823.95,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1839.5,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,1861.45,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,2023.92,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,2046.4,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,2150.15,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,2398.14,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,2803.79,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,2836.76,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,3178.45,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,3257.84,,,,
Department of Health,Department of Health,31/10/2011,Travel & Subsistence,Informatics,REDFERN TRAVEL LTD,,,13860937,5471.36,,,,
Department of Health,Department of Health,31/10/2011,Computer Maintenance,Informatics,PROBRAND LTD,,,13861137,46986.18,,,,
Department of Health,Department of Health,31/10/2011,Computer Maintenance,Informatics,PROBRAND LTD,,,13861141,97011.55,,,,
Department of Health,Department of Health,10/10/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,ABPGP LTD,LARGE,RG7 4SA,SIAS1Q960,49747.36,,"SO5400 - Gnd Flr & Pt 1st Flr., 4630 Kingsgate, Oxford Business Park South, Garsington Road, Oxford, Oxfordshire OX4 2SU - ABPGP LTD - rent",Programme,
Department of Health,Department of Health,25/10/2011,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,SOUTH WEST SHA,PUBLIC,WF3 1WE,6192609,55000,,NHS South West Regional Prevent Coordinator. HO 2011 12,Programme,
Department of Health,Department of Health,03/10/2011,Professional fees,NHS Improvement and Efficiency,CAPITA BUSINESS SERVICES LTD,LARGE,SW1H 0XA,92224473,91027.2,,Requistion for the OJEU procurement exercise for the Information Accreditation Scheme Owner. Advert to be published on 17/10/08. The contract will be awarded for 23rd March 2009. OJEU procurement coordinated by PCoE,Programme,
Department of Health,Department of Health,03/10/2011,Outsourcing Contract,NHS Improvement and Efficiency,South of England Advocacy Projects,VCS,TN34 1HL,SIN002144,291111.5,,The extension of the current ICAS contract for the provision of independent advocacy by SEAP,Programme,
Department of Health,Department of Health,03/10/2011,Outsourcing Contract,NHS Improvement and Efficiency,CARERS FEDERATION LTD,VCS,NG7 7LJ,1625,330416.67,,The extension of the current ICAS contract for the provision of independent advocacy by The Carers Federation,Programme,
Department of Health,Department of Health,06/10/2011,Secondees in invoiced costs,NHS Improvement and Efficiency,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,4000294171,38745.35,,Secondment of Russell Dunmore - QIPPP LTC National Coach Support,Admin,
Department of Health,Department of Health,11/10/2011,Contactor/ Staff Subsitution,NHS Improvement and Efficiency,BADENOCH AND CLARK LTD,LARGE,EC4V 4BG,4149650,36814.2,,NHS 111 Programme Director - 1b,Admin,
Department of Health,Department of Health,11/10/2011,Outsourcing Contract,NHS Improvement and Efficiency,THE YOUNG FOUNDATION,VCS,E2 9PF,2230,124390.8,,Regional Innovation Funds Advisory Service - extension for additional work,Programme,
Department of Health,Department of Health,12/10/2011,Contactor/ Staff Subsitution,NHS Improvement and Efficiency,PRICEWATERHOUSECOOPERS LLP,LARGE,E14 9SQ,1353662531,74071.32,,QIPP PMO,Programme,
Department of Health,Department of Health,01/10/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,14007474,37959.86,,Salary costs for Keith Willett's secondment to the Department of Health May - March 2012,Admin,
Department of Health,Department of Health,04/10/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,PUBLIC,YO30 4RY,10039420,38404.51,,Estimated salary costs for Professor Roger Boyle's secondment to the Department of Health for the period 1st April - 31st August 2011,Admin,
Department of Health,Department of Health,04/10/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,VCS,N7 9AS,ERS-442245-51851,92223.25,,National Coalition End of Life Care Promotional Activities 2011-12 Promotional,Programme,
Department of Health,Department of Health,11/10/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,VCS,N7 9AS,ERS-442844-52601,104481,,Running costs for the EOLC National Coalition,Programme,
Department of Health,Department of Health,12/10/2011,Consultancy Other: not VAT recoverable,NHS MEDICAL DIRECTOR,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,14013643,35000,,The provision of a systematic review into the use of outcome measures in major trauma; and the alteration of the existing national trauma database.,Programme,
Department of Health,Department of Health,17/10/2011,Consultancy Other: not VAT recoverable,NHS MEDICAL DIRECTOR,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,14013488,30000,,The provision of a systematic review into the use of outcome measures in major trauma; and the alteration of the existing national trauma database.,Programme,
Department of Health,Department of Health,18/10/2011,Grant in aid income,NHS MEDICAL DIRECTOR,THE ROYAL COLLEGE OF PATHOLOGISTS,SME,SW1Y 5AF,ERS-443412-52941,150000,,Grant Funding for Death Certification Programme and Medical Examiner Training Projects,Programme,
Department of Health,Department of Health,19/10/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,676073,61050.36,,Estimated salary costs of Prof Sir Bruce Keogh whilst on secondment at Department of Health 1 April 2011 to 31 March 2012,Admin,
Department of Health,Department of Health,21/10/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,OFFICE FOR NATIONAL STATISTICS ONS,PUBLIC,NP10 8XG,1022323,27703.11,,,Programme,
Department of Health,Department of Health,21/10/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,9003274,47668.06,,Funding to support pay & non pay costs (admin) in respect of NAAASP,Admin,
Department of Health,Department of Health,21/10/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,OFFICE FOR NATIONAL STATISTICS ONS,PUBLIC,NP10 8XG,1022323,185117.04,,Annual processing of national statistics for Cancer Registration 2011 - 2012,Programme,
Department of Health,Department of Health,21/10/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,SINV1200345,629750,,Provision of cancer registration services for 2011-12 via the Thames Cancer Registry,Programme,
Department of Health,Department of Health,21/10/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,SINV1200346,629750,,Provision of cancer registration services for 2011-12 via the Thames Cancer Registry,Programme,
Department of Health,Department of Health,21/10/2011,Other programme expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,9003275,685750,,Funding to support 11/12 NHS programme costs - NAAASP,Programme,
Department of Health,Department of Health,26/10/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0BJ,H0062507,411943,,2011/12 funding allocation - UK National Screening Committee & Director of English Programmes Pay & Non Pay costs (admin),Admin,
Department of Health,Department of Health,18/10/2011,Consolidated fund CFERS (ST),PSF,HM TREASURY (HMT),PUBLIC,SW1A 2HQ,CFER PAYOVER,53000,,,Other,
Department of Health,Department of Health,18/10/2011,Excess A-in-A payable to the Consolidated Fund (ST),PSF,HM TREASURY (HMT),PUBLIC,SW1A 2HQ,CFER PAYOVER,735792000,,,Other,
Department of Health,Department of Health,04/10/2011,Stock Essential Medicines Additions,"PSF POLICY, STRATEGY & FINANCE",BAXTER HEALTHCARE LTD,,,32019916,455400,,,,
Department of Health,Department of Health,04/10/2011,Policy Payments,"PSF POLICY, STRATEGY & FINANCE",HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,12592518,1000000,,Work on Questionnaire Framework,Admin,
Department of Health,Department of Health,06/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",TEVA UK LTD,,,2310222781,248063.6,,,,
Department of Health,Department of Health,06/10/2011,Admin Capital Grant-in-Aid to ENDPBs,"PSF POLICY, STRATEGY & FINANCE",CARE QUALITY COMMISSION (CQC),PUBLIC,NE1 4PA,OCTOBER 2011 DRAWDOWN,1000000,,For capital payments to Care Quality Commission for 2011/12,Programme,
Department of Health,Department of Health,06/10/2011,Other programme expenditure,"PSF POLICY, STRATEGY & FINANCE",INHEALTH MOLECULAR IMAGING LTD,LARGE,HP10 8JL,SIM000064,1008759.74,,"DO8 - Inhealth Molecular - This is an ISTC contract signed by the SoS. As agreed with Neil Widdop, this req. has been raised through the Contract Purchase Agreement",Programme,
Department of Health,Department of Health,06/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",FRESENIUS MEDICAL CARE RENAL SERVICES LTD,LARGE,NG17 2HU,1060018463,1089287.88,,Clinical services under E16 Renal contract,Programme,
Department of Health,Department of Health,06/10/2011,Admin Revenue Grant-in-Aid ENDPBs,"PSF POLICY, STRATEGY & FINANCE",CARE QUALITY COMMISSION (CQC),PUBLIC,NE1 4PA,OCTOBER 2011 DRAWDOWN,2000000,,CQC funding cash draw down revenue 2011/12,Admin,
Department of Health,Department of Health,06/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",PARTNERSHIP HEALTH GROUP LTD,LARGE,CO4 9QB,25806338,2013971.71,,Clinical services under E09 HIoW Hampshire Isle of Wight contract,Programme,
Department of Health,Department of Health,06/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",CARE UK CLINICAL SERVICES LTD,LARGE,RG19 3XG,25806686,2163011.15,,Clinical services under E08 MCATS contract,Programme,
Department of Health,Department of Health,06/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH LTD,LARGE,HP11 1JL,100,2307506.69,,Clinical services under D01 London contract,Programme,
Department of Health,Department of Health,06/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",UKSH SOUTH WEST LTD,SME,BS32 4TD,UKSHSW/135,2831281.58,,Clinical services under E01 AGW contract,Programme,
Department of Health,Department of Health,06/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",RAMSAY HEALTH CARE UK OPERATIONS LTD T/AS EUXTON HALL HOSPITAL,LARGE,PR7 6DY,58,3106427.35,,Clinical services under E05 Cumbria and Lancs contract - Ramsay,Programme,
Department of Health,Department of Health,07/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",MYLAN,,,1800000775,89400.12,,,,
Department of Health,Department of Health,10/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",WOCKHARDT UK LTD,,,2300000023,30602.57,,,,
Department of Health,Department of Health,10/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",WOCKHARDT UK LTD,,,2300000022,30602.93,,,,
Department of Health,Department of Health,10/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",WOCKHARDT UK LTD,,,2300000021,30877.25,,,,
Department of Health,Department of Health,11/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",ALLIANCE PHARMACEUTICALS LTD,,,209053,58450.01,,,,
Department of Health,Department of Health,11/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH LTD,LARGE,HP11 1JL,99,312500,,Clinical services under D01 London contract,Programme,
Department of Health,Department of Health,11/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",ACTAVIS UK LTD,,,1448X110530,1804280.55,,,,
Department of Health,Department of Health,13/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",FUTUREBUILDERS ENGLAND FUND MANAGEMENT LTD,SME,EC4A 3AE,TSIB011,610389.6,,(PF) SEIF Fund Mgt Costs March 11 - 30 June 12. (Relates to existing/closed PO 430864),Programme,
Department of Health,Department of Health,18/10/2011,Contactor/ Staff Subsitution,"PSF POLICY, STRATEGY & FINANCE",NORTHGATE UK LTD,LARGE,HP2 4NW,91180602,36000,,PROMs Lot 1.  Supplier Northgate.  Data Collection for PROMs,Programme,
Department of Health,Department of Health,18/10/2011,Contactor/ Staff Subsitution,"PSF POLICY, STRATEGY & FINANCE",NORTHGATE UK LTD,LARGE,HP2 4NW,91181109,134361.22,,PROMs Lot 1.  Supplier Northgate.  Data Collection for PROMs,Programme,
Department of Health,Department of Health,19/10/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",BAXTER HEALTHCARE LTD,,,32017798,680446.97,,,,
Department of Health,Department of Health,24/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",ALLIANCE MEDICAL LTD,LARGE,CV34 6DA,PET0107,925355.89,,Alliance Medical - Clinical services under D8N PET/CT North contract,Programme,
Department of Health,Department of Health,25/10/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201259115,38701.15,,"HFM Development work (Surin Rabheru, CSC)",Admin,
Department of Health,Department of Health,27/10/2011,Radio communications,"PSF POLICY, STRATEGY & FINANCE",TERRAFIX LTD,SME,ST6 5PD,110589,23350,,Central Purchase of Paging Upgrade - Quotation Number: 102934a,Programme,
Department of Health,Department of Health,05/10/2011,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-442400-51961,98820,,COSMOS RUM27,Programme,
Department of Health,Department of Health,06/10/2011,Research & development,Research & Development,VERAZ LTD,SME,LA1 4XF,SBRI-2009,21017.57,,SBRI-1008-023 - Phase 2,Programme,
Department of Health,Department of Health,06/10/2011,Research & development,Research & Development,VERAZ LTD,SME,LA1 4XF,SBRI-2010,25642.13,,SBRI-1008-023 - Phase 2,Programme,
Department of Health,Department of Health,06/10/2011,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,SME,B15 2TT,ERS-442523-52301,28711,,08/116/69 (Mark Drayson),Programme,
Department of Health,Department of Health,06/10/2011,Research & development,Research & Development,VERAZ LTD,SME,LA1 4XF,SBRI-2012,32138.79,,SBRI-1008-023 - Phase 2,Programme,
Department of Health,Department of Health,06/10/2011,Research & development,Research & Development,VERAZ LTD,SME,LA1 4XF,SBRI-2011,37213.53,,SBRI-1008-023 - Phase 2,Programme,
