Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,CARTER OSBORNE & CO,130388177,"34,836.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,THE JONATHAN MORRISSEY PRACTICE,130297928,"34,806.04",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,LICHFIELD REYNOLDS,130387474,"34,800.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,IAN HENERY LTD,130388120,"34,648.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,PETER WOODALL,130331809,"34,619.56",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,WIMBLEDON SOLICITORS,130369166,"34,614.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,SHAW GRAHAM KERSH,130386930,"34,600.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ERIC ROBINSON SOLICITORS,130387319,"34,600.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,THE JOHNSON PARTNERSHIP,130387562,"34,500.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HENRY HYAMS,130386175,"34,443.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,COVENTRY LAW CENTRE LTD,130385126,"34,400.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BIRCHALL BLACKBURN SOLICITORS,130387178,"34,400.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BIRD & CO SOLICITORS LLP,130386700,"34,300.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MURRAYS PARTNERSHIP,130387799,"34,230.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,EBR ATTRIDGE,130386838,"34,200.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,TAIT FARRIER GRAHAM,130387050,"34,100.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,STEVENS SOLICITORS,130387482,"34,100.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,NEEDHAM POULIER & PARTNERS,130387812,"33,910.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,QUALITYSOLICITORS FORSHAWS DAVIES RIDGWAY LLP,130387906,"33,897.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,TAYLOR HALDANE BARLEX LLP,130387710,"33,855.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,DAVID RUBIE MITCHELL & CO,130386820,"33,800.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ZMS LEGAL LTD TA ZMS SOLICITORS,130387656,"33,744.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,DAVID K D OWUSU,130272178,"33,733.68",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,NOTTINGHAM LAW CENTRE,130386552,"33,625.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,JULIAN YOUNG & CO,130386921,"33,600.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MCSORLEY LEWIS LAW LTD,130386608,"33,500.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,GLEDHILL SOLICITORS,130385999,"33,491.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ACA LAW LTD,130387764,"33,403.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,WOOLLCOMBE & YONGE,130388053,"33,335.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ALDERSON LAW LLP T/A A.D.,130374865,"33,300.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MUSTOE SHORTER SOLICITORS & ADVOCATES LLP,130387427,"33,300.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,JORDANS LLP,130387869,"33,148.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,PARKER BIRD GARDNER,130312050,"33,032.76",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,TUCKERS-ADVOCATE,130347595,"33,025.08",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,G T STEWART SOLICITORS,130388218,"33,024.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,EMERY HALIL & BROWN SOLICITORS-ADVOCATE,130347634,"33,016.91",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,JERMAN SAMUELS & PEARSON LLP,130386738,"33,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BJ & CO SOLICITORS LTD,130386987,"33,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,STEPHEN RIMMER LLP,130387288,"33,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,WOODFINES LLP,130387330,"33,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,SOUTHERNS SOLICITORS,130387941,"32,950.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ROBERTSON'S SOLICITORS,130387093,"32,900.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,FARLEYS SOLICITORS LLP,130387187,"32,900.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HINE SOLICITORS,130388225,"32,837.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,QUALITYSOLICITORS HPJV,130386580,"32,800.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,LLOYDS PR LTD,130387681,"32,785.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,AMANDA JONES,130324103,"32,713.19",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,SARAH BRANSON,130367422,"32,592.12",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,COUSINS TYRER SOLICITORS,130387897,"32,573.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,CJH GREENHILL COOPER SOLICITORS,130386692,"32,500.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,O'REILLYS SOLICITORS LTD,130387263,"32,500.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,PATRICIA LYNCH Q.C.,130346839,"32,492.48",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HAWORTH & GALLAGHER,130278601,"32,438.38",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,AVON & BRISTOL LAW CENTRE,130386462,"32,389.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,CORPER SOLICITORS,130368726,"32,388.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MOWBRAY WOODWARDS SOLICITORS,130386030,"32,166.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,RANDELL LLOYD & MARTIN SOLICITORS,130387619,"32,076.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ELDER RAHIMI LIMITED,130369365,"32,068.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MARTIN MURRAY & ASSOCIATES,130388034,"32,053.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HIBBERTS LLP,130387193,"32,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,RILEY HAYES & CO,130387537,"32,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,TAYLOR HALDANE BARLEX LLP,130387709,"31,982.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,WILFORD SMITH & CO  LTD,130387873,"31,887.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BRENDAN FLEMING SOLICITORS,130371484,"31,859.67",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ALLEN HOOLE SOLICITORS,130387424,"31,800.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,DAVIS & SIMMONDS & DONAGHEY,130286152,"31,570.73",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HUMPHRYS AND CO,130386619,"31,500.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BISHOP & LIGHT SOLICITORS,130387307,"31,500.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BAKE & CO SOLICITORS,130368407,"31,495.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,"BROWN,BEER,NIXON,MALLON",130387056,"31,400.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,COBAINS SOLICITORS,130387244,"31,400.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,GURNEY HARDEN,130387983,"31,317.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,DAVID T HOWKER QC,130298087,"31,219.57",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,VINCENTS SOLICITORS,130387176,"31,200.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,DRISCOLL YOUNG SOLICITORS LIMITED,130387609,"31,104.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ASYLUM AID,130386506,"31,078.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,STEELE FORD & NEWTON,130387215,"31,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,CHARLES P ROW,130347229,"30,876.55",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,GUNEY CLARK & RYAN LTD CO,130387772,"30,800.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,LEONARD & CO,130386390,"30,789.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,KEANEY WHITEHEAD PARTNERSHIP,130387830,"30,735.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,TAYLOR GOODCHILD LTD,130387057,"30,700.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,FAIRWEATHER WHILLIS & TOGHILL,130387332,"30,700.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HUSSAIN SOLICITORS LTD,130374858,"30,600.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,SMITH PARTNERSHIP,130387497,"30,600.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,LISA MARIE MCNULTY SOLICITOR,130386296,"30,425.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,RICHARD HASWELL SOLICITORS LLP,130387848,"30,422.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,CLIVE SHEPHERD & CO LLP,130323417,"30,390.25",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,THE COMMUNITY LAW PARTNERSHIP LTD,130385951,"30,204.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MWA SOLICITORS,130387295,"30,200.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,T S LAW LTD,130387584,"30,200.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ELAINE PARKES SOLICITORS,130281708,"30,179.63",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,DAVID PHILLIPS & PARTNERS,130386974,"30,100.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MOWBRAY WOODWARDS SOLICITORS,130387409,"30,100.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,T S LAW LTD,130386896,"30,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HAMER CHILDS,130387499,"30,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HARRINGTONS LEGAL LLP,130387513,"30,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BOLTON CAB,130386437,"29,941.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,THE RINGROSE LAW,130386379,"29,880.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BARKER & CO,130387902,"29,832.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,SRIHARANS,130386273,"29,775.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ADLAMS LLP,130329386,"29,682.62",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MANCHESTER NORTH CLAC,130376828,"29,682.02",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ALLETSONS LTD,130388061,"29,672.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,WALTERS & PLASKITT-INC LESLIE DODD,130387479,"29,600.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,G T STEWART SOLICITORS,130373627,"29,588.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,GRAHAM EVANS & PARTNERS,130386603,"29,500.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,RODNEY WARREN & CO,130387283,"29,400.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ALAN HARRIS SOLICITORS LTD,130387384,"29,400.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,RUSSELL-COOKE LLP,130373617,"29,374.21",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,AMOSU ROBINSHAW,130387815,"29,312.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,PEACH GREY & CO,130387321,"29,300.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,LESTER MORRILL INC DAVIES GORE LOMAX,130308508,"29,212.82",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,FARADAYS SOLICITORS LTD,130386889,"29,200.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,PHILIP HANBY LTD T/A ANDREW JAY & CO,130387676,"29,150.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,G T STEWART SOLICITORS,130388222,"29,143.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,ALMY & THOMAS,130388050,"29,063.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,DUNCAN LEWIS,130271585,"29,005.03",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,TALBOT WALKER LLP,130298891,"29,005.03",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,OBW PERERA LTD,130386769,"29,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HAL SOLICITORS,130386856,"29,000.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HODGE JONES & ALLEN LLP,130386255,"28,976.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,CHAMBERS SOLICITORS,130386169,"28,905.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,BROOMHEAD & SAUL,130387390,"28,900.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,SILLS & BETTERIDGE LLP,130387672,"28,814.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,PETHERBRIDGE BASSRA SOLICITORS [ADVOCATE],130346998,"28,726.49",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,SINGLETON WINN SAUNDERS,130387054,"28,700.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,VICKERS & CO,130387805,"28,564.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,MARY WARD LEGAL CENTRE,130386477,"28,541.00",Legal Aid Payments: Legal Help,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,FAMILY MEDIATION IN SUSSEX,130125785,"28,500.00",Legal Aid Payments: Mediation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,APPLEBY HOPE & MATTHEWS,130387048,"28,400.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,CARR & CO,130387097,"28,400.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HARDING EVANS LLP,130387606,"28,330.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,THE CASTLE PARTNERSHIP,130387574,"28,300.00",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,28/8/2013,,LEGAL AID FUND - Programme Costs,HALLIDAY REEVES LAW FIRM,130386344,"28,277.00",Legal Aid Payments: Legal Help,,,,,
