Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł17.56,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł149.63,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł10.09,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł326.83,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł5.37,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł40.95,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł56.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł21.48,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł66.23,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł270.07,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł38.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł36.75,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł5.92,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł24.64,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł59.85,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł12.95,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł100.51,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł118.09,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł26.18,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł10.36,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł27.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł76.48,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł45.57,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł10.86,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł0.72,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł94.62,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł1.08,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł158.78,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł23.97,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł168.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł22.59,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł41.66,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł13.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł80.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł23.73,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł3.87,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,"Ł1,236.42",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł115.66,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł166.98,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł99.56,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł213.35,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł7.23,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł2.08,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł18.74,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł26.18,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł1.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł44.86,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł63.73,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł31.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł4.64,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł40.56,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł3.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł24.55,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł6.86,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł42.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł15.58,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł10.16,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł58.12,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł22.78,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł17.47,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł342.38,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł43.22,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł5.76,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł113.01,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł19.99,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł16.83,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł67.49,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł21.84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł58.26,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł1.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł154.53,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł4.85,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł347.06,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł2.08,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł31.48,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł2.08,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł2.08,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł102.32,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł4.01,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł192.58,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł77.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł6.26,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł55.22,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł3.88,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł93.65,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł590.52,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł114.25,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł47.19,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł8.38,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł21.46,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł38.99,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł47.13,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł39.53,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł4.05,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł1.08,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł52.09,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł22.60,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł284.86,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł50.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł68.92,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł229.67,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł58.85,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł91.83,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł2.41,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022781776,Ł13.25,Print & Associated Services,Print,Core Print
