MODGPC00147296,15-Jun-16,Retail, SPORTING GOODS STORES,"£1,792.20",,,,,,,,,,,
MODGPC00147572,13-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£1,791.74",,,,,,,,,,,
MODGPC00146713,22-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,789.92",,,,,,,,,,,
MODGPC00146423,29-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,788.00",,,,,,,,,,,
MODGPC00147929,07-Jun-16,Business Expenses/Services, COMPUTER MAINT/SVCS - DEF,"£1,788.00",,,,,,,,,,,
MODGPC00146449,28-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,784.00",,,,,,,,,,,
MODGPC00148444,20-Jun-16,Hotels And Motels, TRAVELODGE,"£1,782.66",,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,"£1,781.61",,,,,,,,,,,
MODGPC00146906,21-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,780.80",,,,,,,,,,,
MODGPC00148007,07-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,780.25",,,,,,,,,,,
MODGPC00146998,20-Jun-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,"£1,779.84",,,,,,,,,,,
MODGPC00148043,06-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,778.00",,,,,,,,,,,
MODGPC00146482,28-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,774.80",,,,,,,,,,,
MODGPC00147613,10-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,774.24",,,,,,,,,,,
MODGPC00147686,10-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£1,772.96",,,,,,,,,,,
MODGPC00146511,28-Jun-16,Retail, SPORTS/RIDING APPAREL STORES,"£1,772.88",,,,,,,,,,,
MODGPC00148444,25-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,772.82",,,,,,,,,,,
MODGPC00148395,01-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,766.40",,,,,,,,,,,
MODGPC00148064,06-Jun-16,Other Supplies, FUEL DEALERS,"£1,765.78",,,,,,,,,,,
MODGPC00146352,29-Jun-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£1,762.20",,,,,,,,,,,
MODGPC00146619,24-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,760.00",,,,,,,,,,,
MODGPC00148379,01-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,759.91",,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HILTON,"£1,758.84",,,,,,,,,,,
MODGPC00147862,08-Jun-16,Government, BUSINESS/SECRETARIAL SCHOOL,"£1,758.00",,,,,,,,,,,
MODGPC00147982,07-Jun-16,Retail, MISC FOOD STORES - DEFAULT,"£1,756.84",,,,,,,,,,,
MODGPC00148304,01-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,752.88",,,,,,,,,,,
MODGPC00148370,01-Jun-16,Automobile Services & Supplies, SERVICE STATIONS,"£1,752.02",,,,,,,,,,,
MODGPC00146354,29-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,752.00",,,,,,,,,,,
MODGPC00148221,02-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,752.00",,,,,,,,,,,
MODGPC00147780,08-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,"£1,750.40",,,,,,,,,,,
MODGPC00146766,23-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,749.00",,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£1,744.65",,,,,,,,,,,
MODGPC00146967,21-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,744.56",,,,,,,,,,,
MODGPC00148444,04-Jun-16,Hotels And Motels, MARRIOTT,"£1,744.00",,,,,,,,,,,
MODGPC00148444,26-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,733.95",,,,,,,,,,,
MODGPC00147600,10-Jun-16,Entertainment, THEATRICAL PRODUCERS,"£1,732.34",,,,,,,,,,,
MODGPC00148444,28-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,731.03",,,,,,,,,,,
MODGPC00146585,27-Jun-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,"£1,728.00",,,,,,,,,,,
MODGPC00146405,28-Jun-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£1,721.29",,,,,,,,,,,
MODGPC00148444,15-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,720.84",,,,,,,,,,,
MODGPC00148075,06-Jun-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,"£1,718.94",,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HILTON,"£1,718.78",,,,,,,,,,,
MODGPC00148444,15-Jun-16,Hotels And Motels, LA QUINTA MOTOR INN,"£1,716.02",,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HILTON,"£1,714.28",,,,,,,,,,,
MODGPC00147254,16-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£1,708.80",,,,,,,,,,,
MODGPC00148211,02-Jun-16,Miscellaneous, MISC PERSONAL SERV - DEF,"£1,707.77",,,,,,,,,,,
MODGPC00146653,24-Jun-16,Business Expenses/Services, STATIONERY STORES,"£1,706.93",,,,,,,,,,,
MODGPC00147560,13-Jun-16,Other Supplies, COMBINATION CATALOG & RETAIL,"£1,706.50",,,,,,,,,,,
MODGPC00148020,06-Jun-16,Medical, OPTICIANS,"£1,700.00",,,,,,,,,,,
MODGPC00148264,02-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,"£1,700.00",,,,,,,,,,,
MODGPC00147992,07-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£1,696.33",,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation, TRAVEL AGENCIES,"£1,695.22",,,,,,,,,,,
MODGPC00146752,23-Jun-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,"£1,692.00",,,,,,,,,,,
MODGPC00147387,31-Mar-16,Miscellaneous, MISC PERSONAL SERV - DEF,"£1,689.00",,,,,,,,,,,
MODGPC00147561,13-Jun-16,Other Supplies, COMBINATION CATALOG & RETAIL,"£1,686.24",,,,,,,,,,,
MODGPC00147976,07-Jun-16,Other Supplies, COMBINATION CATALOG & RETAIL,"£1,686.24",,,,,,,,,,,
MODGPC00146839,22-Jun-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,"£1,685.81",,,,,,,,,,,
MODGPC00146550,27-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,684.80",,,,,,,,,,,
MODGPC00148349,01-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,683.49",,,,,,,,,,,
MODGPC00147758,09-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,680.00",,,,,,,,,,,
MODGPC00148066,06-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,680.00",,,,,,,,,,,
MODGPC00148254,02-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,680.00",,,,,,,,,,,
MODGPC00148445,23-Jun-16,Transportation, TAXICABS/LIMOUSINES,"£1,680.00",,,,,,,,,,,
MODGPC00147418,14-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,676.00",,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,676.00",,,,,,,,,,,
MODGPC00147166,17-Jun-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,"£1,675.07",,,,,,,,,,,
MODGPC00148398,01-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,674.14",,,,,,,,,,,
MODGPC00146996,20-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,674.00",,,,,,,,,,,
MODGPC00147727,09-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,674.00",,,,,,,,,,,
MODGPC00147369,14-Jun-16,Entertainment, TOURIST ATTRACTIONS AND XHBT,"£1,670.40",,,,,,,,,,,
MODGPC00147880,08-Jun-16,Business To Business Facility/, CHEMICALS/ALLIED PRODS - DEF,"£1,670.10",,,,,,,,,,,
MODGPC00148444,15-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,668.84",,,,,,,,,,,
MODGPC00147207,16-Jun-16,Government, TRADE/VOCATIONAL SCHOOLS,"£1,666.80",,,,,,,,,,,
MODGPC00148041,06-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,663.20",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, TRAVEL AGENCIES,"£1,662.11",,,,,,,,,,,
MODGPC00148445,31-May-16,Transportation, TRAVEL AGENCIES,"£1,661.73",,,,,,,,,,,
MODGPC00147711,10-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£1,660.18",,,,,,,,,,,
MODGPC00148117,03-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,660.00",,,,,,,,,,,
MODGPC00147240,16-Jun-16,Other Supplies, MISC GENERAL MERCHANDISE,"£1,656.16",,,,,,,,,,,
MODGPC00147420,14-Jun-16,Medical, MED/HEALTH SERVICES - DEF,"£1,656.00",,,,,,,,,,,
MODGPC00146923,21-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,653.02",,,,,,,,,,,
MODGPC00148444,20-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,652.74",,,,,,,,,,,
MODGPC00148445,17-Jun-16,Transportation, TRAVEL AGENCIES,"£1,651.86",,,,,,,,,,,
MODGPC00146633,24-Jun-16,Medical, HOSPITALS,"£1,650.00",,,,,,,,,,,
MODGPC00148444,20-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,647.53",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,647.18",,,,,,,,,,,
MODGPC00148445,17-Jun-16,Transportation, CRUISE LINES,"£1,643.00",,,,,,,,,,,
MODGPC00148445,20-Jun-16,Transportation, TRAVEL AGENCIES,"£1,642.21",,,,,,,,,,,
MODGPC00146408,29-Jun-16,Retail, SPORTS/RIDING APPAREL STORES,"£1,641.50",,,,,,,,,,,
MODGPC00147593,13-Jun-16,Business To Business Services, METAL SERVICE CENTERS,"£1,640.52",,,,,,,,,,,
MODGPC00147960,07-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,640.00",,,,,,,,,,,
MODGPC00148047,06-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£1,640.00",,,,,,,,,,,
MODGPC00147822,09-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,638.00",,,,,,,,,,,
MODGPC00148359,01-Jun-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,"£1,637.99",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,632.52",,,,,,,,,,,
MODGPC00148271,02-Jun-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,"£1,632.00",,,,,,,,,,,
MODGPC00148444,15-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,632.00",,,,,,,,,,,
MODGPC00148444,09-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,628.24",,,,,,,,,,,
MODGPC00148444,09-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,628.24",,,,,,,,,,,
MODGPC00147628,10-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£1,628.00",,,,,,,,,,,
MODGPC00146891,21-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,627.20",,,,,,,,,,,
MODGPC00146708,23-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,621.20",,,,,,,,,,,
MODGPC00147319,15-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,620.00",,,,,,,,,,,
MODGPC00146952,21-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,619.10",,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,616.88",,,,,,,,,,,
MODGPC00146728,23-Jun-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£1,615.10",,,,,,,,,,,
MODGPC00147113,17-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£1,615.00",,,,,,,,,,,
MODGPC00148444,07-Jun-16,Hotels And Motels, HOLIDAY INN,"£1,614.38",,,,,,,,,,,
MODGPC00146558,27-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,614.00",,,,,,,,,,,
MODGPC00146881,21-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,614.00",,,,,,,,,,,
MODGPC00147270,15-Jun-16,Miscellaneous, TRAILER PARKS/CAMPGROUNDS,"£1,612.00",,,,,,,,,,,
MODGPC00148444,07-Jun-16,Hotels And Motels, DELTA HOTEL,"£1,609.12",,,,,,,,,,,
MODGPC00146683,23-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£1,608.00",,,,,,,,,,,
MODGPC00147824,09-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,608.00",,,,,,,,,,,
MODGPC00147469,14-Jun-16,Retail, ELECTRONICS STORES,"£1,607.84",,,,,,,,,,,
MODGPC00147039,20-Jun-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£1,607.78",,,,,,,,,,,
MODGPC00146586,27-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,606.70",,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,605.78",,,,,,,,,,,
MODGPC00146649,24-Jun-16,Other Supplies," GIFT, CARD, NOVELTY STORES","£1,605.00",,,,,,,,,,,
MODGPC00146654,24-Jun-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,"£1,602.11",,,,,,,,,,,
MODGPC00146336,29-Jun-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,"£1,600.00",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, PARKING LOTS & GARAGES,"£1,600.00",,,,,,,,,,,
MODGPC00148042,06-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,599.55",,,,,,,,,,,
MODGPC00147969,07-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,597.12",,,,,,,,,,,
MODGPC00146655,23-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,586.40",,,,,,,,,,,
MODGPC00148420,31-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£1,584.62",,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,"£1,582.67",,,,,,,,,,,
MODGPC00147961,26-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,578.00",,,,,,,,,,,
MODGPC00147037,20-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,"£1,577.98",,,,,,,,,,,
MODGPC00148382,01-Jun-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,"£1,577.98",,,,,,,,,,,
MODGPC00148444,05-Jun-16,Hotels And Motels, DELTA HOTEL,"£1,575.27",,,,,,,,,,,
MODGPC00147168,19-Jun-16,Utilities, COMPUTER NETWORK/INFO SVCS,"£1,575.00",,,,,,,,,,,
MODGPC00147478,14-Jun-16,Clothing/Shoes/Uniforms, MEN/BOYS CLOTHING/ACC STORES,"£1,575.00",,,,,,,,,,,
MODGPC00147238,16-Jun-16,Other Supplies, MISC GENERAL MERCHANDISE,"£1,572.00",,,,,,,,,,,
MODGPC00147749,09-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£1,567.60",,,,,,,,,,,
MODGPC00147740,09-Jun-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£1,566.36",,,,,,,,,,,
MODGPC00148445,22-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY","£1,564.14",,,,,,,,,,,
MODGPC00148444,25-Jun-16,Hotels And Motels, HILTON,"£1,563.31",,,,,,,,,,,
MODGPC00148444,10-Jun-16,Hotels And Motels, MARRIOTT,"£1,560.81",,,,,,,,,,,
MODGPC00146855,22-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£1,560.00",,,,,,,,,,,
MODGPC00146916,21-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,560.00",,,,,,,,,,,
MODGPC00147625,10-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,560.00",,,,,,,,,,,
MODGPC00146612,24-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,557.60",,,,,,,,,,,
MODGPC00148344,01-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,557.60",,,,,,,,,,,
MODGPC00147230,16-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,557.57",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, TRAVEL AGENCIES,"£1,557.42",,,,,,,,,,,
MODGPC00146811,22-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,556.00",,,,,,,,,,,
MODGPC00148445,20-Jun-16,Transportation, TRAVEL AGENCIES,"£1,554.08",,,,,,,,,,,
MODGPC00146715,23-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,553.40",,,,,,,,,,,
MODGPC00146507,28-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£1,551.61",,,,,,,,,,,
MODGPC00148233,02-Jun-16,Government, BUSINESS/SECRETARIAL SCHOOL,"£1,548.36",,,,,,,,,,,
MODGPC00147356,15-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,544.45",,,,,,,,,,,
MODGPC00147623,09-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,544.25",,,,,,,,,,,
MODGPC00147313,15-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,544.20",,,,,,,,,,,
MODGPC00148445,03-Jun-16,Airlines," AIRLINES, AIR CARRIERS","£1,543.81",,,,,,,,,,,
MODGPC00147100,18-Jun-16,Entertainment, TOURIST ATTRACTIONS AND XHBT,"£1,537.35",,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£1,534.17",,,,,,,,,,,
MODGPC00146519,27-Jun-16,Facilities Maintenance, SPECIALTY CLEANING/POLISHING,"£1,530.00",,,,,,,,,,,
MODGPC00147591,13-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,528.10",,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,528.00",,,,,,,,,,,
MODGPC00147745,09-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,526.67",,,,,,,,,,,
MODGPC00147607,10-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£1,524.00",,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, HILTON INTERNATIONAL,"£1,521.15",,,,,,,,,,,
MODGPC00148187,02-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,520.10",,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,519.80",,,,,,,,,,,
MODGPC00146567,27-Jun-16,Business Expenses/Services, STATIONERY STORES,"£1,519.70",,,,,,,,,,,
MODGPC00148060,06-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,519.34",,,,,,,,,,,
MODGPC00147295,14-Jun-16,Retail, SPORTING GOODS STORES,"£1,519.31",,,,,,,,,,,
MODGPC00146433,28-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,517.19",,,,,,,,,,,
MODGPC00148285,02-Jun-16,Clothing/Shoes/Uniforms, SHOE STORES,"£1,515.00",,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,512.00",,,,,,,,,,,
MODGPC00147448,14-Jun-16,Business Expenses/Services, STATIONERY STORES,"£1,510.80",,,,,,,,,,,
MODGPC00147271,15-Jun-16,Clothing/Uniform Services, DRY CLEANERS,"£1,510.78",,,,,,,,,,,
MODGPC00148444,02-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,510.61",,,,,,,,,,,
MODGPC00148444,14-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,509.16",,,,,,,,,,,
MODGPC00147434,14-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,508.69",,,,,,,,,,,
MODGPC00148431,31-May-16,Other Supplies, MISC GENERAL MERCHANDISE,"£1,507.80",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,"£1,507.26",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,507.22",,,,,,,,,,,
MODGPC00148428,31-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,506.67",,,,,,,,,,,
MODGPC00147751,09-Jun-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,"£1,504.00",,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, MOVENPICK HOTELS,"£1,502.16",,,,,,,,,,,
MODGPC00147174,17-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,502.02",,,,,,,,,,,
MODGPC00148299,01-Jun-16,Equipment And Furniture, TOOL HIRE,"£1,500.96",,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,500.95",,,,,,,,,,,
MODGPC00146379,29-Jun-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,"£1,500.00",,,,,,,,,,,
MODGPC00147111,16-Jun-16,Government, TRADE/VOCATIONAL SCHOOLS,"£1,500.00",,,,,,,,,,,
MODGPC00147132,17-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,500.00",,,,,,,,,,,
MODGPC00147536,13-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,500.00",,,,,,,,,,,
MODGPC00148137,03-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,500.00",,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,500.00",,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,500.00",,,,,,,,,,,
MODGPC00147981,07-Jun-16,Other Supplies, MISC GENERAL MERCHANDISE,"£1,498.20",,,,,,,,,,,
MODGPC00146940,21-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,495.94",,,,,,,,,,,
MODGPC00146445,28-Jun-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,"£1,494.02",,,,,,,,,,,
MODGPC00147861,08-Jun-16,Government, TRADE/VOCATIONAL SCHOOLS,"£1,493.28",,,,,,,,,,,
MODGPC00147044,17-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,492.99",,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,490.06",,,,,,,,,,,
MODGPC00146610,24-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,489.61",,,,,,,,,,,
MODGPC00148110,03-Jun-16,Equipment And Furniture, TOOL HIRE,"£1,488.00",,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,"£1,488.00",,,,,,,,,,,
MODGPC00147657,10-Jun-16,Business To Business Other Sup, DRUGS/DRUGGISTS SUNDRIES,"£1,487.20",,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HILTON GARDEN INN,"£1,486.50",,,,,,,,,,,
MODGPC00147195,16-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,486.00",,,,,,,,,,,
MODGPC00146343,29-Jun-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,"£1,485.00",,,,,,,,,,,
MODGPC00146885,21-Jun-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,"£1,483.52",,,,,,,,,,,
MODGPC00146415,29-Jun-16,Utilities, TELECOMMUNICATION SERVICES,"£1,483.20",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, MARRIOTT,"£1,482.50",,,,,,,,,,,
MODGPC00148445,17-Jun-16,Transportation, CRUISE LINES,"£1,482.50",,,,,,,,,,,
MODGPC00147442,14-Jun-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£1,482.00",,,,,,,,,,,
MODGPC00147482,13-Jun-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,"£1,482.00",,,,,,,,,,,
MODGPC00148445,23-Jun-16,Airlines, AEROMEXICO,"£1,480.93",,,,,,,,,,,
MODGPC00147705,10-Jun-16,Clothing/Shoes/Uniforms, SHOE STORES,"£1,478.54",,,,,,,,,,,
MODGPC00148257,01-Jun-16,Caterers Food, CATERERS,"£1,476.81",,,,,,,,,,,
MODGPC00148444,02-Jun-16,Hotels And Motels, TRAVELODGE,"£1,475.64",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,"£1,470.00",,,,,,,,,,,
MODGPC00146833,22-Jun-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£1,469.75",,,,,,,,,,,
MODGPC00147761,09-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,467.00",,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HYATT,"£1,466.72",,,,,,,,,,,
MODGPC00146477,28-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,465.54",,,,,,,,,,,
MODGPC00146407,28-Jun-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£1,465.08",,,,,,,,,,,
MODGPC00148444,02-Jun-16,Hotels And Motels, FAIRFIELD INN,"£1,464.22",,,,,,,,,,,
MODGPC00148445,15-Jun-16,Airlines, EMIRATES AIRLINES,"£1,464.15",,,,,,,,,,,
MODGPC00147734,09-Jun-16,Retail, SPORTING GOODS STORES,"£1,464.00",,,,,,,,,,,
MODGPC00146953,21-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£1,463.72",,,,,,,,,,,
MODGPC00146826,22-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,463.59",,,,,,,,,,,
MODGPC00147061,20-Jun-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,"£1,460.16",,,,,,,,,,,
