EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC128433,06-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,580.11,128433
MODGPC128434,09-Oct-15,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",500,128434
MODGPC128435,02-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,6043.2,128435
MODGPC128436,07-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1512,128436
MODGPC128437,12-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,2101.68,128437
MODGPC128438,08-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,963.53,128438
MODGPC128439,08-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,1128,128439
MODGPC128440,13-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,516,128440
MODGPC128441,08-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,714.84,128441
MODGPC128442,12-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,677.47,128442
MODGPC128443,12-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1203.6,128443
MODGPC128444,07-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,806.21,128444
MODGPC128445,08-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,614.77,128445
MODGPC128446,02-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,582.43,128446
MODGPC128447,02-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,725,128447
MODGPC128448,01-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,528,128448
MODGPC128449,09-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,966.9,128449
MODGPC128450,05-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,534.75,128450
MODGPC128451,13-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,706.4,128451
MODGPC128452,13-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,1732.87,128452
MODGPC128453,02-Oct-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,1048.8,128453
MODGPC128454,02-Oct-15,Books and Periodicals              , BOOK STORES,690,128454
MODGPC128455,09-Oct-15,General Retail and Wholesale       , CHILDREN/INFANTS WEAR STORES,1034.04,128455
MODGPC128456,13-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,925,128456
MODGPC128457,05-Oct-15,Books and Periodicals              , BOOK STORES,1235.66,128457
MODGPC128458,13-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1765.83,128458
MODGPC128459,09-Oct-15,Books and Periodicals              , BOOK STORES,2140.73,128459
MODGPC128460,13-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1253.4,128460
MODGPC128461,12-Oct-15,Financial Services                 , FINANCIAL INST/MERCHANDISE,564,128461
MODGPC128462,02-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,560.52,128462
MODGPC128463,07-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,514.8,128463
MODGPC128464,12-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,1912.27,128464
MODGPC128465,01-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,11982,128465
MODGPC128466,09-Oct-15,General Retail and Wholesale       , MUSIC STORES/PIANOS,1181.47,128466
MODGPC128467,07-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,2426.8,128467
MODGPC128468,01-Oct-15,General Retail and Wholesale       , JEWELLERY STORES,554.95,128468
MODGPC128469,09-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1350,128469
MODGPC128470,13-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1015.34,128470
MODGPC128471,01-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,3949.42,128471
MODGPC128472,01-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,4642.15,128472
MODGPC128473,01-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,1412.69,128473
MODGPC128474,06-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,530.27,128474
MODGPC128475,06-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,595,128475
MODGPC128476,09-Oct-15,General Retail and Wholesale       , FAMILY CLOTHING STORES,566.36,128476
MODGPC128477,05-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",602.34,128477
MODGPC128478,05-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",709.2,128478
MODGPC128479,13-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4245.12,128479
MODGPC128480,13-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2251.61,128480
MODGPC128481,08-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,611.06,128481
MODGPC128482,08-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,705.58,128482
MODGPC128483,09-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1246.8,128483
MODGPC128484,13-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,737.57,128484
MODGPC128485,06-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,507.5,128485
MODGPC128486,05-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,600,128486
MODGPC128487,02-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,1966.38,128487
MODGPC128488,09-Oct-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,704,128488
MODGPC128489,01-Oct-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,2123.04,128489
MODGPC128490,02-Oct-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,3749.45,128490
MODGPC128491,08-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,3967.37,128491
MODGPC128492,06-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,543.6,128492
MODGPC128493,01-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,7512,128493
MODGPC128494,01-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,3804,128494
MODGPC128495,09-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1636.37,128495
MODGPC128496,07-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1616.4,128496
MODGPC128497,08-Oct-15,Books and Periodicals              , BOOK STORES,1308,128497
MODGPC128498,06-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3200,128498
MODGPC128499,02-Oct-15,General Retail and Wholesale       , SWIMMING POOLS/SALES/SERV,7500,128499
MODGPC128500,01-Oct-15,Books and Periodicals              , BOOK STORES,549.94,128500
MODGPC128501,07-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1078.97,128501
MODGPC128502,07-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1032,128502
MODGPC128503,07-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2520,128503
MODGPC128504,01-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,517.01,128504
MODGPC128505,01-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,943.24,128505
MODGPC128506,07-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,529.2,128506
MODGPC128507,07-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,2418,128507
MODGPC128508,02-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1098,128508
MODGPC128509,13-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1314,128509
MODGPC128510,05-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,6256.08,128510
MODGPC128511,06-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,627.28,128511
MODGPC128512,08-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,4887,128512
MODGPC128513,07-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1054.19,128513
MODGPC128514,07-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1054.19,128514
MODGPC128515,07-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1320,128515
MODGPC128516,08-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,2792.33,128516
MODGPC128517,07-Oct-15,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,2630.81,128517
MODGPC128518,09-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,549.73,128518
MODGPC128519,06-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,22495.96,128519
MODGPC128520,08-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,7276.78,128520
MODGPC128521,08-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3420,128521
MODGPC128522,08-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,627,128522
MODGPC128523,08-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2135.78,128523
MODGPC128524,13-Oct-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,567.98,128524
MODGPC128525,13-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,7508.56,128525
MODGPC128526,13-Oct-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,4141.35,128526
MODGPC128527,08-Oct-15,Financial Services                 , INSURANCE SALES/UNDERWRITE,586.88,128527
MODGPC128528,08-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2086.22,128528
MODGPC128529,08-Oct-15,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,535.14,128529
MODGPC128530,13-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,953.76,128530
MODGPC128531,05-Oct-15,General Retail and Wholesale       , SHOE STORES,4238.19,128531
MODGPC128532,08-Oct-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1804.8,128532
MODGPC128533,13-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,1867.56,128533
MODGPC128534,12-Oct-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,669.55,128534
MODGPC128535,12-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1728,128535
MODGPC128536,01-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1250,128536
MODGPC128537,12-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,669.9,128537
MODGPC128538,01-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,750,128538
MODGPC128539,11-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1205.25,128539
MODGPC128540,12-Oct-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",1197.17,128540
MODGPC128541,01-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,5000,128541
MODGPC128542,13-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1008,128542
MODGPC128543,02-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,738.52,128543
MODGPC128544,06-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,2708.88,128544
MODGPC128545,06-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1389.6,128545
MODGPC128546,07-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2625,128546
MODGPC128547,12-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,2937.6,128547
MODGPC128548,09-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,624,128548
MODGPC128549,08-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,594,128549
MODGPC128550,05-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,4600.4,128550
MODGPC128551,09-Oct-15,Books and Periodicals              , BOOK STORES,1028,128551
MODGPC128552,29-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1851.91,128552
MODGPC128553,27-Oct-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,2563.46,128553
MODGPC128554,20-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,765.89,128554
MODGPC128555,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3600,128555
MODGPC128556,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2900,128556
MODGPC128557,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2800,128557
MODGPC128558,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2060,128558
MODGPC128559,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2060,128559
MODGPC128560,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2000,128560
MODGPC128561,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1450,128561
MODGPC128562,21-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,600,128562
MODGPC128563,22-Oct-15,Building Services                  , MASONRY/TILE/PLASTER/INSUL,530.45,128563
MODGPC128564,14-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,1578,128564
MODGPC128565,28-Oct-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,621.11,128565
MODGPC128566,21-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1410.35,128566
MODGPC128567,21-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1335,128567
MODGPC128568,16-Oct-15,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,521.98,128568
MODGPC128569,16-Oct-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,649.84,128569
MODGPC128570,16-Oct-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,1507.5,128570
MODGPC128571,19-Oct-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,687.76,128571
MODGPC128572,20-Oct-15,General Retail and Wholesale       , TENT AND AWNING SHOPS,604.65,128572
MODGPC128573,22-Oct-15,Mail and Courier Services          , POSTAGE STAMPS,807.01,128573
MODGPC128574,22-Oct-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,2210.1,128574
MODGPC128575,19-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,735.48,128575
MODGPC128576,20-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,722.69,128576
MODGPC128577,14-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1388.02,128577
MODGPC128578,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,12150,128578
MODGPC128579,26-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,27776,128579
MODGPC128580,30-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,3900,128580
MODGPC128581,15-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,657.6,128581
MODGPC128582,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,731.74,128582
MODGPC128583,22-Oct-15,Leisure Activities                 , RECREATION SERVICES,744,128583
MODGPC128584,14-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1033.47,128584
MODGPC128585,14-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,3661.72,128585
MODGPC128586,16-Oct-15,"Vehicles, Servicing and Spares     ", AUTO PAINT SHOPS,575.81,128586
MODGPC128587,23-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,677.5,128587
MODGPC128588,27-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,9229.95,128588
MODGPC128589,30-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,3780,128589
MODGPC128590,20-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1434.46,128590
MODGPC128591,26-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,4916.66,128591
MODGPC128592,27-Oct-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,1217.87,128592
MODGPC128593,14-Oct-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,666,128593
MODGPC128594,14-Oct-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,786,128594
MODGPC128595,21-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,573.6,128595
MODGPC128596,26-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1150.8,128596
MODGPC128597,29-Oct-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,666,128597
MODGPC128598,19-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,796.06,128598
MODGPC128599,16-Oct-15,Building Services                  , SPEC CONTRACTORS - DEFAULT,1890,128599
MODGPC128600,19-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,8340,128600
MODGPC128601,20-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,2448,128601
MODGPC128602,20-Oct-15,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,1516.8,128602
MODGPC128603,20-Oct-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",2821.82,128603
MODGPC128604,20-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,11244.78,128604
MODGPC128605,22-Oct-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,755.34,128605
MODGPC128606,23-Oct-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,3037.2,128606
MODGPC128607,23-Oct-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,9850,128607
MODGPC128608,26-Oct-15,Building Services                  , SPEC CONTRACTORS - DEFAULT,1260,128608
MODGPC128609,27-Oct-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,3262.68,128609
MODGPC128610,30-Oct-15,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,501.6,128610
MODGPC128611,27-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,721,128611
MODGPC128612,28-Oct-15,Catering and Catering Supplies     , CATERERS,1709.23,128612
MODGPC128613,22-Oct-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,1252.8,128613
MODGPC128614,27-Oct-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,575.64,128614
MODGPC128615,15-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,627.3,128615
MODGPC128616,30-Oct-15,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,941,128616
MODGPC128617,30-Oct-15,General Retail and Wholesale       , WOMENS READY TO WEAR STORES,4884.9,128617
MODGPC128618,19-Oct-15,Mail Order / Direct Selling        , BUYING/SHOPPING SERVICES,2070,128618
MODGPC128619,29-Oct-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,2523,128619
MODGPC128620,21-Oct-15,Leisure Activities                 , THEATRICAL PRODUCERS,700,128620
MODGPC128621,16-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,529.97,128621
MODGPC128622,20-Oct-15,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,660,128622
MODGPC128623,23-Oct-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,1917.5,128623
MODGPC128624,23-Oct-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,1441.32,128624
MODGPC128625,16-Oct-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,2617.52,128625
MODGPC128626,16-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,633,128626
MODGPC128627,21-Oct-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,2160,128627
MODGPC128628,22-Oct-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,9397.2,128628
MODGPC128629,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1000,128629
