Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CAMBRIDGESHIRE PCT,ERS-440717-51057,75256,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,WESTERN SUSSEX HOSPITALS NHS TRUST,ERS-440816-51148,75256,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,NORTH STAFFORDSHIRE PCT,ERS-440767-51056,75382,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,HALTON & ST HELENS PCT,ERS-440734-51053,75423,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,LEICESTER CITY PCT,ERS-440753-51055,75445,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-440887-51184,75543,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,DEVON PCT,ERS-440726-51061,75694,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,STOCKTON-ON-TEES TEACHING PCT,ERS-440799-51046,75715,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-440724-51094,78146,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CAMDEN PCT,ERS-440719-51048,81819,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-440711-51110,92998,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-440812-51077,93267,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-440737-51103,93789,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-440788-51096,94289,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-440716-51090,95601,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-440707-51115,97268,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-440764-51081,98677,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,ERS-440715-51117,100000,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ERS-440731-51093,101392,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-440768-51107,101777,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-440781-51062,103719,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-440744-51102,106106,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-440795-51100,107589,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-440771-51072,109322,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-440701-51099,110247,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-440802-51092,111749,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-440701-51099,113293,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-440705-51112,113723,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-440866-51169,114779,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CENTRAL AND NORTH WEST LONDON MENTAL HEALTH NHS FOUNDATION TRUST,ERS-440720-51097,115773,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-440772-51095,116702,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-440783-51082,117401,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-440709-51064,117422,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-440813-51104,117490,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-440766-51080,117583,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-440780-51071,117745,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ERS-440722-51079,117881,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-440772-51095,117901,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-440714-51070,117938,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-440783-51082,118193,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-440780-51071,118360,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-440813-51104,118444,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,ERS-440765-51083,120289,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-440787-51098,121114,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-440768-51108,122137,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-440883-51183,122230.67,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-440714-51070,122428,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,ST GEORGE'S HEALTHCARE NHS TRUST,ERS-440796-51076,122775,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-440813-51104,123612,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-440810-51089,123797,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-440738-51113,124183,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BARTS AND THE LONDON NHS TRUST,ERS-440703-51084,124303,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-440758-51145,125046,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-440718-51146,127090,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,MID ESSEX PCT,ERS-440762-51058,128236,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-440745-51111,128570,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-440881-51187,129327,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,TORBAY CARE TRUST,ERS-440807-51147,130578,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BARTS AND THE LONDON NHS TRUST,ERS-440703-51084,138747,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,MEDWAY TEACHING PCT,ERS-440761-51050,140272,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-440733-51075,141521,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,EAST ANGLIA UNIVERSITY OF,ERS-440886-51181,141790,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,HERTFORDSHIRE PCT,ERS-440736-51054,143119,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-440769-51106,145002,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BRISTOL PCT,ERS-440712-51059,145315,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-440721-51101,146013,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-440811-51063,146123,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-440769-51106,149095,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201250422,150070.05,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-440810-51089,150079,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-440784-51074,154367,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-440700-51065,157574,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-440885-51186,158658.7,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,ERS-440706-51087,158742,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,ERS-440732-51085,163230,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,HEALTH PROTECTION AGENCY (HPA),ERS-440864-51165,165666,
Department of Health,Department of Health,14/09/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,SAVILLS COMMERCIAL LTD,A276865,166500,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SOUTH BIRMINGHAM PCT,ERS-440786-51051,166621,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,HAMMERSMITH AND FULHAM PCT,ERS-440735-51047,170157,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SOUTH TYNESIDE PCT,ERS-440789-51049,170193,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,THE ROYAL WOLVERHAMPTON HOSPITAL NHS TRUST,ERS-440806-51078,173446,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-440804-51086,173896,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,CLATTERBRIDGE CENTRE FOR ONCOLOGY NHS FOUNDATION TRUST,ERS-440723-51069,182208,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-440865-51168,192633,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-440792-51073,193112,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,EAST & NORTH HERTFORDSHIRE NHS TRUST,ERS-440728-51105,204794,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-440749-51088,209813,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-440775-51134,217914,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-440772-51095,220310,
Department of Health,Department of Health,14/09/2011,Research & development,R&D,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-440801-51066,245199,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201249417,296535.03,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201250423,299760.27,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201249418,481046.23,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201250424,564332.25,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201250421,825134.12,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201249416,1020551.13,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201249415,1177847.88,
Department of Health,Department of Health,14/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201248832,1421533.93,
Department of Health,Department of Health,14/09/2011,Grants to non profit institutions (CUR),NHS FINANCE PERFORMANCE & OPERATIONS,DEPARTMENT FOR COMMUNITIES AND LOCAL GOVERNMENT (DCLG),ERS-440704-51021,5292017,
Department of Health,Department of Health,15/09/2011,Computer Maintenance,Informatics,NHS INFORMATION CENTRE,13564874,-28262,
Department of Health,Department of Health,15/09/2011,Contr Other External,Informatics,NHS BUSINESS SERVICES AUTHORITY,13571496,2754.22,
Department of Health,Department of Health,15/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,13674.5,
Department of Health,Department of Health,15/09/2011,Computer Maintenance,Informatics,NHS INFORMATION CENTRE,13291949,28262,
Department of Health,Department of Health,15/09/2011,Recruitment,HPIH & SD,CENTRAL OFFICE OF INFORMATION (COI),736535,33516,
Department of Health,Department of Health,15/09/2011,Computer Maintenance,Informatics,NHS INFORMATION CENTRE,13312370,42107.5,
Department of Health,Department of Health,15/09/2011,Other programme expenditure,HPIH & SD,RURAL PAYMENTS AGENCY (RPA),330046,42377.59,
Department of Health,Department of Health,15/09/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736510,54772.86,
Department of Health,Department of Health,15/09/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,STERIA LTD,100023537,62989.69,
Department of Health,Department of Health,15/09/2011,Service charge,Informatics,ATOS ORIGIN IT SERVICES UK LTD,5584089549,68609.67,
