Departmental Family,Entity,Date,Expense Type,Expense Area,GL Division Discription,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Project code,Expenditure Type,Supplier Type,Contract Number
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-565800-131176," 101,197 ",Research Capability Funding (STANDARD),M13 0JR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-565801-131177," 84,083 ",Biomedical Units,M13 0JR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-565804-131179," 100,000 ",CRFs - CRII,M13 0JR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-565808-131151," 166,666 ",CLAHRCs,SW10 9NH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-565809-131152," 25,583 ",Research Capability Funding (STANDARD),SW10 9NH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CITY UNIVERSITY LONDON,ERS-565810-131273," 36,106 ",HS & DR,EC1V 0HB,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-565813-131169," 73,908 ",HTA Researcher Lead,DE1 2QS,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-565814-131170," 33,455 ",Research Capability Funding (STANDARD),DE1 2QS,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,DEVON PARTNERSHIP NHS TRUST,ERS-565815-131192," 114,177 ",Programme Grants for NHS Trusts,EX2 5DW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,DUNDEE UNIVERSITY OF,ERS-565818-131274," 97,910 ",HTA Researcher Lead,DD1 4HN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,DUNDEE UNIVERSITY OF,ERS-565819-131275," 97,500 ",HTA Researcher Lead,DD1 4HN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,DUNDEE UNIVERSITY OF,ERS-565821-131277," 80,172 ",HTA Researcher Lead,DD1 4HN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565822-132118," 46,413 ",CJD ,EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EAST ANGLIA UNIVERSITY OF,ERS-565826-131278," 26,570 ",NIHR Fellowships,NR4 7TJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ERS-565828-131175," 54,673 ",HTA Researcher Lead,CT1 3NG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EAST LONDON NHS FOUNDATION TRUST,ERS-565831-131189," 26,483 ",Research Capability Funding (STANDARD),E1 1RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EAST LONDON NHS FOUNDATION TRUST,ERS-565832-131190," 63,100 ",Programme Grants for NHS Trusts,E1 1RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,ERS-565833-131195," 34,550 ",Research Capability Funding (STANDARD),NG8 3LL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,ERS-565834-131196," 56,053 ",Programme Grants for NHS Trusts,NG8 3LL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EXETER UNIVERSITY OF,ERS-565837-132122," 30,762 ",NIHR Fellowships,EX4 4QJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,YORK UNIVERSITY OF,ERS-565839-132456," 82,574 ",HTA Commissioned Research,YO10 5DD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565840-131281," 56,826 ",CJD ,EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565842-131282," 32,405 ",NIHR Public Health Research ( NETSCC ),EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,STIRLING UNIVERSITY OF,ERS-565844-132429," 38,490 ",HS & DR,FK9 4LA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565845-131284," 62,970 ",EME - ( NETSCC ),EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565847-131285," 26,108 ",HTA Commissioned Research,EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LIVERPOOL UNIVERSITY OF,ERS-565848-132248," 30,135 ",HS & DR,L69 3BX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565849-131286," 107,484 ",HTA Commissioned Research,EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-565850-131919," 36,945 ",HS & DR,M6 8HD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565851-131287," 85,539 ",EME - ( NETSCC ),EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565852-131288," 26,650 ",HTA Researcher Lead,EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-565853-131884," 58,911 ",HS & DR,SE1 9RT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565854-131289," 157,668 ",HTA Researcher Lead,EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-565856-132346," 53,422 ",HTA Researcher Lead,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ESSEX UNIVERSITY OF,ERS-565857-131290," 266,178 ",Rus - Regional Design Service,CO4 3SQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW UNIVERSITY OF,ERS-565859-132134," 99,550 ",Cochrane Complex Review Centre,G12 8QQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EXETER UNIVERSITY OF,ERS-565860-131292," 81,735 ",School for Public Health,EX4 4QJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-565861-131824," 28,239 ",Research for Patient Benefit,BS99 1YF,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EXETER UNIVERSITY OF,ERS-565862-131293," 40,911 ",NIHR Public Health Research ( NETSCC ),EX4 4QJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EXETER UNIVERSITY OF,ERS-565864-131294," 34,316 ",NIHR Fellowships,EX4 4QJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-565865-132119," 61,552 ",HTA Commissioned Research,EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW CALEDONIAN UNIVERSITY,ERS-565866-131411," 67,224 ",HTA Commissioned Research,G4 0BA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-565867-131866," 105,541 ",Programme Grants for NHS Trusts,NG3 6AA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW CALEDONIAN UNIVERSITY,ERS-565868-131412," 55,632 ",HTA Researcher Lead,G4 0BA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-565869-131963," 73,667 ",Programme Grants for NHS Trusts,OX4 2PG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW UNIVERSITY OF,ERS-565872-131296," 56,988 ",HTA Researcher Lead,G12 8QQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW UNIVERSITY OF,ERS-565873-131297," 117,351 ",Commissioned EME,G12 8QQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ERS-565874-131841," 26,234 ",Research for Patient Benefit,TA1 5DA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW UNIVERSITY OF,ERS-565875-131298," 35,063 ",NIHR Public Health Research ( NETSCC ),G12 8QQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW UNIVERSITY OF,ERS-565877-131299," 59,634 ",NIHR Public Health Research ( NETSCC ),G12 8QQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-565878-132158," 26,124 ",HS & DR,WC1V 6AZ,,,VCS,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-565881-131135," 690,990 ",Bio-Medical Centres,WC1N 3JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-565882-131136," 50,576 ",Clinician Scientist Awards,WC1N 3JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-565885-131137," 68,070 ",HS & DR,WC1N 3JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-565886-131138," 150,070 ",Research Capability Funding (STANDARD),WC1N 3JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,ERS-565888-131209," 72,106 ",HTA Commissioned Research,M25 3BL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-565892-131957," 48,728 ",HTA Commissioned Research,NE7 7DN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-565893-131122," 1,018,611 ",Bio-Medical Centres,SE1 9RT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-565896-132313," 84,130 ",NIHR Public Health Research ( NETSCC ),NE1 7RU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-565898-131124," 102,604 ",CRFs - CRII,SE1 9RT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-565899-131920," 27,407 ",Research for Patient Benefit,M6 8HD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-565900-131125," 76,911 ",HTA Commissioned Research,SE1 9RT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-565902-131126," 254,679 ",Research Capability Funding (STANDARD),SE1 9RT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-565904-131127," 26,017 ",Research for Patient Benefit,SE1 9RT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-565906-131154," 40,461 ",HTA Commissioned Research,B9 5TA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-565909-131155," 29,995 ",Research Capability Funding (STANDARD),B9 5TA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-565911-131191," 28,224 ",Research for Patient Benefit,AL3 5TL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CAMBRIDGE UNIVERSITY OF,ERS-565913-132083," 65,916 ",NIHR Public Health Research ( NETSCC ),CB2 1TN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-565914-131184," 27,214 ",Programme Grants for NHS Trusts,HU16 5JQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-565915-131185," 52,330 ",EME - ( NETSCC ),HU16 5JQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,KINGS COLLEGE LONDON,ERS-565916-132194," 69,039 ",HS & DR,SE1 8WA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-565917-131186," 45,159 ",Research Capability Funding (STANDARD),HU16 5JQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-565918-131212," 197,926 ",CRFs - CRII,W12 0HS,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EXETER UNIVERSITY OF,ERS-565919-132123," 44,877 ",HS & DR,EX4 4QJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-565920-131213," 1,900,697 ",Bio-Medical Centres,W12 0HS,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-565922-131215," 129,920 ",Quality and Safety Research Centres,W12 0HS,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-565923-131216," 63,349 ",NIHR Diagnostic Evidence Cooperatives,W12 0HS,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565924-131312," 26,887 ",HTA Commissioned Research,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-565925-132262," 76,298 ",HS & DR,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565926-131313," 69,338 ",Professorship Awards,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-565927-132151," 33,444 ",HS & DR,WC1E 7HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-565928-132351," 50,035 ",EME - ( NETSCC ),OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565929-131314," 45,200 ",HTA Commissioned Research,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD UNIVERSITY OF,ERS-565930-132400," 26,668 ",HTA Commissioned Research,S10 2UH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565931-131315," 86,907 ",Professorship Awards,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565932-131316," 98,068 ",EME - ( NETSCC ),SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BATH UNIVERSITY OF,ERS-565933-132039," 82,068 ",NIHR Public Health Research ( NETSCC ),BA2 7AY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565934-131317," 61,250 ",HTA Researcher Lead,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565937-131319," 90,106 ",Commissioned EME,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565939-131320," 76,383 ",EME - ( NETSCC ),SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565944-131322," 232,750 ",NIHR Health Protection Research Units,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-565945-131937," 32,524 ",Research for Patient Benefit,B9 5TA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565946-131323," 213,750 ",NIHR Health Protection Research Units,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565947-131324," 193,117 ",NIHR Health Protection Research Units,SW7 2AZ,,,PUBLIC,
