EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC137892,12-Feb-16,Misc Auto Dealers - Default, MISC AUTO DEALERS - DEFAULT,1830,137892
MODGPC137893,13-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1058.03,137893
MODGPC137894,12-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,527.2,137894
MODGPC137895,12-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,1164.5,137895
MODGPC137896,12-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,3737.5,137896
MODGPC137897,12-Feb-16,Mgmt/Consult/Public Rel Ser, MGMT/CONSULT/PUBLIC REL SER,2200,137897
MODGPC137898,12-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,850,137898
MODGPC137899,12-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,3594,137899
MODGPC137900,12-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1591.2,137900
MODGPC137901,11-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,1237.6,137901
MODGPC137902,12-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,4494,137902
MODGPC137903,11-Feb-16,Member Clubs/Sport/Rec/Golf, MEMBER CLUBS/SPORT/REC/GOLF,1750,137903
MODGPC137904,09-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,39957.78,137904
MODGPC137905,12-Feb-16,Bicycle Shops/Sales/Service, BICYCLE SHOPS/SALES/SERVICE,4759.94,137905
MODGPC137906,11-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1949.92,137906
MODGPC137907,12-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,564.48,137907
MODGPC137908,14-Feb-16,Advertising Services, ADVERTISING SERVICES,598.27,137908
MODGPC137909,12-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,976.46,137909
MODGPC137910,11-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1842,137910
MODGPC137911,12-Feb-16,Hobby/Toy/Game Stores," HOBBY, TOY & GAME SHOPS",4326.98,137911
MODGPC137912,12-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,3168,137912
MODGPC137913,12-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,2065,137913
MODGPC137914,12-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,5364,137914
MODGPC137915,12-Feb-16,Professional Services - Def, PROFESSIONAL SERVICES - DEF,1246.8,137915
MODGPC137916,11-Feb-16,Combination Catalog & Retail, COMBINATION CATALOG & RETAIL,952.94,137916
MODGPC137917,11-Feb-16,Catalog Merchant, CATALOG MERCHANT,1342.34,137917
MODGPC137918,11-Feb-16,Catalog Merchant, CATALOG MERCHANT,791.85,137918
MODGPC137919,11-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,648.39,137919
MODGPC137920,11-Feb-16,Phone Serv/Equip Utility, TELECOMMUNICATION SERVICES,2513.54,137920
MODGPC137921,11-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,774,137921
MODGPC137922,11-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,2784,137922
MODGPC137923,11-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,86640,137923
MODGPC137924,10-Feb-16,Cable/Pay Tv Services, CABLE/PAY TV SERVICES,3360,137924
MODGPC137925,11-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,84356.24,137925
MODGPC137926,10-Feb-16,Cable/Pay Tv Services, CABLE/PAY TV SERVICES,2745.72,137926
MODGPC137927,11-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,74219.33,137927
MODGPC137928,11-Feb-16,Luggage/Leather Stores, LUGGAGE/LEATHER STORES,564,137928
MODGPC137929,11-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,538.32,137929
MODGPC137930,11-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,1122.91,137930
MODGPC137931,11-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,698.69,137931
MODGPC137932,11-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,850.9,137932
MODGPC137933,11-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,1183.39,137933
MODGPC137934,10-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1230,137934
MODGPC137935,11-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,672.78,137935
MODGPC137936,11-Feb-16,Vocational/Trade Schools, TRADE/VOCATIONAL SCHOOLS,9792,137936
MODGPC137937,11-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,618.8,137937
MODGPC137938,11-Feb-16,Floor Covering Stores, FLOOR COVERING STORES,8316,137938
MODGPC137939,11-Feb-16,Equip/Furn Rent/Lease Serv, TOOL HIRE,7881.54,137939
MODGPC137940,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,2496.08,137940
MODGPC137941,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,582.51,137941
MODGPC137942,11-Feb-16,Schools - Default, SCHOOLS - DEFAULT,2112,137942
MODGPC137943,11-Feb-16,Schools - Default, SCHOOLS - DEFAULT,756,137943
MODGPC137944,11-Feb-16,Book Stores, BOOK STORES,841.79,137944
MODGPC137945,11-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,591.65,137945
MODGPC137946,11-Feb-16,Misc Gen Merchandise - Def, MISC GENERAL MERCHANDISE,990,137946
MODGPC137947,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,999.1,137947
MODGPC137948,11-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1140,137948
MODGPC137949,11-Feb-16,Schools - Default, SCHOOLS - DEFAULT,3687.6,137949
MODGPC137950,11-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,16508.35,137950
MODGPC137951,11-Feb-16,Auto Service Shops/Non Dealer, AUTO SERVICE SHOPS/NON DEALER,505,137951
MODGPC137952,11-Feb-16,Taxicabs/Limousines, TAXICABS/LIMOUSINES,1742.4,137952
MODGPC137953,11-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,571,137953
MODGPC137954,11-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,571,137954
MODGPC137955,11-Feb-16,Lab/Med/Hospital Equipment," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1002.18,137955
MODGPC137956,10-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,868.86,137956
MODGPC137957,11-Feb-16,Med/Health Services - Def, MED/HEALTH SERVICES - DEF,3240,137957
MODGPC137958,11-Feb-16,Continuity/Subscription Mercht, CONTINUITY/SUBSCRIPTION MERCHT,1626.65,137958
MODGPC137959,11-Feb-16,Continuity/Subscription Mercht, CONTINUITY/SUBSCRIPTION MERCHT,546.17,137959
MODGPC137960,11-Feb-16,Combination Catalog & Retail, COMBINATION CATALOG & RETAIL,2448,137960
MODGPC137961,11-Feb-16,Continuity/Subscription Mercht, CONTINUITY/SUBSCRIPTION MERCHT,1596.4,137961
MODGPC137962,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,910.57,137962
MODGPC137963,11-Feb-16,Moevenpick Hotels, MOVENPICK HOTELS,1203.16,137963
MODGPC137964,10-Feb-16,Marriott, MARRIOTT,573.04,137964
MODGPC137965,11-Feb-16,Residence Inn, RESIDENCE INN,820.16,137965
MODGPC137966,11-Feb-16,Caterers, CATERERS,515.59,137966
MODGPC137967,11-Feb-16,Other Direct Marketers, OTHER DIRECT MARKETERS,1912.32,137967
MODGPC137968,11-Feb-16,Schools - Default, SCHOOLS - DEFAULT,4836,137968
MODGPC137969,11-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,2664,137969
MODGPC137970,11-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,2688,137970
MODGPC137971,11-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,7992,137971
MODGPC137972,11-Feb-16,Drapery & Upholstery Stores, DRAPERY & UPHOLSTERY STORES,6267.25,137972
MODGPC137973,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,1257.25,137973
MODGPC137974,11-Feb-16,Vocational/Trade Schools, TRADE/VOCATIONAL SCHOOLS,2151,137974
MODGPC137975,11-Feb-16,Shoe Stores, SHOE STORES,2102.57,137975
MODGPC137976,11-Feb-16,Boat Dealers, BOAT DEALERS,1292.83,137976
MODGPC137977,11-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,916.44,137977
MODGPC137978,11-Feb-16,Drapery & Upholstery Stores, DRAPERY & UPHOLSTERY STORES,2283.19,137978
MODGPC137979,11-Feb-16,Drapery & Upholstery Stores, DRAPERY & UPHOLSTERY STORES,811.03,137979
MODGPC137980,11-Feb-16,Drapery & Upholstery Stores, DRAPERY & UPHOLSTERY STORES,3119.78,137980
MODGPC137981,11-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,755,137981
MODGPC137982,11-Feb-16,Automotive Parts Stores, AUTOMOTIVE PARTS STORES,2047.36,137982
MODGPC137983,11-Feb-16,Florists, FLORISTS,1426.89,137983
MODGPC137984,11-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1188,137984
MODGPC137985,11-Feb-16,Boat Dealers, BOAT DEALERS,4980,137985
MODGPC137986,11-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,600,137986
MODGPC137987,11-Feb-16,Transportation Svcs - Default, TRANSPORTATION SVCS - DEFAULT,4265,137987
MODGPC137988,11-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1745.42,137988
MODGPC137989,11-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,611.71,137989
MODGPC137990,11-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,1777.28,137990
MODGPC137991,11-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,560,137991
MODGPC137992,11-Feb-16,Books/Periodicals/Newspapers, BOOKS/PERIODICALS/NEWSPAPERS,3087.1,137992
MODGPC137993,11-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,792,137993
MODGPC137994,11-Feb-16,Elementary/Secondary School, ELEMENTARY/SECONDARY SCHOOLS,731.75,137994
MODGPC137995,11-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,1916.21,137995
MODGPC137996,11-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,1916.21,137996
MODGPC137997,11-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1398,137997
MODGPC137998,11-Feb-16,Theatrical Producers, THEATRICAL PRODUCERS,1260,137998
MODGPC137999,11-Feb-16,Auto Service Shops/Non Dealer, AUTO SERVICE SHOPS/NON DEALER,550,137999
MODGPC138000,11-Feb-16,Auto Service Shops/Non Dealer, AUTO SERVICE SHOPS/NON DEALER,550,138000
MODGPC138001,11-Feb-16,Auto Service Shops/Non Dealer, AUTO SERVICE SHOPS/NON DEALER,550,138001
MODGPC138002,11-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,11970,138002
MODGPC138003,11-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,722.7,138003
MODGPC138004,11-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,603.9,138004
MODGPC138005,11-Feb-16,Schools - Default, SCHOOLS - DEFAULT,544.2,138005
MODGPC138006,11-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,594.02,138006
MODGPC138007,11-Feb-16,Eating Places/Restaurants, RESTAURANTS,3698.23,138007
MODGPC138008,11-Feb-16,Eating Places/Restaurants, RESTAURANTS,1439.57,138008
MODGPC138009,11-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,588,138009
MODGPC138010,11-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,3337.87,138010
MODGPC138011,11-Feb-16,Uniforms & Commercial Clothing, UNIFORMS & COMMERCIAL CLOTHING,1704.12,138011
MODGPC138012,11-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,2256.15,138012
MODGPC138013,11-Feb-16,Employment/Temp Help Agen, EMPLOYMENT/TEMP HELP AGEN,528,138013
MODGPC138014,11-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,7533.6,138014
MODGPC138015,11-Feb-16,Other Direct Marketers, OTHER DIRECT MARKETERS,995,138015
MODGPC138016,11-Feb-16,Hardware Stores, HARDWARE STORES,759.5,138016
MODGPC138017,11-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,526.74,138017
MODGPC138018,11-Feb-16,Computers/Peripherals/Software, COMPUTERS/PERIPHERALS/SOFTWARE,6120.6,138018
MODGPC138019,11-Feb-16,Sports/Riding Apparel Store, SPORTS/RIDING APPAREL STORES,2824.8,138019
MODGPC138020,11-Feb-16,Marinas," MARINAS, SERVICE & SUPPLY",6599.22,138020
MODGPC138021,11-Feb-16,Hilton, HILTON,1178,138021
MODGPC138022,11-Feb-16,Artist/Craft Shops, ARTIST/CRAFT SHOPS,613.8,138022
MODGPC138023,11-Feb-16,Durable Goods - Default, DURABLE GOODS - DEFAULT,689.97,138023
MODGPC138024,11-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,4200,138024
MODGPC138025,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,772.5,138025
MODGPC138026,09-Feb-16,Auto Service Shops/Non Dealer, AUTO SERVICE SHOPS/NON DEALER,586.87,138026
MODGPC138027,11-Feb-16,Combination Catalog & Retail, COMBINATION CATALOG & RETAIL,3210.24,138027
MODGPC138028,11-Feb-16,Catalog Merchant, CATALOG MERCHANT,1902,138028
MODGPC138029,11-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,3145.19,138029
MODGPC138030,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,1000,138030
MODGPC138031,11-Feb-16,Artist/Craft Shops, ARTIST/CRAFT SHOPS,907.39,138031
MODGPC138032,11-Feb-16,Vocational/Trade Schools, TRADE/VOCATIONAL SCHOOLS,925.67,138032
MODGPC138033,11-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,2580,138033
MODGPC138034,11-Feb-16,Catalog Merchant, CATALOG MERCHANT,1015.2,138034
MODGPC138035,11-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,2250,138035
MODGPC138036,11-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1275,138036
MODGPC138037,11-Feb-16,Spec Contractors - Default, SPEC CONTRACTORS - DEFAULT,914.4,138037
MODGPC138038,11-Feb-16,Durable Goods - Default, DURABLE GOODS - DEFAULT,991.68,138038
MODGPC138039,11-Feb-16,Boat Rentals & Leases, BOAT RENTALS & LEASING,1809.48,138039
MODGPC138040,11-Feb-16,Equip/Furn Rent/Lease Serv, TOOL HIRE,500,138040
MODGPC138041,11-Feb-16,Electronics Sales, ELECTRONICS STORES,1550.4,138041
MODGPC138042,11-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1402.8,138042
MODGPC138043,11-Feb-16,Sport/Recreational Camps, SPORT/RECREATIONAL CAMPS,2163,138043
MODGPC138044,11-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,1825,138044
MODGPC138045,10-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,559.98,138045
MODGPC138046,11-Feb-16,Computer Program/Sys Design, COMPUTER PROGRAM/SYS DESIGN,936,138046
MODGPC138047,11-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,1059.07,138047
MODGPC138048,11-Feb-16,Equip/Furn Rent/Lease Serv, TOOL HIRE,839.46,138048
MODGPC138049,11-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,2304.96,138049
MODGPC138050,11-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,665.28,138050
MODGPC138051,11-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,736.76,138051
MODGPC138052,11-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,931.81,138052
MODGPC138053,11-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,690.36,138053
MODGPC138054,11-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,810,138054
MODGPC138055,11-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1437.6,138055
MODGPC138056,11-Feb-16,Mgmt/Consult/Public Rel Ser, MGMT/CONSULT/PUBLIC REL SER,870,138056
MODGPC138057,11-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,818.71,138057
MODGPC138058,11-Feb-16,Uniforms & Commercial Clothing, UNIFORMS & COMMERCIAL CLOTHING,1846.2,138058
MODGPC138059,11-Feb-16,Detective/Protective Agen, DETECTIVE/PROTECTIVE AGEN,2846.64,138059
MODGPC138060,11-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,4818,138060
MODGPC138061,11-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,550.32,138061
MODGPC138062,11-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1048.8,138062
MODGPC138063,11-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,1747,138063
MODGPC138064,11-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,508.74,138064
MODGPC138065,11-Feb-16,Spec Contractors - Default, SPEC CONTRACTORS - DEFAULT,3060.22,138065
MODGPC138066,09-Feb-16,Radisson Hotel, RADISSON HOTEL,521.14,138066
MODGPC138067,10-Feb-16,Qantas, QANTAS,708.34,138067
MODGPC138068,10-Feb-16,Thy (Turkey), THY (TURKEY),852.06,138068
MODGPC138069,09-Feb-16,Qatar Airways, QATAR AIRWAY,520.3,138069
MODGPC138070,10-Feb-16,Durable Goods - Default, DURABLE GOODS - DEFAULT,1774.8,138070
MODGPC138071,10-Feb-16,Phone Serv/Equip Non-Util, TELECOMMUNICATION EQUIPMENT,2160,138071
MODGPC138072,10-Feb-16,Phone Serv/Equip Utility, TELECOMMUNICATION SERVICES,1447.58,138072
MODGPC138073,10-Feb-16,Phone Serv/Equip Utility, TELECOMMUNICATION SERVICES,1718.32,138073
MODGPC138074,10-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,4128,138074
MODGPC138075,10-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,519.99,138075
MODGPC138076,10-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,4980,138076
MODGPC138077,10-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,2557.2,138077
MODGPC138078,10-Feb-16,Service Stations, SERVICE STATIONS,2065,138078
MODGPC138079,10-Feb-16,Electronics Sales, ELECTRONICS STORES,569.98,138079
MODGPC138080,10-Feb-16,Lumber/Build. Supply Stores, LUMBER/BUILD. SUPPLY STORES,599.96,138080
MODGPC138081,10-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,2041.6,138081
MODGPC138082,10-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,600.97,138082
MODGPC138083,10-Feb-16,Steamship/Cruise Lines, CRUISE LINES,550.01,138083
MODGPC138084,10-Feb-16,Steamship/Cruise Lines, CRUISE LINES,1042.51,138084
MODGPC138085,10-Feb-16,Accountants/Auditors/Bookpr, ACCOUNTANTS/AUDITORS/BOOKPR,1559.52,138085
MODGPC138086,10-Feb-16,Electronics Sales, ELECTRONICS STORES,1066.88,138086
MODGPC138087,10-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,2340,138087
MODGPC138088,10-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,504,138088
MODGPC138089,10-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,661.44,138089
MODGPC138090,10-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,5625,138090
MODGPC138091,10-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,3788.4,138091
MODGPC138092,09-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1560,138092
MODGPC138093,10-Feb-16,Boat Dealers, BOAT DEALERS,3819.94,138093
MODGPC138094,10-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1416,138094
MODGPC138095,10-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,1056.28,138095
MODGPC138096,10-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,536.76,138096
MODGPC138097,09-Feb-16,Stationery Stores, STATIONERY STORES,2377.58,138097
MODGPC138098,10-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,1536.72,138098
MODGPC138099,10-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,7174.36,138099
MODGPC138100,10-Feb-16,Residence Inn, RESIDENCE INN,1819.01,138100
MODGPC138101,09-Feb-16,Stationery Stores, STATIONERY STORES,3015.08,138101
MODGPC138102,10-Feb-16,Other Direct Marketers, OTHER DIRECT MARKETERS,2463.6,138102
MODGPC138103,10-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,531.45,138103
MODGPC138104,10-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,620.87,138104
MODGPC138105,10-Feb-16,Grocery Stores/Supermarkets, GROCERY STORES/SUPERMARKETS,703.76,138105
MODGPC138106,10-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,869,138106
MODGPC138107,10-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,1344.98,138107
MODGPC138108,10-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,892.8,138108
MODGPC138109,10-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,1612.5,138109
MODGPC138110,10-Feb-16,Motor Vehicle Supply/New Parts, MOTOR VEHICLE SUPPLY/NEW PARTS,758.64,138110
MODGPC138111,10-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,2253.6,138111
MODGPC138112,10-Feb-16,Hospitals, HOSPITALS,2501,138112
MODGPC138113,09-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1337.99,138113
MODGPC138114,10-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,1725,138114
MODGPC138115,10-Feb-16,Mgmt/Consult/Public Rel Ser, MGMT/CONSULT/PUBLIC REL SER,602.94,138115
MODGPC138116,10-Feb-16,Taxicabs/Limousines, TAXICABS/LIMOUSINES,1236,138116
MODGPC138117,10-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,2750,138117
MODGPC138118,09-Feb-16,American, AMERICAN,532.73,138118
MODGPC138119,10-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,709.12,138119
MODGPC138120,10-Feb-16,Automotive Parts Stores, AUTOMOTIVE PARTS STORES,812.05,138120
MODGPC138121,10-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,593.76,138121
MODGPC138122,09-Feb-16,Eating Places/Restaurants, RESTAURANTS,575.83,138122
MODGPC138123,10-Feb-16,Grocery Stores/Supermarkets, GROCERY STORES/SUPERMARKETS,514.48,138123
MODGPC138124,10-Feb-16,Grocery Stores/Supermarkets, GROCERY STORES/SUPERMARKETS,547.16,138124
MODGPC138125,10-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,758.77,138125
MODGPC138126,10-Feb-16,Lumber/Build. Supply Stores, LUMBER/BUILD. SUPPLY STORES,552.56,138126
MODGPC138127,10-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,547.43,138127
MODGPC138128,09-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,873.36,138128
MODGPC138129,10-Feb-16,Postage Stamps, POSTAGE STAMPS,800,138129
MODGPC138130,10-Feb-16,Postage Stamps, POSTAGE STAMPS,926.52,138130
MODGPC138131,10-Feb-16,Caterers, CATERERS,1026.78,138131
MODGPC138132,10-Feb-16,Phone Serv/Equip Non-Util, TELECOMMUNICATION EQUIPMENT,1209.6,138132
MODGPC138133,10-Feb-16,Camera & Photo Supply Store, CAMERA & PHOTO SUPPLY STORE,2022,138133
MODGPC138134,10-Feb-16,Utilities/Elec/Gas/H2O/Sani, UTILITIES/ELEC/GAS/H2O/SANI,700.47,138134
MODGPC138135,10-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,1198.68,138135
MODGPC138136,10-Feb-16,Schools - Default, SCHOOLS - DEFAULT,1655,138136
MODGPC138137,10-Feb-16,Lumber/Build. Supply Stores, LUMBER/BUILD. SUPPLY STORES,2806.92,138137
MODGPC138138,10-Feb-16,Hardware Equipment/Supplies, HARDWARE EQUIPMENT/SUPPLIES,741.3,138138
MODGPC138139,10-Feb-16,Uniforms & Commercial Clothing, UNIFORMS & COMMERCIAL CLOTHING,1062.5,138139
MODGPC138140,10-Feb-16,Clean/Maint/Janitoral Serv, CLEAN/MAINT/JANITORAL SERV,2601.62,138140
MODGPC138141,10-Feb-16,Trailer Parks/Camp Sites, TRAILER PARKS/CAMPGROUNDS,1612,138141
MODGPC138142,09-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1610.24,138142
MODGPC138143,10-Feb-16,Professional Services - Def, PROFESSIONAL SERVICES - DEF,500,138143
MODGPC138144,10-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1449,138144
MODGPC138145,10-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,1780,138145
MODGPC138146,09-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,1411.88,138146
MODGPC138147,10-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,5476,138147
MODGPC138148,10-Feb-16,Pet Stores/Food & Supply, PET STORES/FOOD & SUPPLY,545.62,138148
MODGPC138149,10-Feb-16,Business/Secretarial School, BUSINESS/SECRETARIAL SCHOOL,1012.19,138149
MODGPC138150,03-Feb-16,Automobile Rental Agency, AUTOMOBILE RENTAL AGENCY,1476.29,138150
MODGPC138151,10-Feb-16,Misc Apparel/Access Shops, MISC APPAREL/ACCESS STORES,4988.4,138151
MODGPC138152,10-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,850.3,138152
MODGPC138153,10-Feb-16,Continuity/Subscription Mercht, CONTINUITY/SUBSCRIPTION MERCHT,816.78,138153
MODGPC138154,10-Feb-16,Discount Stores, DISCOUNT STORES,778.85,138154
