Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,  Amount  ,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-486316-70378,"5,015.48",07/60/43 ( HTA Pragmatic Trial -  ),Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-486316-70378,"50,799.32",HTA 05/501/04 (  ),Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-486318-70382,"24,868.00",HTA 06/78/03  ( HTA Main Progarmme),Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-486318-70382,"22,608.00",07/01/2021,Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-486320-70374,"5,961.00",06/36/04 - ( HTA Main Programme -  ),Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-486320-70374,"104,040.00",06/38/01 - HTA Project - ,Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-486321-70383,"11,052.77",R.MRCT.0003,Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-486321-70383,"38,407.00",R.MRCT.0014,Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-486323-70384,"27,032.00",06/43/05 - HTA Main Programme -),Programme,
Department of Health,Department of Health,26/02/2013,Revenue Grants to non-profit institutions,Social Care,ALZHEIMERS SOCIETY,VCS,E1W 1LB,ERS-486202-70341,"40,000.00",2012/100 DH Contribution to the Dementia Action Alliance Secretariat,Programme,
Department of Health,Department of Health,26/02/2013,Research & development,Research & Development,ICNARC VOLUNTARY ORGANISATION,VCS,WC1V 6AZ,ERS-486307-70370,"30,663.00",07/52/03  HTA Project,Programme,
Department of Health,Department of Health,27/02/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-486526-70461,"508,593.00",SRMRC RDASRM7562V7,Programme,
Department of Health,Department of Health,27/02/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-486527-70462,"28,745.00",10/50/02 RNP/901/052/046,Programme,
Department of Health,Department of Health,27/02/2013,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-486530-70463,"42,904.00",11/129/261/ RNP/901/052/034,Programme,
Department of Health,Department of Health,27/02/2013,Professional fees,Social Care,M INTEGRATED SOLUTIONS PLC,SME,S1 1XA,22135,"210,000.00",Dementia expo 2013 [TENDER],Programme,
Department of Health,Department of Health,27/02/2013,Radio communications,Strategy Finance & NHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-263,"207,237.73",Remaining Retentions held - refundable to Airwave,Programme,
Department of Health,Department of Health,27/02/2013,Professional fees,Strategy Finance & NHS,NORTON ROSE LLP,LARGE,SE1 2AQ,1416982,"41,462.62",Post-OJEU Budget for Project Verdi Legal Support,Programme,
Department of Health,Department of Health,27/02/2013,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,884138,"53,098.92",TV advertising for January Health Harms campaign,Programme,
Department of Health,Department of Health,27/02/2013,Contractor/Staff Substitution,Strategy Finance & NHS,NORTHGATE UK LTD,LARGE,HP2 4NW,91249286,"70,542.73",Proms Lot1 - Data collection for Proms - CCN / Add to PO for 2012/13 ,Programme,
Department of Health,Department of Health,27/02/2013,Printing Costs,Informatics,DST OUTPUT (NOTTINGHAM) LTD,,,16240154,"51,760.00",,,
Department of Health,Department of Health,27/02/2013,External Consultancy Fees,Informatics,KPMG LLP,,,16195365,"182,821.64",,,
Department of Health,Department of Health,27/02/2013,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-486525-70467,"192,891.00",0070162 (was 0070120),Programme,
Department of Health,Department of Health,27/02/2013,Revenue Grants to non-profit institutions,Public Health,DRUGSCOPE,VCS,SE1 3UD,ERS-486461-70401,"120,000.00",2012/049 Drug Scope - project: Recovery partnership - policy grant,Programme,
Department of Health,Department of Health,27/02/2013,Revenue Grants to non-profit institutions,Social Care,ALZHEIMERS SOCIETY,VCS,E1W 1LB,ERS-486477-70421,"28,000.00",2012/078 Alzheimer's Society - project: Online CBT Evaluation - policy project - ,Programme,
Department of Health,Department of Health,27/02/2013,Revenue Grants to non-profit institutions,Social Care,AGE UK,VCS,OX14 5BW,ERS-486499-70441,"25,000.00",2010/009 Age Concern Oxfordshire - project: Befriending those who want to die at home,Programme,
Department of Health,Department of Health,28/02/2013,Professional fees,External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,6066,"73,260.00",BSA CPA 474211 Recharge for the GMP retro. project Dec12/Nov12 Recharge for the increased contributions Yr 2 & 3 Dec 12 Recharge for the TRS project Dec 12,Programme,
Department of Health,Department of Health,28/02/2013,Professional fees,External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,6067,"91,470.00",BSA CPA 474211 Recharge for the GMP retro. project Dec12/Nov12 Recharge for the increased contributions Yr 2 & 3 Dec 12 Recharge for the TRS project Dec 12,Programme,
Department of Health,Department of Health,28/02/2013,Outsourcing Contract,Goverance Operations & Assurance,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100014994,"90,280.75",NHS SBS  charges for BMS Support and Development Service from 1 April 2012 to 31 March 2013,Admin,
Department of Health,Department of Health,28/02/2013,Professional fees,Goverance Operations & Assurance,SUSSEX COMMUNITY NHS TRUST,PUBLIC,TN33 0BQ,11110083,"25,800.68",P21+ Audit 2012/13 (South Coast Audit),Programme,
Department of Health,Department of Health,28/02/2013,Outsourcing Contract,NHS Medical,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12594618,"36,250.00",Development of the Diagnostic Imaging Dataset,Programme,
Department of Health,Department of Health,28/02/2013,Policy Payments,Commissioning,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12594624,"130,202.00",DECS Child Dental Health Survey to improve children's oral health 2012-2015,Programme,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,745.60,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"15,125.58",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"7,057.70",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,729.18,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,917.13,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,123.66,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,992.98",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,856.16",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,167.19,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"3,758.83",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,424.38,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,983.92",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,753.75,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"4,771.17",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,898.90,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,203.19,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,650.97,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,457.92",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,473.19",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,607.56,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,361.54,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"4,329.73",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,546.06,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,620.69,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,045.47",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"6,896.71",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,102.19,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,683.86",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,539.32",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"6,406.51",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,239.69,,,
Department of Health,Department of Health,28/02/2013,Research & development,Public Health,ARISTA LABORATORIES EUROPE,SME,KT2 6HL,2964,"22,973.18",Tobacco surveillance - contract variation between Department of Health  and Arista Laboratories. Second and final year of contract - 31 December 2012,Programme,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,347.52",,,
Department of Health,Department of Health,28/02/2013,Publicity & advertising,External Relations,23 RED LTD,SME,N1 9BG,401166,"89,140.00","C4L ASDA Price News collateral development and distribution, Scoping research into local authority delivery, Redesign and production of artwork for new ""Top Tips""  leaflet, Design and Production of Boards",Programme,
Department of Health,Department of Health,28/02/2013,Insurance building,Goverance Operations & Assurance,TELEREAL TRILLIUM,LARGE,LS11 9DX,605970,273.48,Theale House - FP Insurance Charge May - Dec2012,Admin,
Department of Health,Department of Health,28/02/2013,Rates,Goverance Operations & Assurance,TELEREAL TRILLIUM,LARGE,LS11 9DX,605970,"15,128.82",Theale House - Business Rates May - Dec2012,Admin,
Department of Health,Department of Health,28/02/2013,Rent of Land & Buildings (non-PFI operating lease),Goverance Operations & Assurance,TELEREAL TRILLIUM,LARGE,LS11 9DX,605970,"42,167.60",Theale House - Rent Charge May - Dec2012,Admin,
Department of Health,Department of Health,28/02/2013,Service charge,Goverance Operations & Assurance,TELEREAL TRILLIUM,LARGE,LS11 9DX,605970,"33,317.49",Theale House - FP Unitary Charge May - Dec2012,Admin,
Department of Health,Department of Health,28/02/2013,Utilities,Goverance Operations & Assurance,TELEREAL TRILLIUM,LARGE,LS11 9DX,605970,"6,721.99",Theale House - Utilities Charge May - Dec2012,Admin,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,525.88",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,438.81",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,363.82,,,
Department of Health,Department of Health,28/02/2013,Publicity & advertising,External Relations,OGILVY ADVERTISING,LARGE,E14 4QB,781202083,"50,000.00","Provision of specialist digital and direct marketing services to support C4L, Tobacco and Older People campaign areas",Programme,
Department of Health,Department of Health,28/02/2013,Publicity & advertising,External Relations,OGILVY ADVERTISING,LARGE,E14 4QB,781202084,"50,000.00","Provision of specialist digital and direct marketing services to support C4L, Tobacco and Older People campaign areas",Programme,
Department of Health,Department of Health,28/02/2013,Publicity & advertising,External Relations,OGILVY ADVERTISING,LARGE,E14 4QB,781202110,"50,750.00","Resolution Booster, Design and Build- User journey & Wireframes document, Content matrix, Website and Email design templates, Project steering and Build support",Programme,
Department of Health,Department of Health,28/02/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90127451,"244,425.96",OC/2012/01 - Non Transferring Staff OC/2012/4 - Transferring Staff OC/2012/5 - OPC Adjustment Charge,Programme,
Department of Health,Department of Health,28/02/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90127460,"40,700.00",OC/2012/9 - Business Support,Programme,
Department of Health,Department of Health,28/02/2013,Research & development,Research & Development,CORIN LTD,LARGE,GL7 6JJ,MISC003,"34,795.69",II-LS-0511-21003 - IL-Knee II - delivery of a novel knee replacement,Programme,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,230.45,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,518.24",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"3,367.20",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,469.88,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,432.06,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"5,743.99",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,515.39,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"10,370.59",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,111.19,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,588.81",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,678.62,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,699.27,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"6,252.62",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"8,155.37",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,50.19,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,882.80,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,235.25,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"4,077.26",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"3,519.31",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,895.78,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,103.58,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,187.91",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,130.42,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,075.52",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,503.06,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,907.63,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,370.30",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,542.49,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,271.06,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,567.68,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,797.49,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,034.20",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,752.23,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,208.06,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"1,557.94",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,"2,548.24",,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,425.23,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,286.86,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,281.38,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,717.56,,,
Department of Health,Department of Health,28/02/2013,Travel & Subsistence,Informatics,EXPOTEL HOTEL RESERVATIONS LTD,,,16260311,831.65,,,
Department of Health,Department of Health,28/02/2013,Contractor/Staff Substitution,Social Care,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,15050758,"94,850.00",Liaision & Diversion Audit,Programme,13586
Department of Health,Department of Health,28/02/2013,Outsourcing Contract,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,90175805,"76,050.00",Variation to Professional Sevices contract for provision of NIHR IS Function,Programme,
Department of Health,Department of Health,28/02/2013,Outsourcing Contract,Strategy Finance & NHS,THE NUFFIELD TRUST,VCS,W1G 7LP,212,"153,840.00",A review of aggregate assessment of providers of Health and Social Care in England (NPOG Policy & Strategy Unit) - Single Tender procurement exercise,Admin,13744
Department of Health,Department of Health,28/02/2013,Utilisation-Hep C,Public Health,CAXTON FOUNDATION,VCS,EN4 9NX,CF-12/2012-13,"27,500.00",Discretionary Ex-Gratia payments for Hepatitis C,Programme,
Department of Health,Department of Health,28/02/2013,Revenue Grants to non-profit institutions,Social Care,NATIONAL ASSOCIATION OF VOLUNTARY AND COMMUNITY ACTION,VCS,S1 4QL,ERS-486762-70501,"900,000.00",2012/074  NAVCA - Project: Building health partnerships - ,Programme,
