Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,FZ999-Midlands Region,ATOS IT SERVICES UK LTD,2363324,500,AVM Site Survey (for a new solution),WV10 6UH,0,Programme
Ministry of Justice,HMCTS,05/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2365971,"77,591.00",A-R-03563-01-V01  - Highbury Corner MC - ATOS IT Services UK Ltd - Supply and installation of new VIW conferencing equipment in three court rooms at Highbury Corner,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,05/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2365971,"38,592.00",A-R-02920-02 Contingency Call Off,WV10 6UH,B716,Programme
Ministry of Justice,HMCTS,08/03/2013,265000-IT & Telecommunications,AQ999-HQ - Finance & Governance,LOGICA UK LTD,2372483,"59,863.00",CCN L-R-3622-01 IFAS Stability Release v0.8 Development Complete,CF31 9AP,0,Programme
Ministry of Justice,HMCTS,08/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,STERIA LTD,2372770,"86,864.00",Fixed price proposal plus £5k max travel expenses for delivery & support of GAPS2 changes for Direct Lodgement agreed in accordance with the outline business case signed off by the HMCTS Change and Modernisation board on the 18/10/2012.,M14 0WN,0,Programme
Ministry of Justice,HMCTS,15/03/2013,265000-IT & Telecommunications,AQ999-HQ - Finance & Governance,LIBERATA UK LTD,2380876,"21,653.00",FSMO 248a Development & delivery of the IFAS Payment by Account (PbA) invoice output in an XML format in addition to the current PDF format.,NP10 8BA,E201,Programme
Ministry of Justice,HMCTS,19/03/2013,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2382469,"27,819.00",A-R-03602-01 - Dorking Magistrates Court - ATOS - Dorking Magistrates Court Closure,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,19/03/2013,265000-IT & Telecommunications,FZ999-Midlands Region,ATOS IT SERVICES UK LTD,2382469,"25,892.00",A-R-03539-03 -Newcastle Mags ATOS - Move Server & IT equipment from Stoke Mags to North Staffs JC & decommision WAN/LAN and telephony,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,19/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2382986,"34,233.00","L-R-3691-01Audit & Logging -Function Specs - M1 - Delivery of FX Annexes for Approval						",CF31 9AP,0,Admin
Ministry of Justice,HMCTS,19/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2382986,"34,233.00","L-R-3691-01Audit & Logging -Function Specs - M2 - Delivery of HLD for Approval						 						",CF31 9AP,0,Admin
Ministry of Justice,HMCTS,22/03/2013,265000-IT & Telecommunications,BZ999-London Region,BT TELECOMMUNICATIONS PLC,2389094,"36,857.00",London Region Consolidated - BT One Bill - 2011/12,DH98 1BT,0,Programme
Ministry of Justice,HMCTS,22/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2389439,"26,402.00","L-S-3406-02 is to provide the resources to meet the anticipated schedule of works covering Management Information & Business Planning Services, for the period 1st December 2012 to 31st May 2013.						",CF31 9AP,0,Admin
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2395859,"117,415.00","Acquisition of Oracle Exalytics appliance, receipt and storage						",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,AQ999-HQ - Finance & Governance,ATOS IT SERVICES UK LTD,2395859,"90,098.00",WITO MAC charges,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,ATOS IT SERVICES UK LTD,2395859,"66,518.00",A-R-3319-03-v04 On-boarding the Residential Property Tribunal Service (RPTS) to DISC Transition implementation work,WV10 6UH,0,Admin
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2395859,"64,885.00",A-R-03527-01-v03 Closure of Pontefract CC and moves to Emerald House,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,SK999-Enforcement,ATOS IT SERVICES UK LTD,2395859,"42,144.00",(CCN PD A-S-03599-01-v01) -LCCC London - Atos Origin - Rose Court Telephony Expansion,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,ATOS IT SERVICES UK LTD,2395859,"22,355.00",Work order WR070 Sandpit testing for CMS application for RPTS,WV10 6UH,0,Admin
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,LOGICA UK LTD,2396666,"34,841.00",L-R-3645-01 MARTHA Upgrade - M1 End of development,CF31 9AP,0,Programme
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2396666,"26,165.00","L-S-3406-02 is to provide the resources to meet the anticipated schedule of works covering Management Information & Business Planning Services, for the period 1st December 2012 to 31st May 2013.						",CF31 9AP,0,Admin
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,SK999-Enforcement,SPECIALIST COMPUTING,2397636,"23,383.00",ICT Other (NON VAT Rec),BH23 6NX,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,ATOS IT SERVICES UK LTD,2399670,"59,130.00","Purchase of 212 olympus DS7000. 						",WV10 6UH,0,Admin
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2399670,"5,550.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2399670,"3,775.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,"3,250.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,EZ999-Wales Region,ATOS IT SERVICES UK LTD,2399670,"2,025.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2399670,"1,900.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2399670,"1,500.00","AVM Ad-Hoc Labour and Materials: Chippenham MC: De-install of equipment from conference room and re-install into the legal advisors room, AVM ref CHI-REL (R) C104957v3",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2399670,"1,250.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,SK999-Enforcement,ATOS IT SERVICES UK LTD,2399670,"1,112.00",Plantronics CS540 Wireless Headset,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,SK999-Enforcement,ATOS IT SERVICES UK LTD,2399670,696,Desktop PC - HP DC8300,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2399670,660,Relocation of 6-20 desktop client devices to a different building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2399670,660,Relocation of 6-20 desktop client devices within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2399670,541,"Xerox Phaser 3250DN, Small workgroup printer, A4, mono",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2400114,"45,206.00","L-R-3623-01 Legal Aid Bill - M4 1 CREST BUILD Complete						 					 					 		",CF31 9AP,0,Admin
Ministry of Justice,HMCTS,22/03/2013,266000-Judicial Costs,AG999-HQ - Estates,GROUND TRANSPORT LTD,2389287,"24,703.00",Various Judges Lodgings - Ground Transport Ltd - Judicial Car Provision,SE11 6DX,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,ADAMS ENVIRONMENTAL LTD,2363290,"21,600.00",Wandsworth County - Adams Environmental - Air monitoring compliance works in relation to the main Capital Asbestos Removal works,SM3 9QP,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,EC HARRIS LLP,2363494,"65,515.00","Birmingham Mags - EC Harris - Management Fee - Fire Safety, Lifts, AHU's, CCTV, Electrical, Custody Works, Emergency Lighting",M60 3NT,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,EC HARRIS LLP,2363494,"29,495.00",EPS LOT4ProjectManageFees. HH404 FireAlarm. HH306 ChillerBMS& FireAlarm. HE303 CS HVAC& PlantAccess. HE404 DDALift;BMS&AC;ReplaceWindows. HE308 SelbyIntegBuildingWorks. HH307 VO.,M60 3NT,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2363695,"730,244.00",CIS Labour - High Wycombe Magistrates' - Construction works relating to the replacement of expired plant and equipment,CIS-HA2 0EE,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2363695,"232,239.00",CIS Labour - High Wycombe Magistrates' - Construction works relating to the replacement of expired plant and equipment,CIS-HA2 0EE,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,DZ999-South West Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2363695,"138,941.00",CIS labour: capital works at Portsmouth Combined Court,CIS-HA2 0EE,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,DZ999-South West Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2363695,"4,188.00",CIS labour: capital works at Portsmouth Magistrates' Court,CIS-HA2 0EE,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2363696,"240,271.00",CIS Labour - High Wycombe Magistrates' - Construction works relating to the replacement of expired plant and equipment,HA2 0EE,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,MILLER CONSTRUCTION (UK) LTD,2363775,"39,455.00",Doncaster magistrates - Capital project - packaged capital works,CIS-EH12 9DH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,MILLER CONSTRUCTION (UK) LTD,2363775,"29,978.00",Bradford Magistrates - Capital project - packaged capital works,CIS-EH12 9DH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,MITIE JUSTICE LTD,2363778,"64,656.00",CIS Labour Lewes Combined Courts - Mitie Justice Ltd -  Supply and install a new secure dock,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2363778,"41,345.00",CIS Labour - Replacement of existing R22 Cooling equipment - MITIE JUSTICE LTD -  Barnet Cty,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,VINCI CONSTRUCTION UK LTD,2364502,"230,653.00","CIS Labour - Maidstone CCC - Vinci Construction UK Ltd - replacement of distribution boards, boilers, radiators and associated pipe work",CIS-WD24 4WW,0,Programme
Ministry of Justice,HMCTS,05/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2366569,"123,569.00",CIS Labour - Wandsworth County -MITIE JUSTICE  -Asbestos Removal Works,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,05/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2366569,"44,067.00",CIS Labour - Inner London Crown Sessions House - Mitie Justice - 1611-1-WORKS/FM-SW-RFP - Roof Replacement,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,06/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,MILLER CONSTRUCTION (UK) LTD,2370122,"22,392.00","HC201- New affray & L1 fire alarms, replace R22, upgrade cell heating;  HC307-Replace BMS;HF307-Replace IDS, R22 & boilers/BMS, New L2 Fire Alarm, HF404-New L1 Fire alarm;",CIS-EH12 9DH,0,Programme
Ministry of Justice,HMCTS,06/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,MILLER CONSTRUCTION (UK) LTD,2370122,"21,711.00","HF302 - Access Control, New Lighting etc in various areas. HF651 - Access Control, Chiller Pumps & BMS, HF311- Replace A22, HF201 - Replace Boilers, HF310 - New cell call system, Upgrade Lighting in 4 courts, Replace A22 & Replace BMS",CIS-EH12 9DH,0,Programme
Ministry of Justice,HMCTS,06/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2370124,"71,300.00","CIS Labour - Croydon Crown - MITIE JUSTICE - Installation of Secure Docks to Courts 2, 4 & 8",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,06/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2370124,"62,000.00",CIS Labour - Replacement of existing R22 Cooling equipment -MITIE JUSTICE LTD - Croydon Combined,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,06/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2370124,"41,622.00",CIS Labour - Blackfriars Crown - MITIE JUSTICE - Installation of Secure Docks to Courts 3 & 4,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,06/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2370124,"22,222.00",CIS Labour - Ealing MC - MITIE JUSTICE - Cold Water Storage Tank Replacement,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,08/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,DERYN PROPERTIES (INVESTMENTS) LLP,2372268,"39,145.00",MWW 08/09 (56) - Port Talbot - New Build Project.,CF23 7HB,F094,Programme
Ministry of Justice,HMCTS,08/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2372472,"950,906.00",CIS Labour - High Wycombe Magistrates' - Construction works relating to the replacement of expired plant and equipment,HA2 0EE,0,Programme
Ministry of Justice,HMCTS,08/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2372539,"57,104.00","CIS Labour - LED Lighting installation upgrade (PAR 2138) - MITIE JUSTICE LTD - Blackfriars Crown Court 		",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,DH FATHERS LTD,2374804,"74,334.00",CIS Labour - Birmingham Mags - DH Fathers - Lighting Installation/ Dist Board Installation/ AHU works,CIS-NG16 3SU,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2374880,"33,972.00",CIS Labour - Newport Crown - G4S - Witness Suite upgrade,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2374881,"152,000.00","Preston Crown Court, Sessions House - Accept tender received from Seddon Construction Ltd in the sum of £336285.  Add allowances as reported in the tender report issued 19 November 2012 but omit contingency sum",CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2374881,"77,128.00",CIS Labour -TFM  Birmingham Crown Court - G4S  -  Custody Suite Lift Refurbishment,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,SL999-Centralised Frontline,G4S INTEGRATED SERVICES (UK) LTD,2374881,"25,673.00",Salford Business Centre - Instruct Axis Elevators to carry out refurbishment of 2 no. duplex lifts all as set out in their quotation reference PQ61399GM dated 13/11/12.  Our task order instruction number TO-NW-NOV12-585 also refers,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2374881,"21,805.00",Stockport Courthouse - Instruct Axis Elevators to supply & install new goods lift as per their quotation ref PQ41400GN dated 13/11/12.  Our task order instruction number TO-NW-NOV12-584 also refers,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2375004,"410,147.00",Capital Works Construction Costs (12.13). HH651 CtRmLighting. HH305 Lifts&Boilers. HE301 CtRmLighting& HeatingSystem. HE302 CtRmLighting& BMS-Ventilation. TI145 CreateOfficeSpace.,CIS-BD19 6BW,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2375004,"248,242.00",Capital Works (12.13) Construction Costs. HG301 GenLighting& LVPanel. HG201 Fire Alarm. HD651 DDA Lift. HD304 CS Heating. HD306 AHU's. HG651 Door Access. HG302 VO.,CIS-BD19 6BW,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2375004,"218,600.00",Capital Works Construction Costs (12.13). HH404 FireAlarm. HH306 ChillerBMS& FireAlarm. HE303 CS HVAC& PlantAccess. HE404 DDALift;BMS&AC;ReplaceWindows. HE308 SelbyIntegBuildingWorks. HH307 VO.,CIS-BD19 6BW,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2375004,"160,964.00",Capital Works Construction Costs (12.13). HH651 CtRmLighting. HH305 Lifts&Boilers. HE301 CtRmLighting& HeatingSystem. HE302 CtRmLighting& BMS-Ventilation. TI145 CreateOfficeSpace.,CIS-BD19 6BW,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2375004,"78,730.00",Capital Works Construction Costs (12.13). HH404 FireAlarm. HH306 ChillerBMS& FireAlarm. HE303 CS HVAC& PlantAccess. HE404 DDALift;BMS&AC;ReplaceWindows. HE308 SelbyIntegBuildingWorks. HH307 VO.,CIS-BD19 6BW,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2375004,"48,897.00",Capital Works (12.13) Construction Costs. HG301 GenLighting& LVPanel. HG201 Fire Alarm. HD651 DDA Lift. HD304 CS Heating. HD306 AHU's. HG651 Door Access. HG302 VO.,CIS-BD19 6BW,0,Programme
Ministry of Justice,HMCTS,12/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,2375593,"576,056.00",CIS Labour - Newport Magistrates Court -Wates Construction Ltd - Enabling works / construction,CIS-KT22 7SW,F090,Programme
Ministry of Justice,HMCTS,13/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2377971,"1,387,104.00","London Estates - Lend Lease Contruction (EMEA) Ltd - M&E replacement works, as well as major refurb works across multiple sites - Maintenance Project over £500K",HA2 0EE,0,Programme
Ministry of Justice,HMCTS,13/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,MANSELL CONSTRUCTION SERVICES LTD,2377990,"262,138.00",CIS-LABOUR - Creation of Courtroom for dual purpose - MANSELL CONSTRUCTION SERVICES LTD - Peterborough Magistrate Court,CIS-NG7 2GW,0,Programme
Ministry of Justice,HMCTS,13/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,MANSELL CONSTRUCTION SERVICES LTD,2377990,"211,341.00",CIS-LABOUR - Creation of Courtroom for dual purpose - MANSELL CONSTRUCTION SERVICES LTD - Peterborough Magistrate Court,CIS-NG7 2GW,0,Programme
Ministry of Justice,HMCTS,15/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,MILLER CONSTRUCTION (UK) LTD,2380931,"304,479.00",SAA Capital Works at Manchester CoJ - 2012 / 13,CIS-EH12 9DH,0,Programme
Ministry of Justice,HMCTS,15/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2380938,"51,712.00",CIS Labour - West London MC - MITIE JUSTICE - Custody suite roof renewal,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2382938,"294,421.00","CIS Labour - Cardiff Mags - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2382938,"215,754.00","CIS Labour - Swansea Crn St H - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2382938,"96,865.00","CIS Labour - Swansea Mags- KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2382938,"69,626.00","CIS Labour - Port Talbot JC - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2382938,"1,059.00","CIS Labour - Swansea Guildhall - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2383064,"213,704.00",Snaresbrook Crown - Mitie Justice - Eagle Pond flood risk reduction work including ground clearance,BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2383065,"143,604.00","CIS Labour - Kingston Crown - MITIE JUSTICE - Installation of Secure Docks to Courts 2, 7, 8 & 11",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,MITIE JUSTICE LTD,2383065,"50,455.00",0073-5-WORKS/FM-SW-RFI Luton County - Mitie Justice - Replace R22 at site,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2386210,"101,694.00","Gateshead Law Courts, Warwick Street, Gateshead. NE8 1DT - Provide new independent boiler and replacement BMS & AHUnit",CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2386210,"59,122.00",Creation of 2 new Tribunal hearing rooms at Birkenhead County Court,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2386210,"27,155.00",Extension of existing CCTV system,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,HENRY BOOT CONSTRUCTION LTD,2386242,"25,836.00",CIS Labour-Newcastle Magistrates'-Henry Boot Contruction Ltd-Instruction of complete integration scheme - Building and M&E Refurbishment Works for agreed maximum price,CIS-M12 6FX,0,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER WESTERN,2386282,"33,067.00",CIS Labour - Aberystwyth Law Courts - Kier Western - Construction of New Law Courtsd,CIS-SG19 2BD,F020,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2386338,"120,300.00","CIS Labour-Richmond Magistrates'-MITIE Justice Ltd-New overlay system to roof lights, renewal of air conditioning ductwork & insulation, installation of safe access equipment.",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2386338,"102,830.00",CIS Labour - Havering MC - MITIE JUSTICE - Lighting Replacement,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,20/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,WESTMINSTER CITY COUNCIL,2387574,"83,447.00","Royal Courts of Justice - Westminster City Council - Design, Supply & Installation of 3No. Stone Clad Security Planters in Bell Yard (VAT applicable)",SW1P 6QP,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,BRUNTWOOD,2389092,"463,273.00",Phoenix House - Bruntwood - Fit-Out Costs,M1 4BT-RENTALPH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2389423,"534,973.00",CIS Labour - High Wycombe Magistrates' - Construction works relating to the replacement of expired plant and equipment,CIS-HA2 0EE,0,Programme
