Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,20/10/2015,Spend on Inventory - General,Defence Equipment + Support,FABRICA ESPANOLA DE CONFECCIONES SA,,3200837,Spend on Inventory - General,"Ł113,402.08"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Materials & Equipment,Divisions,BARCLAYCARD,TS17 6YG,G - 9000167422 - 00214030,Materials & Equipment,"Ł113,225.56"
Ministry of Defence,Ministry of Defence,26/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GOSPORT BOROUGH COUNCIL,PO12 1EB,67027,Rent buildings - non civil estate property and married quarter property,"Ł113,087.28"
Ministry of Defence,Ministry of Defence,07/10/2015,Fees for professional services,JFC,CAPITA BUSINESS SERVICES LTD,DL1 9HN,60970,Fees for professional services excluding legal fees,"Ł113,049.72"
Ministry of Defence,Ministry of Defence,06/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,60823,Post design services which are not capitalised,"Ł112,612.26"
Ministry of Defence,Ministry of Defence,02/10/2015,Enabling Services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,59826,PSS Other Tech Support Exc R+D,"Ł112,263.00"
Ministry of Defence,Ministry of Defence,09/10/2015,Purchase of inventory and services ,Defence Equipment + Support,CAE (UK) PLC,RH15 9TW,61821,Other materal consumed on exercises,"Ł112,043.50"
Ministry of Defence,Ministry of Defence,15/10/2015,Payment of utilities,Navy Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,63590,Utilities consumed - gas,"Ł112,041.69"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2015,Capital Asset expenditure,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000167501 - 00213203,Capital Asset expenditure,"Ł112,040.44"
Ministry of Defence,Ministry of Defence,16/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,63972,Cost of food services,"Ł111,824.70"
Ministry of Defence,Ministry of Defence,30/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,T.W.KEMPTON (CORPORATE CLOTHING) LTD,LE4 0DG,69016,Spend on Inventory - General,"Ł111,672.36"
Ministry of Defence,Ministry of Defence,22/10/2015,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,11070,Spend on Inventory - General,"Ł111,396.97"
Ministry of Defence,Ministry of Defence,14/10/2015,Medical treatment & stores and welfare services,Land Forces,AFNORTH INTERNATIONAL SCHOOL,,6000006903,Schools + community relations initiatives,"Ł111,171.32"
Ministry of Defence,Ministry of Defence,07/10/2015,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,61000,Information technology services,"Ł111,046.76"
Ministry of Defence,Ministry of Defence,21/10/2015,Purchase of inventory and services ,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,65370,Cost of other material consumed,"Ł110,678.70"
Ministry of Defence,Ministry of Defence,15/10/2015,Externally delivered education and training,Navy Command,UNIVERSITY OF PORTSMOUTH,PO1 2UP,63915,External military training ,"Ł109,760.00"
Ministry of Defence,Ministry of Defence,15/10/2015,Grants to Reserves Forces and Cadets Association,Land Forces,COUNCIL OF RESERVE FORCES AND CADETS ASSOC PENSION SCHEME,EC2A 4EY,63594,Grants to reserve forces and cadet associations,"Ł109,597.39"
Ministry of Defence,Ministry of Defence,26/10/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,67230,Cost of food purchases,"Ł109,378.38"
Ministry of Defence,Ministry of Defence,08/10/2015,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,61685,Information technology services,"Ł109,244.30"
Ministry of Defence,Ministry of Defence,27/10/2015,Food and clothing,Defence Equipment + Support,ISS MEDICLEAN LIMITED,GU21 5RW,67518,Cost of food services,"Ł109,120.96"
Ministry of Defence,Ministry of Defence,07/10/2015,Fuel for military use,Air Command,BOC LIMITED,GU2 7XY,60948,Cost of industrial gas fuel consumed,"Ł108,741.22"
Ministry of Defence,Ministry of Defence,26/10/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,66890,Single use military equipment asset under construction - capital in year addition,"Ł108,301.20"
Ministry of Defence,Ministry of Defence,22/10/2015,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,66078,Spend on Inventory - General,"Ł108,293.65"
Ministry of Defence,Ministry of Defence,12/10/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ST. MODWEN DEVELOPMENTS LIMITED,B31 2UQ,62613,Fiscal asset under construction - capital in year addition,"Ł108,150.00"
Ministry of Defence,Ministry of Defence,22/10/2015,Purchase of inventory and services ,Navy Command,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,65865,Consumption of engineering and technical inventory,"Ł108,105.55"
Ministry of Defence,Ministry of Defence,29/10/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,68350,Spend on Inventory - General,"Ł107,974.92"
Ministry of Defence,Ministry of Defence,19/10/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,6000007076,Utilities consumed - gas,"Ł107,913.07"
Ministry of Defence,Ministry of Defence,12/10/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,6000006806,Utilities consumed - electricity,"Ł107,816.56"
Ministry of Defence,Ministry of Defence,28/10/2015,International contributions,HO+CS,MCKENZIE INTELLIGENCE SERVICES LTD,EC1V 4PW,67994,Defence military assistance fund international subscriptions and other payments,"Ł107,728.32"
Ministry of Defence,Ministry of Defence,27/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,67717,Estate + facilities management services - accommodation inventory + service,"Ł107,696.93"
Ministry of Defence,Ministry of Defence,15/10/2015,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,63700,Fees for professional services excluding legal fees,"Ł107,652.45"
Ministry of Defence,Ministry of Defence,16/10/2015,Spend on Inventory - General,Defence Equipment + Support,HAIX SCHUHE PRODUKTIONS UND VERTRIEBS GMBH,,3200826,Spend on Inventory - General,"Ł106,791.50"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167401 - 00212520,Sub Contracted Work,"Ł106,500.00"
Ministry of Defence,Ministry of Defence,26/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,67063,Works services - excluding United States forces/NATO + married quarters,"Ł106,293.31"
Ministry of Defence,Ministry of Defence,26/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LONDON BOROUGH OF HILLINGDON,UB8 1UW,67098,Rent buildings - non civil estate property and married quarter property,"Ł105,938.98"
Ministry of Defence,Ministry of Defence,21/10/2015,Food and clothing,Defence Equipment + Support,SERCO LIMITED,RG27 9UY,65685,Cost of food purchases,"Ł105,911.18"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Publications/Subscriptions,Infrastructure,CONTENT ONLINE LIMITED,CA4 0RZ,V - 0000001356 - 00212833,Publications/Subscriptions,"Ł105,635.77"
Ministry of Defence,Ministry of Defence,14/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,SOARING (OXFORD) LTD,NG23 5NG,63403,Equipment support non-project costs,"Ł105,291.14"
Ministry of Defence,Ministry of Defence,26/10/2015,Inventory Accruals,Defence Equipment + Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000007408,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"Ł104,886.22"
Ministry of Defence,Ministry of Defence,21/10/2015,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,65696,Aviation fuel casual uplift consumed,"Ł104,499.96"
Ministry of Defence,Ministry of Defence,07/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,61000,Equipment support non-project costs,"Ł104,462.87"
Ministry of Defence,Ministry of Defence,07/10/2015,Food and clothing,Defence Equipment + Support,ISS MEDICLEAN LIMITED,GU21 5RW,61064,Cost of food services,"Ł104,005.42"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000167713 - 00213802,Repairs & Maintenance,"Ł103,598.52"
Ministry of Defence,Ministry of Defence,22/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,SYNTHESYS SYSTEMS ENGINEERS  LIMITED,YO22 4EU,66255,Equipment support project costs,"Ł103,071.60"
Ministry of Defence,Ministry of Defence,21/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SOUTH OXFORDSHIRE DISTRICT COUNCIL,OX10 8AU,65716,Rent buildings - non civil estate property and married quarter property,"Ł102,618.40"
Ministry of Defence,Ministry of Defence,02/10/2015,Spend on Inventory - General,Defence Equipment + Support,MEDTRADE PRODUCTS LIMITED,CW1 6GL,59843,Spend on Inventory - General,"Ł102,576.00"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167291 - 00212087,Sub Contracted Work,"Ł102,516.00"
Ministry of Defence,Ministry of Defence,26/10/2015,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,66889,Spend on Inventory - General,"Ł102,406.38"
Ministry of Defence,Ministry of Defence,13/10/2015,"Purchase of major spares armaments, medical & general stores",Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,62802,Capital spares engineering and technical inventory fiscal capital in year addition,"Ł102,293.41"
Ministry of Defence,Ministry of Defence,08/10/2015,Medical treatment & stores and welfare services,JFC,PEARSON EDUCATION LIMITED,CM20 2JE,61611,Medical inventory and services excluding the inventory system,"Ł101,130.54"
Ministry of Defence,Ministry of Defence,02/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000006542,Works - estate management,"Ł100,787.44"
Ministry of Defence,Ministry of Defence,20/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,64991,Estate + facilities management services - accommodation inventory + service,"Ł100,640.76"
Ministry of Defence,Ministry of Defence,13/10/2015,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,62711,Movement of service personnel,"Ł100,486.57"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2015,Sub Contracted Work,Divisions,SELEX ES LIMITED,LU1 3PG,V - 9000167294 - 00212298,Sub Contracted Work,"Ł100,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,GU14  6YU,V - 9000167392 - 00212361,Sub Contracted Work,"Ł100,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167605 - 00213260,Sub Contracted Work,"Ł100,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167711 - 00212730,Sub Contracted Work,"Ł100,000.00"
Ministry of Defence,Ministry of Defence,07/10/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,60916,Property dwellings private finance initiative - service concession arrangement service charge,"Ł99,836.85"
Ministry of Defence,Ministry of Defence,08/10/2015,IT and communication services,JFC,ULTRA ELECTRONICS LIMITED,BH21 7SQ,61723,Information technology services,"Ł99,705.93"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2015,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000167594 - 00213520,IS Support Service,"Ł99,692.32"
Ministry of Defence,Ministry of Defence,21/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SHROPSHIRE COUNCIL,SY2 6ND,65699,Rent buildings - non civil estate property and married quarter property,"Ł99,617.31"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Capital Asset expenditure,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000167403 - 00212759,Capital Asset expenditure,"Ł99,462.82"
Ministry of Defence,Ministry of Defence,26/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HAMBLETON DISTRICT COUNCIL,DL6 2UU,67036,Rent buildings - non civil estate property and married quarter property,"Ł99,445.48"
Ministry of Defence,Ministry of Defence,28/10/2015,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,68161,Information technology services,"Ł99,201.60"
Ministry of Defence,Ministry of Defence,21/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TEST VALLEY BOROUGH COUNCIL,SP10 3AJ,65744,Rent buildings - non civil estate property and married quarter property,"Ł98,911.74"
Ministry of Defence,Ministry of Defence,27/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,67552,Equipment support non-project costs,"Ł98,432.17"
Ministry of Defence,Ministry of Defence,15/10/2015,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 6AJ,2000001264,Aviation fuel casual uplift consumed,"Ł98,345.44"
Ministry of Defence,Ministry of Defence,26/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,L-3 COMMUNICATIONS MARINE  SYSTEMS UK LIMITED,BS32 4SR,67085,Equipment support project costs,"Ł98,261.00"
Ministry of Defence,Ministry of Defence,30/10/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,69046,Fiscal asset under construction - capital in year addition,"Ł98,054.08"
Ministry of Defence,Ministry of Defence,09/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,OSI MARITIME SYSTEMS LTD,V5G 4L6,62017,Equipment support non-project costs,"Ł97,418.12"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2015,Sub Contracted Work,Divisions,SELEX ES LIMITED,LU1 3PG,V - 9000167293 - 00212333,Sub Contracted Work,"Ł96,977.91"
Ministry of Defence,Ministry of Defence,14/10/2015,Fees for professional services,Navy Command,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,63084,Fees for professional services excluding legal fees,"Ł96,840.00"
Ministry of Defence,Ministry of Defence,02/10/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,59694,Cost of ground diesel fuel consumed,"Ł96,115.32"
Ministry of Defence,Ministry of Defence,26/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HART DISTRICT COUNCIL,GU51 4AE,67040,Rent buildings - non civil estate property and married quarter property,"Ł96,091.12"
Ministry of Defence,Ministry of Defence,23/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CENTRAL BEDFORDSHIRE COUNCIL,SG17 5TQ,66445,Rent buildings - non civil estate property and married quarter property,"Ł96,041.75"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Sub Contracted Work,Divisions,AWE MANAGEMENT LIMITED,RG7 4PR,V - 9000167381 - 00210069,Sub Contracted Work,"Ł95,509.38"
Ministry of Defence,Ministry of Defence,08/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,61467,Estate + facilities management services - accommodation inventory + service,"Ł95,292.00"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Staff Training,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167401 - 00212365,Staff Training,"Ł95,275.00"
Ministry of Defence,Ministry of Defence,26/10/2015,Food and clothing,Defence Equipment + Support,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,66954,Cost of food purchases,"Ł94,802.96"
Ministry of Defence,Ministry of Defence,20/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,VL TEST SYSTEMS LTD,MK18 1WA,65234,Equipment support non-project costs,"Ł94,787.24"
Ministry of Defence,Ministry of Defence,30/10/2015,Food and clothing,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,68819,Cost of purchasing and repairing clothing,"Ł94,203.56"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2015,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000167594 - 00213517,IS Support Service,"Ł94,183.43"
Ministry of Defence,Ministry of Defence,08/10/2015,Rental of plant and machinery,Land Forces,BRISTOL MANAGED SERVICES LTD,BS16 5LL,61337,Plant + machinery operating lease,"Ł94,141.44"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2015,Sub Contracted Work,Divisions,NITEWORKS,GU14 6YU,V - 9000167716 - 00210756,Sub Contracted Work,"Ł94,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000167607 - 00213214,Repairs & Maintenance,"Ł93,544.77"
