Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023779158,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER GOODS AND SERVICES,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2024018501,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER OPERATING LEASES,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2024018501,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER OPERATING LEASES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024023165,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095990,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,17-Jan-12,Housing Benefit Admin,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023945011,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023934778,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2023939980,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,12-Jan-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023929177,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023779158,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,06-Jan-12,TELEPHONE AND POSTAGE,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023852813,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023803828,"Ł2,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER GOODS AND SERVICES,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2024018501,-Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER GOODS AND SERVICES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024023165,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024028129,"Ł4,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,"OFFICE SUPPLIES, PRINTING AND PUBLICITY",COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024051460,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,STR,G4S REGIONAL MANAGEMENT UK & I LTD,2024051460,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024028129,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024051460,"Ł4,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024028129,"Ł6,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095990,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095990,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095990,"Ł6,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,31-Jan-12,,,G4S REGIONAL MANAGEMENT UK & I LTD,2024110273,"Ł3,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,31-Jan-12,,,G4S REGIONAL MANAGEMENT UK & I LTD,2024110273,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024104993,"Ł3,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024104993,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024104993,"Ł4,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,17-Jan-12,Housing Benefit Admin,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023945011,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,17-Jan-12,Housing Benefit Admin,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023945011,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,11-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023883824,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,11-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023883824,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,12-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023929177,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2023939980,"Ł4,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,CIT,G4S REGIONAL MANAGEMENT UK & I LTD,2023939980,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,12-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023929177,"Ł3,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023934778,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,12-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023929177,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023934778,"Ł4,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2023939980,"Ł7,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023934778,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,19-Jan-12,STAFF COSTS,CIT,G4S REGIONAL MANAGEMENT UK & I LTD,2024013137,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,19-Jan-12,STAFF COSTS,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024013137,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,19-Jan-12,STAFF COSTS,Change PMU,G4S REGIONAL MANAGEMENT UK & I LTD,2024013137,"Ł4,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023779158,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,06-Jan-12,TELEPHONE AND POSTAGE,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023852813,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,06-Jan-12,TELEPHONE AND POSTAGE,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023852813,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023803828,"Ł4,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,06-Jan-12,TELEPHONE AND POSTAGE,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023852813,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023779158,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023779158,"Ł3,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023803828,"Ł7,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023803828,"Ł6,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,10-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023860123,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023856354,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023856354,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023856354,"Ł5,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER GOODS AND SERVICES,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2024018501,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER OPERATING LEASES,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2024018501,"Ł4,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER OPERATING LEASES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024023165,"Ł3,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER OPERATING LEASES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024023165,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER GOODS AND SERVICES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024023165,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER GOODS AND SERVICES,CIT,G4S REGIONAL MANAGEMENT UK & I LTD,2024018501,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095989,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095989,"Ł3,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095989,"Ł7,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024051460,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,06-Jan-12,TELEPHONE AND POSTAGE,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023852813,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,06-Jan-12,TELEPHONE AND POSTAGE,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2023852813,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,PS,G4S REGIONAL MANAGEMENT UK & I LTD,2023939980,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,"OFFICE SUPPLIES, PRINTING AND PUBLICITY",COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024051460,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024028129,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024051460,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024028129,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024051460,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095990,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024095990,Ł600.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,"Ł1,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2024100658,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
