EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC143237,18-Apr-16,Caterers Food, CATERERS,947.9
MODGPC143238,18-Apr-16,Government, SCHOOLS - DEFAULT,4575.15
MODGPC143239,18-Apr-16,Government, SCHOOLS - DEFAULT,4575.15
MODGPC143240,18-Apr-16,Government, SCHOOLS - DEFAULT,4575.15
MODGPC143241,18-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",630.18
MODGPC143242,18-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,1275
MODGPC143243,18-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,610.64
MODGPC143244,18-Apr-16,Government, GOV'T SERV - DEFAULT,876.21
MODGPC143245,18-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1116.78
MODGPC143246,18-Apr-16,Retail, SPORTING GOODS STORES,987
MODGPC143247,18-Apr-16,Eating And Drinking Places, RESTAURANTS,1128.72
MODGPC143248,18-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,517.36
MODGPC143249,18-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,2399.75
MODGPC143250,12-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,776.86
MODGPC143251,18-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1605.9
MODGPC143252,15-Apr-16,Medical, MED/HEALTH SERVICES - DEF,763.56
MODGPC143253,13-Apr-16,Government, SCHOOLS - DEFAULT,2509.2
MODGPC143254,15-Apr-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,1020
MODGPC143255,15-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,1360.2
MODGPC143256,15-Apr-16,Facilities/Repair Supplies, MISC HOME FURNISHING SPECIALTY,574.4
MODGPC143257,15-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1372.8
MODGPC143258,15-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,663.21
MODGPC143259,15-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,569.78
MODGPC143260,15-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,1163.36
MODGPC143261,15-Apr-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,1574.51
MODGPC143262,15-Apr-16,Facilities/Repair Services, SPEC CONTRACTORS - DEFAULT,5765.08
MODGPC143263,15-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,556.57
MODGPC143264,15-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1148.4
MODGPC143265,15-Apr-16,Utilities, TELECOMMUNICATION SERVICES,2545.67
MODGPC143266,15-Apr-16,Retail, LUGGAGE/LEATHER STORES,984
MODGPC143267,15-Apr-16,Other Supplies, COMBINATION CATALOG & RETAIL,843.12
MODGPC143268,15-Apr-16,Retail, SPORTING GOODS STORES,881.6
MODGPC143269,15-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2071.8
MODGPC143270,17-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,767.99
MODGPC143271,15-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,3945
MODGPC143272,15-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,602.91
MODGPC143273,15-Apr-16,Entertainment, TOURIST ATTRACTIONS AND XHBT,550
MODGPC143274,15-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,514.48
MODGPC143275,15-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,835.56
MODGPC143276,15-Apr-16,Facilities/Repair Services, MISC REPAIR SERVICES,2616
MODGPC143277,15-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,903.37
MODGPC143278,15-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,2923.52
MODGPC143279,15-Apr-16,Government, GOV'T SERV - DEFAULT,500
MODGPC143280,15-Apr-16,Government, GOV'T SERV - DEFAULT,500
MODGPC143281,14-Apr-16,Government, GOV'T SERV - DEFAULT,2890.91
MODGPC143282,15-Apr-16,Government, GOV'T SERV - DEFAULT,500
MODGPC143283,15-Apr-16,Government, GOV'T SERV - DEFAULT,500
MODGPC143284,15-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,667.2
MODGPC143285,15-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1107
MODGPC143286,15-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,532.75
MODGPC143287,15-Apr-16,Government, SCHOOLS - DEFAULT,612
MODGPC143288,15-Apr-16,Business Expenses/Services, STATIONERY STORES,1286.81
MODGPC143289,15-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1099.01
MODGPC143290,15-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1269.28
MODGPC143291,15-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,666
MODGPC143292,14-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,1033.06
MODGPC143293,14-Apr-16,Retail, MISC FOOD STORES - DEFAULT,4032
MODGPC143294,14-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,1024.39
MODGPC143295,14-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,741.5
MODGPC143296,15-Apr-16,Business Expenses/Services, FLORIST SUPPLIES/NURSERY STOCK,1120.48
MODGPC143297,15-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,591.6
MODGPC143298,14-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,1225.34
MODGPC143299,14-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,9241.44
MODGPC143300,14-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,2820.5
MODGPC143301,14-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,30000
MODGPC143302,14-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,10736.11
MODGPC143303,14-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,1273.78
MODGPC143304,15-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,1025.09
MODGPC143305,15-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,1377.08
MODGPC143306,15-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,1397.92
MODGPC143307,15-Apr-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,2373.98
MODGPC143308,16-Apr-16,Retail, JEWELLERY STORES,8500
MODGPC143309,15-Apr-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,6807.85
MODGPC143310,15-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,934.36
MODGPC143311,15-Apr-16,Government, GOV'T SERV - DEFAULT,1285.2
MODGPC143312,15-Apr-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,995.99
MODGPC143313,15-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,2779.2
MODGPC143314,15-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1692
MODGPC143315,14-Apr-16,Retail, MISC FOOD STORES - DEFAULT,860.4
MODGPC143316,15-Apr-16,Government, SCHOOLS - DEFAULT,2334
MODGPC143317,15-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,1014
MODGPC143318,15-Apr-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,5190.3
MODGPC143319,15-Apr-16,Utilities, COMPUTER NETWORK/INFO SVCS,938.98
MODGPC143320,15-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,827.31
MODGPC143321,15-Apr-16,Retail, FABRIC STORES,996.36
MODGPC143322,15-Apr-16,Facilities/Repair Services, SMALL APPLIANCE REPAIR DEF,593
MODGPC143323,16-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,723.95
MODGPC143324,15-Apr-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,568.46
MODGPC143325,15-Apr-16,Facilities/Repair Supplies, HARDWARE STORES,8450.99
MODGPC143326,15-Apr-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,733.98
MODGPC143327,17-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,729.11
MODGPC143328,15-Apr-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,546.24
MODGPC143329,15-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,2686.08
MODGPC143330,15-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,5000
MODGPC143331,15-Apr-16,Facilities/Repair Supplies, HARDWARE STORES,1158
MODGPC143332,15-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,1000
MODGPC143333,15-Apr-16,Miscellaneous, FINANCIAL INST/MERCHANDISE,820.52
MODGPC143334,17-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,721.81
MODGPC143335,13-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,7670.04
MODGPC143336,14-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,3330
MODGPC143337,14-Apr-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,506.44
MODGPC143338,14-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,3016.38
MODGPC143339,14-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,750
MODGPC143340,14-Apr-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,2400
MODGPC143341,13-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,1008.06
MODGPC143342,14-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,825
MODGPC143343,14-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1774.96
MODGPC143344,14-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,756
MODGPC143345,12-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,1409.65
MODGPC143346,14-Apr-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,750
MODGPC143347,14-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,4995.65
MODGPC143348,14-Apr-16,Other Supplies," GIFT, CARD, NOVELTY STORES",692
MODGPC143349,14-Apr-16,Retail, ELECTRONICS STORES,2064
MODGPC143350,14-Apr-16,Retail, ELECTRONICS STORES,855
MODGPC143351,13-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,4170
MODGPC143352,13-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,4170
MODGPC143353,13-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,4170
MODGPC143354,14-Apr-16,Utilities, TELECOMMUNICATION SERVICES,812.87
MODGPC143355,14-Apr-16,Utilities, TELECOMMUNICATION SERVICES,24994.14
MODGPC143356,14-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4717.2
MODGPC143357,14-Apr-16,Eating And Drinking Places, RESTAURANTS,579.2
MODGPC143358,14-Apr-16,Equipment And Furniture, TOOL HIRE,960
MODGPC143359,14-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,570
MODGPC143360,14-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,2064
MODGPC143361,14-Apr-16,Utilities, TELECOMMUNICATION SERVICES,2728.6
MODGPC143362,14-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1761.6
MODGPC143363,14-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,1120.92
MODGPC143364,14-Apr-16,Government, GOV'T SERV - DEFAULT,594.31
MODGPC143365,14-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,4651.16
MODGPC143366,12-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4968
MODGPC143367,14-Apr-16,Other Supplies, CATALOG MERCHANT,1036.75
MODGPC143368,14-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,4644
MODGPC143369,13-Apr-16,Government, SCHOOLS - DEFAULT,1920
MODGPC143370,14-Apr-16,Facilities/Repair Services, ROOFING/SIDING/SHEET METAL,1625.95
MODGPC143371,13-Apr-16,Business Expenses/Services, NEWS DEALERS/NEWSSTANDS,512
MODGPC143372,14-Apr-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,1509.05
MODGPC143373,13-Apr-16,Government, GOV'T SERV - DEFAULT,2937.67
MODGPC143374,14-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,1536.54
MODGPC143375,14-Apr-16,Government, GOV'T SERV - DEFAULT,1615.63
MODGPC143376,14-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,2510.48
MODGPC143377,14-Apr-16,Business Services, ADVERTISING SERVICES,1214.6
MODGPC143378,14-Apr-16,Eating And Drinking Places, RESTAURANTS,623.24
MODGPC143379,14-Apr-16,Government, GOV'T SERV - DEFAULT,3670.8
MODGPC143380,14-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,3410
MODGPC143381,14-Apr-16,Facilities/Repair Services, SMALL APPLIANCE REPAIR DEF,1230.55
MODGPC143382,14-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,5103.88
MODGPC143383,14-Apr-16,Government, SCHOOLS - DEFAULT,3130
MODGPC143384,14-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2121.6
MODGPC143385,14-Apr-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,2519.38
MODGPC143386,14-Apr-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,3777.6
MODGPC143387,14-Apr-16,Business To Business Facility/, MOTOR VEHICLE SUPPLY/NEW PARTS,523.31
MODGPC143388,14-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,682.8
MODGPC143389,13-Apr-16,Eating And Drinking Places, BARS/TAVERNS/LOUNGES/DISCOS,600.6
MODGPC143390,14-Apr-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,856.48
MODGPC143391,14-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",793.2
MODGPC143392,14-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,2338.8
MODGPC143393,14-Apr-16,Equipment And Furniture, TOOL HIRE,1160.02
MODGPC143394,14-Apr-16,Medical, OPTICIANS,636.9
MODGPC143395,14-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,2239.72
MODGPC143396,14-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,2239.72
MODGPC143397,14-Apr-16,Medical, DOCTORS & PHYSICIANS,627.73
MODGPC143398,14-Apr-16,Other Supplies, COMBINATION CATALOG & RETAIL,1686.24
MODGPC143399,14-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,1391.33
MODGPC143400,14-Apr-16,Health Services And Supplies, AMBULANCE SERVICE,720
MODGPC143401,13-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,2659.24
MODGPC143402,13-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,566.04
MODGPC143403,13-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,4812
MODGPC143404,13-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",2293.2
MODGPC143405,13-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,583.2
MODGPC143406,13-Apr-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,2175.6
MODGPC143407,13-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,842.77
MODGPC143408,13-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,600
MODGPC143409,13-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,1705.04
MODGPC143410,12-Apr-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,533.53
MODGPC143411,13-Apr-16,Facilities/Repair Supplies, HARDWARE STORES,762.05
MODGPC143412,13-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,525.46
MODGPC143413,13-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,869.88
MODGPC143414,13-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,1444.96
MODGPC143415,13-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,894.58
MODGPC143416,13-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,510
MODGPC143417,13-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,982.79
MODGPC143418,13-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,515.44
MODGPC143419,13-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,720.6
MODGPC143420,13-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,1343.56
MODGPC143421,13-Apr-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,2250
MODGPC143422,13-Apr-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,3750
MODGPC143423,13-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1214.3
MODGPC143424,13-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,2326.74
MODGPC143425,13-Apr-16,Retail, ELECTRONICS STORES,2271.44
MODGPC143426,13-Apr-16,Retail, ELECTRONICS STORES,798
MODGPC143427,13-Apr-16,Eating And Drinking Places, RESTAURANTS,1900.25
MODGPC143428,13-Apr-16,Business Expenses/Services, STATIONERY STORES,559.19
MODGPC143429,13-Apr-16,Professional Services, INSURANCE SALES/UNDERWRITE,793.11
MODGPC143430,13-Apr-16,Miscellaneous, SPORT/RECREATIONAL CAMPS,1071.84
MODGPC143431,13-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1992.46
MODGPC143432,13-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,4774.2
MODGPC143433,13-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,1242
MODGPC143434,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,676
MODGPC143435,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,89589.44
MODGPC143436,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,80290.68
MODGPC143437,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,77445.07
MODGPC143438,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,75612.86
MODGPC143439,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,75843.44
MODGPC143440,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,85785
MODGPC143441,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,79697.7
MODGPC143442,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,82185.12
MODGPC143443,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,80356.63
MODGPC143444,12-Apr-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,500
MODGPC143445,13-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,900
MODGPC143446,13-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",595.8
MODGPC143447,13-Apr-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,807.2
MODGPC143448,13-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,1391.09
MODGPC143449,13-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,900.76
MODGPC143450,12-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,1233.02
MODGPC143451,12-Apr-16,Other Supplies, COMBINATION CATALOG & RETAIL,610.48
MODGPC143452,13-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1002.99
MODGPC143453,13-Apr-16,Equipment And Furniture, TOOL HIRE,672.03
MODGPC143454,13-Apr-16,Business Services, ADVERTISING SERVICES,1080
MODGPC143455,13-Apr-16,Business Expenses/Services, QUICK COPY/REPRO SERVICES,1150.42
MODGPC143456,13-Apr-16,Business Expenses/Services, QUICK COPY/REPRO SERVICES,850.8
MODGPC143457,13-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,4296
MODGPC143458,12-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,810.3
MODGPC143459,13-Apr-16,Government, SCHOOLS - DEFAULT,742.04
MODGPC143460,13-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,657.46
MODGPC143461,13-Apr-16,Retail, PET STORES/FOOD & SUPPLY,591.59
MODGPC143462,03-Dec-15,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,983.69
MODGPC143463,12-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,2213.01
MODGPC143464,13-Apr-16,Government, SCHOOLS - DEFAULT,960
MODGPC143465,13-Apr-16,Medical, MEDICAL/DENTAL LABS,667.8
MODGPC143466,13-Apr-16,Business Expenses/Services, STATIONERY STORES,728.45
MODGPC143467,13-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,2889.41
MODGPC143468,13-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,3441.9
MODGPC143469,13-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,1027.97
MODGPC143470,13-Apr-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,623.22
MODGPC143471,13-Apr-16,Retail, ELECTRONICS STORES,899
MODGPC143472,13-Apr-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,7441.5
MODGPC143473,13-Apr-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,885.6
MODGPC143474,13-Apr-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,845.48
MODGPC143475,13-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,855.3
MODGPC143476,13-Apr-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,1049.76
MODGPC143477,13-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,4137.43
MODGPC143478,13-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,5000
MODGPC143479,13-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,5000
MODGPC143480,13-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,5000
MODGPC143481,13-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,563.22
MODGPC143482,13-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,6312.96
MODGPC143483,12-Apr-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,1907.26
MODGPC143484,13-Apr-16,Business To Business Facility/, MOTOR VEHICLE SUPPLY/NEW PARTS,762.6
MODGPC143485,13-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,1440.67
MODGPC143486,13-Apr-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,8537.94
MODGPC143487,13-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,1207.89
MODGPC143488,13-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,1000
MODGPC143489,13-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,777.25
MODGPC143490,13-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,1111.17
MODGPC143491,12-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,6607.15
MODGPC143492,12-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,22953
MODGPC143493,12-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,30000
MODGPC143494,12-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,1684.85
MODGPC143495,12-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,22655.02
MODGPC143496,13-Apr-16,Business Services, ADVERTISING SERVICES,522
MODGPC143497,13-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,1772.97
MODGPC143498,13-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,2630.77
MODGPC143499,13-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,13465.09
MODGPC143500,13-Apr-16,Government, GOV'T SERV - DEFAULT,4131
MODGPC143501,13-Apr-16,Government, GOV'T SERV - DEFAULT,3125.5
MODGPC143502,13-Apr-16,Other Supplies, CATALOG MERCHANT,791.04
MODGPC143503,13-Apr-16,Government, SCHOOLS - DEFAULT,915
MODGPC143504,13-Apr-16,Auto/Vehicle Expenses, TOWING SERVICES,840
MODGPC143505,13-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,3132
MODGPC143506,13-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,560.4
MODGPC143507,13-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,4130
MODGPC143508,13-Apr-16,Government, TRADE/VOCATIONAL SCHOOLS,1666.8
MODGPC143509,13-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,2520
MODGPC143510,13-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,900
MODGPC143511,12-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,729.47
MODGPC143512,13-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,544.98
MODGPC143513,13-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,511.2
MODGPC143514,13-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1029.79
MODGPC143515,13-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,1702.8
MODGPC143516,12-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,6646.91
MODGPC143517,13-Apr-16,Government, SCHOOLS - DEFAULT,2385.72
MODGPC143518,13-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,578.77
MODGPC143519,13-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,513.6
MODGPC143520,13-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,511.8
MODGPC143521,13-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,795.6
MODGPC143522,13-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,515.52
MODGPC143523,13-Apr-16,Government, GOV'T SERV - DEFAULT,1920
MODGPC143524,13-Apr-16,Government, BUSINESS/SECRETARIAL SCHOOL,1320
MODGPC143525,13-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1056.28
MODGPC143526,13-Apr-16,Business Expenses/Services, STATIONERY STORES,974.4
MODGPC143527,13-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,597.6
MODGPC143528,11-Apr-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,1755.52
MODGPC143529,11-Apr-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,2007.24
MODGPC143530,11-Apr-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,1809.37
