Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,13/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-447401-54184," 31,052.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 16,477.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-447352-54183," 14,364.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-447311-54171," 20,508.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-447304-54169," 15,558.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-447304-54169," 15,245.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-447389-54193," 22,837.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-447360-54187," 30,019.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-447372-54189," 36,485.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-447372-54189," 38,586.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,DORSET PCT,PUBLIC,DT2 9TB,ERS-447325-54114," 70,678.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 56,547.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 34,896.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 50,208.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 65,281.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-447347-54181," 42,773.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-447376-54191," 10,872.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 32,616.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-447340-54178," 10,872.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 10,872.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-447328-54174," 10,872.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-447304-54169," 10,872.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 21,744.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-447349-54182," 21,744.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-447408-54196," 10,872.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-447383-54192," 10,872.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-447411-54198," 23,386.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 26,031.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-447389-54193," 25,153.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-447389-54193," 20,640.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-447389-54193," 22,491.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 13,634.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 37,017.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 50,466.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 21,858.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-447349-54182," 21,532.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-447352-54183," 14,311.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-447345-54180," 23,531.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-447347-54181," 21,532.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-447360-54187," 38,308.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 29,898.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 18,134.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-447352-54183," 36,710.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 45,876.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 29,423.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 30,130.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 21,211.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-447368-54188," 26,882.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-447304-54169," 20,680.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-447376-54191," 20,113.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-447401-54184," 30,803.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 19,935.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-447383-54192," 22,355.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 18,235.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,ERS-447330-54147," 11,927.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-447368-54188," 31,011.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-447354-54176," 20,260.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-447360-54187," 27,070.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-447401-54184," 27,820.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MID ESSEX PCT,PUBLIC,CM8 2TL,ERS-447359-54112," 128,236.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-447372-54189," 38,192.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-447304-54169," 28,376.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 11,000.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 24,714.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-447376-54191," 45,607.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-447352-54183," 42,128.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-447347-54181," 40,745.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 65,954.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-447347-54181," 34,263.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-447311-54171," 48,721.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 39,301.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 50,603.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,UNIVERSITY OF THE WEST OF ENGLAND,PUBLIC,BS16 1QY,ERS-447407-54197," 29,661.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,ERS-447305-54118," 117,421.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-447383-54192," 13,839.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-447347-54181," 10,337.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,VERAZ LTD,SME,LA1 4XF,SBRI-2013," 30,305.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 13,215.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 19,579.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SOUTH TYNESIDE PCT,PUBLIC,NE33 3DP,ERS-447388-54103," 170,193.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,EAST & NORTH HERTFORDSHIRE NHS TRUST,PUBLIC,BS1 2NP,ERS-447327-54159," 204,793.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 10,550.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-447360-54187," 10,290.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-447340-54178," 14,337.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-447401-54184," 36,022.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-447352-54183," 28,683.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-447383-54192," 21,723.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-447372-54189," 29,526.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-447349-54182," 24,761.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-447354-54176," 12,959.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 22,815.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-447376-54191," 24,278.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-447339-54177," 24,478.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,PUBLIC,SW17 0RE,ERS-447392-54194," 23,721.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 27,679.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-447328-54174," 17,208.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-447408-54196," 16,627.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-447354-54176," 60,359.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-447376-54191," 23,142.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 36,595.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-447352-54183," 27,073.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-447352-54183," 26,568.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,L9 7AL,ERS-447297-54122," 29,910.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 11,577.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BMJ PUBLISHING GROUP LTD,LARGE,WC1H 9JR,ERS-447424-54221," 26,590.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-447396-54146," 18,375.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,HERTFORDSHIRE PCT,PUBLIC,AL8 6JL,ERS-447336-54108," 143,119.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-447354-54176," 53,254.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-447309-54170," 21,907.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-447376-54191," 42,496.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-447342-54179," 69,543.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-447408-54196," 24,031.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-447360-54187," 23,806.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-447304-54169," 17,495.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-447356-54185," 26,888.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-447360-54187," 25,622.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-447345-54180," 20,635.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-447401-54184," 50,819.00 ",,,Programme,
Department of Health,Department of Health,13/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-447304-54169," 45,877.00 ",,,Programme,
