Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,27.19,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,77.65,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,45.63,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,64.69,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,165.13,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,65.09,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,23.35,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,33.71,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,376.34,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,296.89,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-62.08,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,280.84,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,17.88,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,100.49,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,233.14,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,100.97,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,265.22,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,35.57,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-278.50,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,119.89,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,162.68,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,80.22,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-46.83,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,45.60,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-2.04,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,5.00,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,40.91,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,138.24,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-15.76,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,60.05,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,223.20,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,108.31,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,223.97,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,161.18,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,700.94,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-37.52,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,145.58,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-130.00,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,35.07,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,81.20,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,351.54,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-336.54,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,-54.96,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,131.38,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,87.08,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,98.60,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,24.59,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,109.75,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,335.80,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,329.96,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,"1,906.35",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,"1,594.95",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,-171.28,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS, STRATEGY AND PLANNING,CARLSON WAGONLIT TRAVEL,2014728840,"1,268.87",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS, STRATEGY AND PLANNING,CARLSON WAGONLIT TRAVEL,2014728840,"1,217.89",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS, STRATEGY AND PLANNING,CARLSON WAGONLIT TRAVEL,2014728840,925.92,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS, STRATEGY AND PLANNING,CARLSON WAGONLIT TRAVEL,2014728840,109.96,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS, STRATEGY AND PLANNING,CARLSON WAGONLIT TRAVEL,2014728840,18.33,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,128.99,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,573.91,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,"1,578.72",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,609.12,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,94.89,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,139.04,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,37.03,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,"1,560.06",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPM PROGRAMMES,CARLSON WAGONLIT TRAVEL,2014728840,208.70,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,182.44,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,272.97,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,"1,840.33",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,-72.53,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,11.68,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,"1,666.33",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,22.61,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,"1,775.77",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,397.15,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,52.79,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,166.94,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,"1,611.71",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,22.26,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,HUMAN RESOURCES,CARLSON WAGONLIT TRAVEL,2014728840,"1,644.19",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,"1,129.07",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,"1,764.97",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,19.22,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,244.14,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,522.83,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,165.53,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,383.64,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ESD,CARLSON WAGONLIT TRAVEL,2014728840,816.81,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,23.77,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,79.01,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,732.06,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,22.44,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,248.57,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,-161.60,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,-46.73,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,23.67,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,14.28,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,263.27,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,66.14,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,521.52,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,635.99,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,47.05,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,926.43,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,"3,942.74",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,"1,614.70",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,33.99,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,34.20,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,6.44,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,572.06,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,416.99,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,201.98,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,117.15,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,140.39,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,-178.27,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,168.36,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,754.22,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,24.43,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,78.17,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,25.29,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,71.73,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,228.40,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,94.92,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,36.44,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,22.61,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,530.71,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,95.72,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,195.30,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2014728840,101.03,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,-84.66,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,-54.08,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,938.42,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,60.05,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,642.33,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,331.17,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,650.67,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,"2,014.12",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,46.32,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,276.73,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,"1,040.45",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,"1,291.92",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,-5.76,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,95.58,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,"1,111.19",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,281.79,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,"1,182.51",,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,274.53,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,TPMD,CARLSON WAGONLIT TRAVEL,2014728840,-126.19,,
Department for Work and Pensions ,Jobcentre Plus,08/04/2010,STAFF COSTS,ISD,CARLSON WAGONLIT TRAVEL,2014728840,16.24,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,104.22,,
Department for Work and Pensions ,"Pension, Disability Carers Services",08/04/2010,STAFF COSTS,PDCS CORE,CARLSON WAGONLIT TRAVEL,2014728840,39.75,,
