EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC00145233,17-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£1,918.11"
MODGPC00145234,17-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,500.00"
MODGPC00145235,17-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£683.14
MODGPC00145236,17-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£900.00
MODGPC00145237,17-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,000.00"
MODGPC00145238,17-May-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,£766.19
MODGPC00145239,16-May-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,268.37"
MODGPC00145240,16-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,435.18"
MODGPC00145241,17-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£4,574.10"
MODGPC00145242,16-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,427.76"
MODGPC00145243,17-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£795.60
MODGPC00145244,17-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£5,000.00"
MODGPC00145245,17-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,962.00"
MODGPC00145246,17-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£2,292.05"
MODGPC00145247,17-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£676.50
MODGPC00145248,17-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,620.00"
MODGPC00145249,17-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,316.40"
MODGPC00145250,17-May-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,£526.21
MODGPC00145251,17-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£964.86
MODGPC00145252,16-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,848.00"
MODGPC00145253,17-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£7,859.28"
MODGPC00145254,12-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£730.80
MODGPC00145255,17-May-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£931.80
MODGPC00145256,17-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£10,752.00"
MODGPC00145257,17-May-16,Utilities, TELECOMMUNICATION SERVICES,"£1,538.32"
MODGPC00145258,17-May-16,Utilities, TELECOMMUNICATION SERVICES,"£9,982.85"
MODGPC00145259,17-May-16,Utilities, TELECOMMUNICATION SERVICES,"£2,952.22"
MODGPC00145260,17-May-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,"£1,440.60"
MODGPC00145261,17-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,£545.84
MODGPC00145262,16-May-16,Medical, ORTHOPEDIC GOODS,"£2,102.83"
MODGPC00145263,16-May-16,Other Supplies, FUEL DEALERS,£643.88
MODGPC00145264,16-May-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,"£2,790.00"
MODGPC00145265,16-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,289.94"
MODGPC00145266,15-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,005.60"
MODGPC00145267,16-May-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£1,948.80"
MODGPC00145268,16-May-16,Equipment And Furniture, TOOL HIRE,"£1,488.00"
MODGPC00145269,16-May-16,Equipment And Furniture, TOOL HIRE,£580.01
MODGPC00145270,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145271,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,034.00"
MODGPC00145272,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,554.00"
MODGPC00145273,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,214.00"
MODGPC00145274,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145275,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145276,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,327.39"
MODGPC00145277,16-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,212.00"
MODGPC00145278,16-May-16,Auto/Vehicle Expenses, TIRE RETREAD/REPAIR SHOPS,"£1,842.00"
MODGPC00145279,16-May-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,£679.40
MODGPC00145280,16-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£599.00
MODGPC00145281,16-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,125.00"
MODGPC00145282,16-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£2,347.20"
MODGPC00145283,13-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,425.00"
MODGPC00145284,16-May-16,Medical, HOSPITALS,£746.64
MODGPC00145285,16-May-16,Medical, MED/HEALTH SERVICES - DEF,"£1,318.80"
MODGPC00145286,16-May-16,Medical, MED/HEALTH SERVICES - DEF,"£1,066.80"
MODGPC00145287,16-May-16,Government, SCHOOLS - DEFAULT,"£3,674.00"
MODGPC00145288,16-May-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND","£1,105.29"
MODGPC00145289,16-May-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,"£1,542.12"
MODGPC00145290,16-May-16,Business To Business Eqpt/Furn, BOOK STORES,£619.00
MODGPC00145291,16-May-16,Other Supplies, CATALOG MERCHANT,£525.55
MODGPC00145292,16-May-16,Other Supplies, COMBINATION CATALOG & RETAIL,"£2,529.36"
MODGPC00145293,16-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£4,452.52"
MODGPC00145294,16-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£1,359.60"
MODGPC00145295,16-May-16,Business Services, EMPLOYMENT/TEMP HELP AGEN,£633.60
MODGPC00145296,16-May-16,Business Services, ADVERTISING SERVICES,£742.13
MODGPC00145297,16-May-16,Business Expenses/Services, COURIER SERVICES,£737.12
MODGPC00145298,16-May-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£3,420.00"
MODGPC00145299,16-May-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£3,246.00"
MODGPC00145300,16-May-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£877.55
MODGPC00145301,16-May-16,Clothing/Shoes/Uniforms, SHOE STORES,£752.84
MODGPC00145302,16-May-16,Retail, ELECTRONICS STORES,"£1,425.60"
MODGPC00145303,16-May-16,Eating And Drinking Places, RESTAURANTS,£911.75
MODGPC00145304,16-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£4,046.40"
MODGPC00145305,16-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£530.00
MODGPC00145306,16-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£2,125.44"
MODGPC00145307,16-May-16,Government, GOV'T SERV - DEFAULT,"£5,800.91"
MODGPC00145308,16-May-16,Government, GOV'T SERV - DEFAULT,"£1,719.60"
MODGPC00145309,16-May-16,Government, GOV'T SERV - DEFAULT,"£4,507.20"
MODGPC00145310,16-May-16,Government, GOV'T SERV - DEFAULT,"£1,552.80"
MODGPC00145311,16-May-16,Government, GOV'T SERV - DEFAULT,"£1,246.80"
MODGPC00145312,16-May-16,Government, GOV'T SERV - DEFAULT,"£1,239.60"
MODGPC00145313,16-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,228.44"
MODGPC00145314,16-May-16,Government, GOV'T SERV - DEFAULT,"£2,606.40"
MODGPC00145315,16-May-16,Government, GOV'T SERV - DEFAULT,"£2,064.00"
MODGPC00145316,16-May-16,Government, GOV'T SERV - DEFAULT,"£2,938.54"
MODGPC00145317,16-May-16,Government, GOV'T SERV - DEFAULT,£712.00
MODGPC00145318,16-May-16,Government, GOV'T SERV - DEFAULT,"£1,246.80"
MODGPC00145319,16-May-16,Facilities/Repair Supplies, GLASS/PAINT/WALLPAPER STORES,"£2,517.60"
MODGPC00145320,16-May-16,Other Supplies, DEPARTMENT STORES,£601.32
MODGPC00145321,16-May-16,Other Supplies, MISC GENERAL MERCHANDISE,£990.00
MODGPC00145322,16-May-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,£933.62
MODGPC00145323,16-May-16,Auto/Vehicle Dealers, BOAT DEALERS,"£2,848.32"
MODGPC00145324,16-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,008.00"
MODGPC00145325,16-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,008.00"
MODGPC00145326,16-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,£546.60
MODGPC00145327,16-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£2,409.94"
MODGPC00145328,16-May-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£501.60
MODGPC00145329,16-May-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,"£1,736.77"
MODGPC00145330,16-May-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,£571.62
MODGPC00145331,16-May-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,£672.57
MODGPC00145332,16-May-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,£525.31
MODGPC00145333,16-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,634.01"
MODGPC00145334,16-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£2,972.44"
MODGPC00145335,16-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,049.57"
MODGPC00145336,16-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,466.30"
MODGPC00145337,16-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,099.01"
MODGPC00145338,16-May-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,£781.20
MODGPC00145339,16-May-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,341.90"
MODGPC00145340,16-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,280.40"
MODGPC00145341,16-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£588.00
MODGPC00145342,16-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£603.85
MODGPC00145343,16-May-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,£561.24
MODGPC00145344,16-May-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,£901.07
MODGPC00145345,16-May-16,Business To Business Facility/, CHEMICALS/ALLIED PRODS - DEF,£960.44
MODGPC00145346,16-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£2,000.00"
MODGPC00145347,16-May-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,"£3,464.46"
MODGPC00145348,14-May-16,Other Supplies, MISC SPECIALTY RETAIL,£648.46
MODGPC00145349,12-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,191.20"
MODGPC00145350,14-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,£551.27
MODGPC00145351,13-May-16,Other Supplies, MISC SPECIALTY RETAIL,£613.98
MODGPC00145352,13-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£531.20
MODGPC00145353,13-May-16,Miscellaneous, OTHER DIRECT MARKETERS,"£3,658.80"
MODGPC00145354,13-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£778.70
MODGPC00145355,13-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£573.70
MODGPC00145356,13-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£531.20
MODGPC00145357,14-May-16,Auto/Vehicle Rentals, HERTZ RENT-A-CAR,£513.92
MODGPC00145358,14-May-16,Auto/Vehicle Rentals, HERTZ RENT-A-CAR,£815.55
MODGPC00145359,13-May-16,Facilities/Repair Services, ROOFING/SIDING/SHEET METAL,"£1,015.56"
MODGPC00145360,13-May-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND",£644.65
MODGPC00145361,13-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£607.50
MODGPC00145362,13-May-16,Business To Business Services, MISC PUBLISHING & PRINTING,"£3,118.80"
MODGPC00145363,13-May-16,Business To Business Services, MISC PUBLISHING & PRINTING,"£4,950.00"
MODGPC00145364,13-May-16,Government, SCHOOLS - DEFAULT,"£2,793.60"
MODGPC00145365,13-May-16,Government, SCHOOLS - DEFAULT,£612.00
MODGPC00145366,13-May-16,Government, SCHOOLS - DEFAULT,£914.94
MODGPC00145367,13-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£1,595.00"
MODGPC00145368,13-May-16,Medical, OPTICIANS,£680.00
MODGPC00145369,13-May-16,Medical, MEDICAL/DENTAL LABS,"£1,725.00"
MODGPC00145370,13-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£843.21
MODGPC00145371,13-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£701.26
MODGPC00145372,13-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£4,770.00"
MODGPC00145373,14-May-16,Entertainment, AQUARIUMS/SEAQUARIUMS,£677.50
MODGPC00145374,13-May-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,"£2,309.93"
MODGPC00145375,13-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£531.20
MODGPC00145376,13-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,121.60"
MODGPC00145377,13-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,166.86"
MODGPC00145378,13-May-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£2,200.00"
MODGPC00145379,15-May-16,Miscellaneous, SPORT/RECREATIONAL CAMPS,£575.00
MODGPC00145380,13-May-16,Miscellaneous, TRAILER PARKS/CAMPGROUNDS,£550.24
MODGPC00145381,13-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,£717.33
MODGPC00145382,13-May-16,Business To Business Eqpt/Furn, BOOK STORES,"£2,878.57"
MODGPC00145383,14-May-16,Business Expenses/Services, STATIONERY STORES,"£3,120.06"
MODGPC00145384,13-May-16,Retail, SPORTING GOODS STORES,"£1,459.66"
MODGPC00145385,12-May-16,Eating And Drinking Places, BARS/TAVERNS/LOUNGES/DISCOS,"£1,680.00"
MODGPC00145386,13-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£1,800.00"
MODGPC00145387,14-May-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£3,467.18"
MODGPC00145388,13-May-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£7,822.80"
MODGPC00145389,13-May-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£1,019.40"
MODGPC00145390,13-May-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£3,441.00"
MODGPC00145391,12-May-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,£576.00
MODGPC00145392,13-May-16,Facilities/Repair Supplies, MISC HOME FURNISHING SPECIALTY,£702.00
MODGPC00145393,10-May-16,Retail, SPORTS/RIDING APPAREL STORES,"£1,198.08"
MODGPC00145394,13-May-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£985.14
MODGPC00145395,13-May-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,"£3,288.00"
MODGPC00145396,13-May-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,"£3,982.80"
MODGPC00145397,14-May-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£4,070.50"
MODGPC00145398,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145399,13-May-16,Government, GOV'T SERV - DEFAULT,£585.50
MODGPC00145400,12-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£860.49
MODGPC00145401,13-May-16,Government, GOV'T SERV - DEFAULT,"£3,440.40"
MODGPC00145402,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145403,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145404,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145405,13-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145406,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145407,13-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145408,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145409,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145410,15-May-16,Government, GOV'T SERV - DEFAULT,£544.98
MODGPC00145411,13-May-16,Government, GOV'T SERV - DEFAULT,"£1,880.40"
MODGPC00145412,13-May-16,Government, GOV'T SERV - DEFAULT,"£1,086.18"
MODGPC00145413,13-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£8,663.94"
MODGPC00145414,13-May-16,Professional Services, ACCOUNTANTS/AUDITORS/BOOKPR,"£1,200.00"
MODGPC00145415,13-May-16,Professional Services, ACCOUNTANTS/AUDITORS/BOOKPR,"£1,220.40"
MODGPC00145416,13-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£2,938.54"
MODGPC00145417,13-May-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£2,065.38"
MODGPC00145418,13-May-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,£900.99
MODGPC00145419,13-May-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£1,270.57"
MODGPC00145420,13-May-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£1,780.59"
MODGPC00145421,13-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£1,535.59"
MODGPC00145422,13-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£2,518.17"
MODGPC00145423,13-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£1,113.53"
MODGPC00145424,13-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£2,254.67"
MODGPC00145425,13-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£1,102.45"
MODGPC00145426,13-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£1,678.59"
MODGPC00145427,13-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£1,713.19"
MODGPC00145428,13-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£510.00
MODGPC00145429,13-May-16,Business To Business Facility/, CHEMICALS/ALLIED PRODS - DEF,£628.22
MODGPC00145430,13-May-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,"£1,109.37"
MODGPC00145431,13-May-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,"£1,584.22"
MODGPC00145432,13-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£3,445.50"
MODGPC00145433,12-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£734.47
MODGPC00145434,06-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£538.80
MODGPC00145435,13-May-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£4,992.00"
MODGPC00145436,13-May-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,£539.64
MODGPC00145437,13-May-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,"£3,666.48"
MODGPC00145438,13-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,988.64"
MODGPC00145439,13-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£756.22
MODGPC00145440,13-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£870.42
MODGPC00145441,13-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£648.62
MODGPC00145442,13-May-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,"£4,467.60"
MODGPC00145443,13-May-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,"£1,464.00"
MODGPC00145444,13-May-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,"£1,680.00"
MODGPC00145445,13-May-16,Utilities, TELECOMMUNICATION SERVICES,"£5,724.00"
MODGPC00145446,13-May-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,£746.36
MODGPC00145447,13-May-16,Business Expenses/Services, POSTAGE STAMPS,£500.00
MODGPC00145448,12-May-16,Business Expenses/Services, FLORISTS,£629.21
MODGPC00145449,12-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£2,730.82"
MODGPC00145450,12-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,447.19"
MODGPC00145451,12-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£2,730.82"
MODGPC00145452,12-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£2,620.80"
MODGPC00145453,12-May-16,Other Supplies, MISC SPECIALTY RETAIL,£519.98
MODGPC00145454,12-May-16,Miscellaneous, FINANCIAL INST/MERCHANDISE,£705.60
MODGPC00145455,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145456,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145457,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145458,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145459,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£14,549.60"
MODGPC00145460,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£900.24
MODGPC00145461,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,278.00"
MODGPC00145462,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC00145463,12-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£3,739.68"
MODGPC00145464,12-May-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,£660.00
MODGPC00145465,12-May-16,Equipment And Furniture, TOOL HIRE,£689.41
MODGPC00145466,12-May-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,"£1,950.00"
MODGPC00145467,12-May-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,£894.24
MODGPC00145468,11-May-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,£871.39
MODGPC00145469,12-May-16,Medical, OPTICIANS,£600.00
MODGPC00145470,12-May-16,Entertainment, THEATRICAL PRODUCERS,"£1,813.00"
MODGPC00145471,12-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£4,375.00"
MODGPC00145472,12-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,347.00"
MODGPC00145473,12-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,250.00"
MODGPC00145474,12-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,440.00"
MODGPC00145475,12-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£3,063.00"
MODGPC00145476,12-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£3,945.00"
MODGPC00145477,12-May-16,Government, TRADE/VOCATIONAL SCHOOLS,"£2,754.00"
MODGPC00145478,11-May-16,Government, TRADE/VOCATIONAL SCHOOLS,"£1,750.00"
MODGPC00145479,12-May-16,Government, TRADE/VOCATIONAL SCHOOLS,"£2,754.00"
MODGPC00145480,11-May-16,Medical, MED/HEALTH SERVICES - DEF,"£1,573.65"
MODGPC00145481,12-May-16,Medical, OPTICIANS,"£3,729.30"
MODGPC00145482,12-May-16,Business To Business Services, MISC PUBLISHING & PRINTING,£683.58
MODGPC00145483,12-May-16,Business To Business Services, MISC PUBLISHING & PRINTING,£934.56
MODGPC00145484,12-May-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,"£9,503.65"
MODGPC00145485,12-May-16,Eating And Drinking Places, FAST FOOD RESTAURANTS,"£1,506.79"
MODGPC00145486,12-May-16,Retail, SPORTING GOODS STORES,£711.49
MODGPC00145487,12-May-16,Retail, SPORTING GOODS STORES,£915.24
MODGPC00145488,10-May-16,Business To Business Eqpt/Furn, BOOK STORES,£827.73
MODGPC00145489,12-May-16,Business Expenses/Services, STATIONERY STORES,£754.80
MODGPC00145490,12-May-16,Other Supplies, CATALOG MERCHANT,£688.08
MODGPC00145491,12-May-16,Other Supplies, CATALOG MERCHANT,"£1,428.00"
MODGPC00145492,12-May-16,Other Supplies, CATALOG MERCHANT,£911.95
MODGPC00145493,12-May-16,Retail," HOBBY, TOY & GAME SHOPS",£945.63
