Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,Core Defra,12/10/2012,Other Current Payments E,Policy Delivery DG,Local Partnerships LLP,41101021,"234,774.60",Local Partnerships Contract for PFI projects. September 2012 payment,EC1M 5LG,SME,14265,WFUNDCON,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments E,Policy Delivery DG,Natural England,8000009514,"58,217.06",Reimbursement of legal charges in preparation of Project Milton. Legal fees to Natural England in connection with Bolton Fell,YO1 7PX,,exempt,BOLTFELL,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments E,Policy Delivery DG,Farm Crisis Network,117,"29,932.00",Grant Funding Agreement: Farm Crisis Network (FCN) - Bovine TB support,NN6 7AQ,,exempt/17046,FAP00001,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0025152,"128,655.00",Emergency Response and Recovery Programme - service provided by UK Government Decontamination Service.  ,YO41 1LZ,,exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0025151,"80,588.00",Emergency Response and Recovery Programme - service provided by UK Government Decontamination Service.  ,YO41 1LZ,,exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,332731,"39,694.34",School Milk Top-Up Scheme.  Payment for Q2 2012/13,RG1 3YD,,Exempt,LIV00022,Expense,
Defra,Core Defra,26/10/2012,Other Current Payments E,Policy Delivery DG,A E A Technology plc,6149764,"55,630.18",Farm Advice for Cross-Compliance Team.  September 2012 payment.  ,OX11 0QJ,SME,15760,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments E,Policy Delivery DG,Local Partnerships LLP,41101035,"233,221.54",Local Partnerships Contract for PFI projects.  October 2012 payment,EC1M 5LG,SME,14265,WFUNDCON,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments IT Projects,Policy Delivery DG,Rural Payments Agency,332640,"25,576.49",British Cattle Movement Service - Helpline cost  for Whole Farm Approach work.  Quarter 1 2012 payment. ,RG1 3YD,,exempt,FFD00003,Expense,
Defra,Core Defra,10/10/2012,Other Current Payments UK,Policy Delivery DG,Soil Association Certification Ltd,176111,"31,035.50",Organic Farming.  Payment to organic Control Bodies.  Quarter 2 2012 payment via Grant-in-Aid.,BS1 3NX,SME,exempt,ORPTCB01,Expense,
Defra,Core Defra,02/10/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000017551,"183,418.65",Funding for Reportable Diseases and Zoonoses.  Field Surveillance.,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Payments to Agencies GB,Policy Delivery DG,D L O Holding/Prionics AG,32489,"176,061.77",Tuberculin order,8952,,,TUBP0468,Expense,
Defra,Core Defra,30/10/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000018602,"476,050.97",Funding for Border Control. September 2012,YO1 7PX,,exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000018609,"58,729.15",Transmissible Spongiform Ecephalopathy charges - September 2012,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000018603,"167,709.84",Funding for animal by-products for year 12/13,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000018607,"123,130.05",Funding for Reportable Diseases and Zoonoses.  September 2012 payment.,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Evidence Non R&D,"Strategy, Evidence and Customers DG",B E T A Technology Ltd,5172,"29,301.76",Provision of UK national contact points services,DN4 5HZ,SME,exempt,EUIPARTN,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Environment Agency,1145562,"30,000.00",To develop Climate Change Impact Report Cards for Water and Biodiversity. Quarter 1 2012.,BS1 5AH,,exempt,RDEVFUND,Expense,
Defra,Core Defra,08/10/2012,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",C E F A S,8002206,"75,000.00",Response of ecosystems and fisheries to management in a changing envirionment.  August 2012,NR33 0HT,,Exempt,RDEVFUND,Expense,
Defra,Core Defra,08/10/2012,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Natural Environ Research Council,51031,"100,000.00",Defra Contribution to the UK Environmental observation Framework ,SN2 1EU,,exempt,EOBSTEAM,Expense,
Defra,Core Defra,08/10/2012,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Natural Environ Research Council,51606,"200,000.00",Shelf Sea Biogeochemistry.,SN2 1EU,,exempt,RDEVFUND,Expense,
Defra,Core Defra,08/10/2012,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",C E F A S,8002241,"25,000.00",Response of ecosystems and fisheries to management in a changing environment. September 2012.,NR33 0HT,,Exempt,RDEVFUND,Expense,
Defra,Core Defra,08/10/2012,Prog Provision Matched Exp,Policy Delivery DG,JSS Pensions Administration,5322,"116,576.01",Nature Conservancy Council Pensions Scheme - September 2012 payment,SN2 1FF,,Exempt,00000000,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Cranfield University,1357776,"50,000.00",The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures.,MK43 0AL,,exempt,HSFUTURE,Expense,
