Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0028071,"£28,805.00",2012-2013 Differences between Genotypes of Phytophthora Ramorum In the UK in Relation to Risk and Disease Management 
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Centre For Ecology & Hydrology,7060004248,"£33,000.00",2012-2013 Analytical and methodological development to support UK Butterfly Recording
Defra,Core Defra,19/03/2013,Other Current Payments (GB),Policy Delivery DG,Food & Environment Research Agency,F0027840,"£35,511.00",2012-2013 Memorandum of Understanding - Badger control advice and support - January and February 2013 payment
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0027868,"£36,050.00",2012-2013 Memorandum of Understanding - Badger Vaccine Deployment Project - January and February 2013
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024514,"£243,250.00",2012-2013 Bovine Tuberculosis Laboratory Surveillance.  March 2013 payment.
Defra,Core Defra,19/03/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,"""F0028001""","£194,113.00",2012-2013 Emergency Response and Recovery Programme - March 2013 payment
Defra,Core Defra,19/03/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0028002,"£89,201.00",2012-2013 Emergency Response and Recovery Programme - March 2013 payment
Defra,Core Defra,19/03/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0028024,"£178,000.00",2012-2013 Emergency Response and Recovery Programme - Metagenomics project - March 2013 payment
Defra,Core Defra,19/03/2013,Capital LA Grant E,Policy Delivery DG,Council Of The Isles Of Scilly,140313,"£1,000,000.00",2012-2013 The Sewerage Local Authority Support Grant Determination - March 2013 payment
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024511,"£175,000.00",2012-2013 Laboratory Surveillance - March 2013 payment.
Defra,Core Defra,19/03/2013,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701983,"£30,429.87",2012-2013 Memorandum of Understanding (Service Level Agreement) 28/1/13 - 24/2/13 payment
Defra,Core Defra,19/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Technology Strategy Board,715,"£2,800,854.00",2012-2013 New Approaches to Crop Protection - Contribution to the Sustainable Agriculture and Food Innovation Platform Programme
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,National Measurement Office,E015742,"£490,000.00",2012-2013 Funding for Enforcing the Ecodesign and Energy Labelling Directives - second payment
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024510,"£244,960.42",2012-2013 Laboratory Surveillance Zoonoses - March 2013 payment
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024513,"£31,583.33",2012-2013 Enhancing Surveillance - March 2013 payment
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024509,"£512,500.00",2012-2013 Scanning Surveillance of Emerging Disease - March 2013 payment
Defra,Core Defra,19/03/2013,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6151425,"£50,574.92",2012-2014 Farming Advice Service - March 2013 payment
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8002664,"£500,000.00",Joint Nature Conservation Committee High Level Agreement Partnership - March 2013 payment
Defra,Core Defra,19/03/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8002631,"£156,000.00",Joint Nature Conservation Committee High Level Agreement Partnership - March 2013 payment
Defra,Core Defra,21/03/2013,Business Rates,Chief Operating Officer DG,D T Z,FR180,"£2,613,054.65",Property-related costs - rent and service charges and insurance.  March 2013 payment
Defra,Core Defra,21/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,S Q W Ltd,16833,"£64,159.20",Developing and implementing a monitoring and evaluation framework for the Rural Growth Network initiative - First Milestone
Defra,Core Defra,21/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Arthur D Little,INV0009485,"£29,927.38",Mapping current innovation and emerging Research and Development needs in the food and drink industry required for sustainable economic growth.  February 2013 payment.
Defra,Core Defra,21/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Meteorological Office,180313,"£59,413.00",2012-2013 Scientific Support For National and International Policy - March 2013 payment.
Defra,Core Defra,21/03/2013,Evidence Non R&D,Policy Delivery DG,Forest Research Agency,R0007442,"£41,498.00",2012-2013 Differences Between Genotypes of Phytophthora Ramorum in the UK in relation to risk and disease 
Defra,Core Defra,21/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Intellectual Property Office,I102489,"£32,000.00",An analysis of genetic resources and patent activity
Defra,Core Defra,21/03/2013,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,MAR1150213,"£5,228,185.00",Waste Resources Action Programme grant funding - March 2013 payment.
Defra,Core Defra,21/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Exeter Enterprises Ltd,GHA0107492,"£58,868.00",2012-2013 Impacts of street lighting on Biodiversity
Defra,Core Defra,21/03/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700015722,"£39,398.08",Expert external commercial financial advice to Defra
Defra,Core Defra,21/03/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700015755,"£38,999.17",Expert external commercial financial advice to Defra 9/7/12 - 31/3/13
Defra,Core Defra,21/03/2013,Evidence Non R&D,Policy Delivery DG,A H D B,180014393,"£44,880.00",1/11/12 - 31/10/13 Provision of Potato Statistics 
Defra,Core Defra,21/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,1.80E+12,"£28,265.83",Potential for nitrification inhibitors and fertiliser nitrogen application timing strategies to reduce direct and indirect nitrous oxide emissions from UK agriculture - March 2013 payment
Defra,Core Defra,21/03/2013,Current Subsidies To Public Corporations,Policy Delivery DG,Covent Garden Market Authority,200213,"£2,030,000.00",2012-2013 Capital Charge subsidy
Defra,Core Defra,22/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Imares,210313,"£25,000.00",Processing backlog of UK Fulmar carcasses 2011 and 2012
Defra,Core Defra,22/03/2013,Other Current Payments E,Policy Delivery DG,Food & Agriculture Organisation Of The U N,200313,"£150,000.00","2013-2014 UK Annual Contribution to Plant Genetic Resources for Food and Agriculture treaty
"
Defra,Core Defra,22/03/2013,Other Current Payments E,Policy Delivery DG,International Plant Genetic Resources Institute,120313,"£43,885.00",European Cooperative Programme for Plant Genetic Resources (ECPGR) – Phase VIII 5th year's contribution
Defra,Core Defra,25/03/2013,Training - Learning & Development,Chief Operating Officer DG,J H P Group Ltd,325366,"£30,000.00",20/11/12-30/10/14 National Vocational Qualification Provision
Defra,Core Defra,25/03/2013,Telephone Call Charges (C),Chief Operating Officer DG,British Telecommunications plc.,Q04501,"£32,036.44",2012-2013 Telphone Bill Quarter 4 
Defra,Core Defra,25/03/2013,Voluntary Redundancies/Early Retirements,Chief Operating Officer DG,Department For Work & Pensions,2893900,"£122,880.00",Payments relating to Voluntary Redundancy/Volunary Exit Scheme - April 2011 - January 2012 
Defra,Core Defra,25/03/2013,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens Kew,KEWGIA121213190313,"£375,000.00",2012-2013 Grant in Aid - March 2013 payment.
Defra,Core Defra,25/03/2013,Current Grants UK,Policy Delivery DG,Wiltshire Council,90157830,"£520,000.00",2012-2013 Swindon and Wiltshire Rural Growth Network Pilot funding
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Medical Research Council,46442,"£80,000.00","2012-2013 Contribution to the National Centre for the Replacement, Refinement and Reduction of Animals in research in CRACK IT challenge"
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002718,"£118,045.00",2012-2013 UK/Japan Research - Endocrine Disruptors in the Aquatic Environment - Quarter 4 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Brunel University,FI151671,"£198,852.60",Intelligent Ecotoxicology from single chemicals to mixtures.  March 2012 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-514855-43420,"£40,000.00","Study on the determination of the species origin of gelatine in commercially available foods, including a supplementary validation study.  January - March 2013 payment."
Defra,Core Defra,25/03/2013,Other Current Payments E,Policy Delivery DG,Cascade Consulting (Environment & Planning) Ltd,2659,"£43,884.72",2012-2013 Evaluation of the catchment-based approch - Drinking Water Inspectorate.  March 2013 payment
Defra,Core Defra,25/03/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514300-43434,"£233,168.75",Surveillance for notable diseases - March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,333778,"£26,050.48",Design and Test Strategy for Sheep Interface - March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514488-43462,"£37,638.50",Development of research tools to support arthropod-borne virus investigation.  March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514504-43468,"£61,065.75","Antigen mining, differentiating infected from vaccinated animals, assays and other diagnostic approaches - March 2013 payment"
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514437-43488,"£31,053.50",Pathology and Pathogenesis of prion diseases - March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,B B S R C,ERS-514526-43231,"£37,600.00",Emerging and Major Infectious Diseases of Livestock integrated systems approach for preventing uterine disease in dairy cattle - March 2013 payment.
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514462-43490,"£28,280.33",Assessment of the risk of selection of Extended Spectrum Beta Lactamase resistance in calves by feeding waste milk.  March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-515246-43483,"£89,073.00",2012-2013 Control measures for Salmonella on pig farms and their effect on endemic disease and productivity
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514439-43447,"£51,067.16",Studies of natural and experimental Transmissible Spongiform Encephalopathies - March 2013
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514436-43445,"£49,578.50",Maintenance of a Transmissible Spongiform Encephalopathies-free sheep flock after importation from New Zealand.  March 2013 payment.
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514503-43467,"£134,403.08",Continued vaccine development: Improving Bacille Calmette Guerin and developing non-sensitising vaccines for cattle - March 2013
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514967-43481,"£156,506.00",2012-2013 Improving the immunodiagnosis of bovine and porcine brucellosis.  March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Food & Environment Research Agency,ERS-514498-43387,"£37,093.33",Badger Survey of England and Wales - March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-515083-43482,"£221,523.00",2012-2013 Baseline Sampling of Pig Zoonotic Disease
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-514432-43487,"£31,415.32",Persistance of scrapie infectivity in buildings and the factors that influence this.  March 2013 payment
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Birmingham,210I07744,"£27,228.75",Use of Chemical Composition and Molecular Makers to infer the Sources of Airborne Particulate.  Final quarter 
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-515215-43330,"£92,879.00",Heavy Metal Deposition
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Birmingham,210I07489,"£27,228.75",2012 -2013 Use of Chemical Composition and Molecular Makers to infer the Sources of Airborne Particulate.  Quarter 1
Defra,Core Defra,25/03/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-515187-43325,"£28,096.00",2012-2013 Operation of the UK Eutrophying & Acidifying Atmospheric Pollutants.  March 2013 payment
Defra,Core Defra,25/03/2013,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100005564,"£42,788.00",Grant in Aid for Adaptation Sub-Committee - payment for February 2013
Defra,Core Defra,25/03/2013,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100005565,"£184,184.00",Grant in Aid for Adaptation Sub-Committee - payment for March 2013
Defra,Core Defra,25/03/2013,Evidence Non R&D,Policy Delivery DG,SKM Enviros,JW02792,"£34,246.26",WasteDataFlow administration and management 1-13 March 2013
Defra,Core Defra,25/03/2013,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,ERS-514845-43416,"£48,070.00",2012-2013 Understanding the challenges and opportunities for better detection and enhanced biosecurity in tree health 
